t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
3.600000,-0.164191,0.990387,-0.000852,0.189423,4,0.000022,0.543353,0.184831,1.330943,134.226616,0.750266,0.095391,1.187401,-3.312437,0,8.782996,1,stable,0.081693,-0.013698,0.407033,0.407033,0.351335,0.184831,1.330943
3.700000,0.023272,0.989817,-0.000218,0.171199,4,0.000022,1.043985,0.165631,1.332361,129.509936,0.768926,0.075623,1.187401,1.436914,0,8.362100,1,stable,0.076500,0.001758,0.407760,0.407760,0.338318,0.165631,1.332361
3.800000,0.220529,0.989924,0.000027,0.184216,4,0.000022,0.533303,0.177197,1.334650,145.269693,0.769365,0.054802,1.187401,5.006313,0,8.782996,1,stable,0.072817,0.018015,0.408492,0.408492,0.324303,0.177197,1.334650
3.900000,0.108265,0.990647,0.001422,0.194222,4,0.000022,0.425282,0.185815,1.337326,132.041397,0.757199,0.066053,1.187401,-5.106815,0,8.362100,1,stable,0.070634,0.008856,0.409227,0.409227,0.309334,0.185815,1.337326
4,0.003955,0.991674,0.001880,0.190687,1,0.000022,0.435487,0.181799,1.339998,137.348101,0.731818,0.071797,1.187401,-1.080214,0,7.284713,1,stable,0.067819,0.000108,0.409967,0.409967,0.293459,0.181799,1.339998
4.100000,0.330882,0.992522,-0.000146,0.177889,4,0.000022,0.512865,0.169171,1.342646,129.486326,0.742582,0.042636,1.172001,0.102054,0,8.362100,1,stable,0.064436,0.027246,0.410710,0.410710,0.276734,0.169171,1.342646
4.200000,0.515486,0.992728,-0.002400,0.187697,4,0.000022,0.474394,0.180741,1.345455,146.740753,0.776707,0.031464,1.172001,0.773781,0,7.284713,1,stable,0.063419,0.042486,0.411458,0.411458,0.259218,0.180741,1.345455
4.300000,0.035849,0.992063,-0.000849,0.185001,2,0.000022,0.224431,0.178775,1.347866,131.621144,0.751947,0.060754,1.172001,-0.384709,0,7.688724,1,stable,0.063685,0.002931,0.412210,0.412210,0.240981,0.178775,1.347866
4.400000,-0.363900,0.990669,0.001470,0.166869,1,0.000022,0.513517,0.162528,1.349092,184.729031,0.749286,0.091065,1.172001,-2.499637,0,8.679353,1,stable,0.060738,-0.030328,0.412966,0.412966,0.222096,0.162528,1.349092
4.500000,-0.238268,0.989045,0.000579,0.149390,4,0.000022,0.564673,0.146306,1.349390,158.223196,0.730376,0.078851,1.172001,2.890863,0,7.688724,1,stable,0.055247,-0.019905,0.413726,0.413726,0.202643,0.146306,1.349390
4.600000,-0.003053,0.987842,-0.000677,0.153321,4,0.000022,0.490924,0.148883,1.348965,183.749209,0.695984,0.063620,1.159200,0.511562,0,7.611079,1,stable,0.050875,-0.000327,0.414490,0.414490,0.182707,0.148883,1.348965
4.700000,-0.025153,0.987566,0.000007,0.153863,1,0.000022,0.198656,0.149642,1.347660,176.616079,0.711863,0.052625,1.159200,-0.737491,0,7.688724,1,stable,0.048305,-0.002214,0.415258,0.415258,0.162379,0.149642,1.347660
4.800000,0.005833,0.988351,0.000656,0.150077,4,0.000022,0.259386,0.146552,1.345413,174.037567,0.720510,0.060296,1.159200,-2.922681,0,8.679353,1,stable,0.045710,0.000282,0.416030,0.416030,0.141753,0.146552,1.345413
4.900000,0.100807,0.989907,-0.000558,0.142946,4,0.000022,0.262581,0.139756,1.342695,167.055469,0.723943,0.043911,1.159200,0.607303,0,9.963004,1,stable,0.043448,0.008327,0.416807,0.416807,0.120927,0.139756,1.342695
5,0.062378,0.991674,-0.001208,0.146070,4,0.000022,0.277236,0.142113,1.339845,163.956876,0.715394,0.047546,1.159200,0.031945,0,8.679353,1,stable,0.041949,0.005160,0.417587,0.417587,0.100000,0.142113,1.339845
5.100000,-0.198479,0.993071,-0.000514,0.143309,3,0.000022,0.171245,0.138842,1.337003,161.570256,0.711239,0.056965,1.144806,0.146549,0,8.263852,1,stable,0.040269,-0.016696,0.418372,0.418372,0.079073,0.138842,1.337003
5.200000,-0.437206,0.993711,0.000303,0.139257,1,0.000022,0.224493,0.134391,1.334384,165.330646,0.727995,0.073674,1.144806,-1.059902,0,7.965921,1,stable,0.036905,-0.036769,0.419161,0.419161,0.058247,0.134391,1.334384
5.300000,-0.323248,0.993500,0.000187,0.131911,4,0.000022,0.354300,0.127476,1.332316,160.149634,0.726799,0.059345,1.144806,0.532471,0,7.688724,1,stable,0.032085,-0.027260,0.419954,0.419954,0.037621,0.127476,1.332316
5.400000,0.022931,0.992622,-0.000168,0.130652,1,0.000022,0.105932,0.125908,1.331083,169.084972,0.709387,0.034764,1.144806,1.298070,0,7.611079,1,stable,0.028275,0.001915,0.420751,0.420751,0.017293,0.125908,1.331083
5.500000,0.238096,0.991442,0.000545,0.132969,4,0.000022,0.154315,0.127685,1.330740,174.447144,0.709591,0.020843,1.144806,-2.483678,0,7.688724,1,stable,0.027016,0.020100,0.421553,0.421553,0.001000,0.127685,1.330740
5.600000,0.119777,0.990387,0.001666,0.134372,1,0.000022,0.084334,0.129169,1.331161,167.924987,0.697945,0.034940,1.130254,0.483831,0,7.611079,1,stable,0.027292,0.010139,0.422358,0.422358,0.001000,0.129169,1.331161
5.700000,0.029646,0.989817,0.001412,0.133015,4,0.000022,0.082963,0.127969,1.332258,177.498961,0.695426,0.049804,1.130254,-0.699806,0,7.534987,1,stable,0.026747,0.002475,0.423168,0.423168,0.001000,0.127969,1.332258
5.800000,0.225736,0.989924,-0.000840,0.129752,4,0.000022,0.145935,0.124971,1.334208,170.134095,0.696912,0.022531,1.130254,-0.013716,0,7.611079,1,stable,0.025610,0.019184,0.423982,0.423982,0.001000,0.124971,1.334208
5.900000,0.320314,0.990647,-0.002118,0.133796,4,0.000022,0.167477,0.128769,1.336979,173.514458,0.710775,0.026410,1.130254,0.629726,0,7.534987,1,stable,0.025882,0.027256,0.424801,0.424801,0.001000,0.128769,1.336979
6,0.043366,0.991674,-0.000579,0.133347,1,0.000022,0.107214,0.128326,1.340072,166.735088,0.697585,0.041105,1.130254,0.215415,0,6.944262,1,stable,0.026793,0.003645,0.425623,0.425623,0.001000,0.128326,1.340072
6.100000,-0.081304,0.992522,0.001036,0.131196,4,0.000022,0.117370,0.126225,1.342941,176.967567,0.696108,0.039366,1.117338,-0.602624,0,7.534987,1,stable,0.025748,-0.006973,0.426450,0.426450,0.001000,0.126225,1.342941
6.200000,0.038440,0.992728,0.000253,0.131234,1,0.000022,0.085267,0.126544,1.345513,167.512914,0.693359,0.036721,1.117338,0.101555,0,6.944262,1,stable,0.023896,0.003282,0.427281,0.427281,0.001000,0.126544,1.345513
6.300000,-0.036429,0.992063,-0.000279,0.131716,4,0.000022,0.179631,0.127088,1.347613,170.588583,0.694450,0.036052,1.117338,-0.321031,0,7.534987,1,stable,0.022967,-0.003176,0.428116,0.428116,0.001000,0.127088,1.347613
6.400000,-0.187344,0.990669,0.000129,0.130714,2,0.000022,0.071502,0.126239,1.348870,165.248513,0.699409,0.051749,1.117338,0.943647,0,7.611079,1,stable,0.021562,-0.016192,0.428955,0.428955,0.001000,0.126239,1.348870
6.500000,-0.049651,0.989045,-0.000736,0.127911,4,0.000022,0.158222,0.124018,1.349282,162.863150,0.704250,0.038004,1.117338,-1.081298,0,7.534987,1,stable,0.019174,-0.004337,0.429799,0.429799,0.001000,0.124018,1.349282
6.600000,0.025136,0.987842,-0.001492,0.130916,4,0.000022,0.122498,0.126567,1.348994,164.572555,0.706862,0.044610,1.100556,0.867205,0,7.611079,1,stable,0.017864,0.002145,0.430647,0.430647,0.001000,0.126567,1.348994
6.700000,-0.256126,0.987566,0.000179,0.131040,2,0.000022,0.064824,0.126560,1.347813,158.942667,0.705398,0.039312,1.100556,-0.357240,0,7.688724,1,stable,0.017144,-0.022168,0.431499,0.431499,0.001000,0.126560,1.347813
6.800000,-0.538694,0.988351,0.001846,0.131873,1,0.000022,0.106803,0.127070,1.345644,166.449106,0.779701,0.061211,1.100556,-0.576744,0,7.611079,1,stable,0.014494,-0.046717,0.432356,0.432356,0.001000,0.127070,1.345644
6.900000,-0.432451,0.989907,0.001199,0.129684,4,0.000022,0.159628,0.124888,1.342853,160.751903,0.797743,0.047524,1.100556,0.419796,0,7.874212,1,stable,0.009990,-0.037535,0.433217,0.433217,0.001000,0.124888,1.342853
7,-0.047457,0.991674,-0.000206,0.131995,4,0.000022,0.103764,0.126993,1.339928,168.179087,0.712270,0.018754,1.100556,0.528251,0,7.256893,1,stable,0.006454,-0.004119,0.434082,0.434082,0.001000,0.126993,1.339928
7.100000,0.275153,0.993071,-0.000148,0.134588,4,0.000022,0.117223,0.129497,1.337114,175.274870,0.697427,0.021701,1.086006,-0.558647,0,7.874212,1,stable,0.005798,0.023989,0.434951,0.434951,0.001000,0.129497,1.337114
7.200000,0.280298,0.993711,0.000882,0.133999,4,0.000022,0.059783,0.128960,1.334524,169.714032,0.683677,0.021897,1.086006,0.134594,0,7.256893,1,stable,0.007449,0.024466,0.435825,0.435825,0.001000,0.128960,1.334524
7.300000,0.109756,0.993500,0.001194,0.134279,4,0.000022,0.063652,0.129173,1.332317,175.063188,0.680636,0.035783,1.086006,-0.574398,0,6.729330,1,stable,0.009056,0.009559,0.436703,0.436703,0.001000,0.129173,1.332317
7.400000,0.067036,0.992622,-0.000128,0.132113,4,0.000022,0.106602,0.127362,1.330827,176.369176,0.673538,0.035602,1.086006,0.038684,0,6.704270,1,stable,0.009376,0.005872,0.437585,0.437585,0.001000,0.127362,1.330827
7.500000,0.179831,0.991442,-0.001700,0.132862,4,0.000022,0.104575,0.127981,1.330379,172.381648,0.680895,0.045589,1.086006,0.429506,0,6.729330,1,stable,0.009382,0.015818,0.438471,0.438471,0.001000,0.127981,1.330379
7.600000,0.200254,0.990387,-0.001616,0.132091,1,0.000022,0.058347,0.127265,1.331002,172.320008,0.704835,0.042593,1.073185,-0.020272,0,6.704270,1,stable,0.010193,0.017643,0.439362,0.439362,0.001000,0.127265,1.331002
7.700000,0.075581,0.989817,-0.000067,0.131766,1,0.000022,0.074048,0.127054,1.332432,169.030522,0.698065,0.044817,1.073185,-0.462283,0,6.679395,1,stable,0.011111,0.006663,0.440257,0.440257,0.001000,0.127054,1.332432
7.800000,0.139356,0.989924,0.000708,0.131699,4,0.000022,0.088897,0.126993,1.334445,168.630799,0.714105,0.024767,1.073185,0.157012,0,6.704270,1,stable,0.011094,0.012308,0.441157,0.441157,0.001000,0.126993,1.334445
7.900000,0.267853,0.990647,-0.000117,0.133797,1,0.000022,0.094801,0.128816,1.337041,166.542782,0.732011,0.025624,1.073185,0.148488,0,6.679395,1,stable,0.011535,0.023732,0.442060,0.442060,0.001000,0.128816,1.337041
8,-0.044557,0.991674,-0.000218,0.133776,1,0.000022,0.054558,0.128773,1.339963,164.525665,0.697815,0.035752,1.073185,0.059044,0,6.652416,1,stable,0.012878,-0.003945,0.442968,0.442968,0.001000,0.128773,1.339963
8.100000,-0.378810,0.992522,0.000352,0.133184,4,0.000022,0.102904,0.128145,1.342750,172.611190,0.712183,0.049096,1.060546,-0.402430,0,6.679395,1,stable,0.011915,-0.033750,0.443881,0.443881,0.001000,0.128145,1.342750
8.200000,-0.217575,0.992728,-0.000755,0.130585,4,0.000022,0.154460,0.126113,1.345374,166.757208,0.675370,0.039226,1.060546,0.483456,0,6.652416,1,stable,0.008589,-0.019445,0.444797,0.444797,0.001000,0.126113,1.345374
8.300000,-0.112662,0.992063,-0.001187,0.131686,4,0.000022,0.125132,0.127140,1.347772,177.487818,0.653224,0.054362,1.060546,0.515559,0,6.625654,1,stable,0.006586,-0.010105,0.445718,0.445718,0.001000,0.127140,1.347772
8.400000,-0.324571,0.990669,0.001358,0.130785,1,0.000022,0.093899,0.126179,1.349274,168.568456,0.662960,0.039936,1.060546,-0.293279,0,5.916093,1,stable,0.005440,-0.029063,0.446643,0.446643,0.001000,0.126179,1.349274
8.500000,-0.276484,0.989045,0.002531,0.132274,2,0.000022,0.083730,0.127548,1.349532,171.791665,0.671096,0.027597,1.060546,-0.312328,0,5.343808,1,stable,0.002817,-0.024780,0.447573,0.447573,0.001000,0.127548,1.349532
8.600000,0.061513,0.987842,0.000488,0.133647,2,0.000022,0.073348,0.128686,1.348904,167.125354,0.602081,0.030184,1.047402,-0.101690,0,5.153189,1,stable,0.000671,0.005521,0.448507,0.448507,0.001000,0.128686,1.348904
8.700000,0.265240,0.987566,-0.000737,0.133850,3,0.000022,0.050941,0.128720,1.347552,171.989494,0.632009,0.030382,1.047402,-0.103818,0,5.343808,1,stable,0.001084,0.023897,0.449445,0.449445,0.001000,0.128720,1.347552
8.800000,0.232806,0.988351,-0.000363,0.133733,3,0.000026,0.053796,0.128677,1.345446,166.870836,0.629996,0.033773,1.047402,-0.224069,0,5.153189,1,stable,0.002963,0.020999,0.450387,0.450387,0.001000,0.128677,1.345446
8.900000,0.163684,0.989907,-0.000374,0.133786,4,0.000022,0.043160,0.128724,1.342751,168.986236,0.629544,0.041339,1.047402,0.028542,0,4.975702,1,stable,0.004514,0.014746,0.451334,0.451334,0.001000,0.128724,1.342751
9,0.159041,0.991674,-0.001063,0.132553,4,0.000023,0.092626,0.127664,1.339835,166.583514,0.632688,0.026678,1.047402,-0.106358,0,4.941677,1,stable,0.005481,0.014406,0.452285,0.452285,0.001000,0.127664,1.339835
9.100000,0.149996,0.993071,-0.001188,0.133982,4,0.000023,0.093953,0.129030,1.337015,164.650686,0.628373,0.042671,1.035061,0.494667,0,4.908114,1,stable,0.006372,0.013630,0.453241,0.453241,0.001000,0.129030,1.337015
9.200000,0.065491,0.993711,-0.000310,0.132459,4,0.000022,0.077325,0.127645,1.334490,162.764185,0.650960,0.048116,1.035061,0.013263,0,4.843987,1,stable,0.007157,0.005959,0.454200,0.454200,0.001000,0.127645,1.334490
9.300000,-0.037089,0.993500,0.000651,0.131823,3,0.000023,0.048156,0.126991,1.332418,161.297959,0.663215,0.035058,1.035061,-0.166282,0,4.908114,1,stable,0.007281,-0.003346,0.455164,0.455164,0.001000,0.126991,1.332418
9.400000,0.008995,0.992622,0.000657,0.133026,4,0.000023,0.071114,0.128197,1.331015,159.560834,0.660120,0.035602,1.035061,-0.291685,0,4.941677,1,stable,0.006646,0.000820,0.456133,0.456133,0.001000,0.128197,1.331015
9.500000,0.285021,0.991442,-0.000218,0.132108,4,0.000022,0.088661,0.127481,1.330509,158.900176,0.646449,0.038588,1.035061,0.229575,0,4.975702,1,stable,0.006380,0.026139,0.457105,0.457105,0.001000,0.127481,1.330509
9.600000,0.445783,0.990387,-0.000811,0.136537,4,0.000023,0.164754,0.131479,1.331048,161.525349,0.639996,0.047936,1.023778,0.175472,0,4.941677,1,stable,0.008176,0.040967,0.458082,0.458082,0.017293,0.131479,1.331048
9.700000,0.079227,0.989817,-0.000010,0.139746,2,0.000022,0.147810,0.134641,1.332458,158.121843,0.655639,0.020689,1.023778,0.760935,0,4.908114,1,stable,0.011081,0.007276,0.459063,0.459063,0.037621,0.134641,1.332458
9.800000,-0.404170,0.989924,0.000921,0.146578,4,0.000022,0.246026,0.141075,1.334400,173.526710,0.652655,0.048418,1.023778,-0.169438,0,4.941677,1,stable,0.011116,-0.037302,0.460049,0.460049,0.058247,0.141075,1.334400
9.900000,-0.313571,0.990647,-0.000133,0.148129,1,0.000022,0.135701,0.142778,1.336903,170.552892,0.649679,0.044636,1.023778,0.982157,0,4.908114,1,stable,0.007542,-0.029005,0.461039,0.461039,0.079073,0.142778,1.336903
10,-0.075471,0.991674,-0.001088,0.151925,4,0.000022,0.194295,0.146810,1.340066,180.200194,0.608965,0.054930,1.023778,-1.103255,0,4.843987,1,stable,0.004819,-0.007065,0.462033,0.462033,0.100000,0.146810,1.340066
10.100000,-0.164458,0.992522,0.001054,0.154005,1,0.000023,0.131453,0.149279,1.343130,177.469570,0.591031,0.051645,1.012559,0.585946,0,4.908114,1,stable,0.004006,-0.015370,0.463031,0.463031,0.120927,0.149279,1.343130
10.200000,0.030660,0.992728,0.002217,0.159256,1,0.000022,0.180258,0.154242,1.345441,176.607987,0.594107,0.040449,1.012559,-0.628427,0,4.843987,1,stable,0.002562,0.002844,0.464034,0.464034,0.141753,0.154242,1.345441
10.300000,0.258006,0.992063,-0.000331,0.166582,2,0.000022,0.227310,0.160979,1.347385,173.313573,0.648586,0.060812,1.012559,0.488059,0,4.908114,1,transitoire,0.002664,0.024153,0.465041,0.465041,0.162379,0.160979,1.347385
10.400000,0.046444,0.990669,-0.001310,0.169624,2,0.000022,0.159317,0.163645,1.348772,170.576346,0.628553,0.028808,1.012559,0.470517,0,4.843987,1,stable,0.004485,0.004326,0.466052,0.466052,0.182707,0.163645,1.348772
10.500000,-0.055023,0.989045,-0.000791,0.178692,4,0.000022,0.262339,0.172224,1.349157,177.050808,0.625406,0.045158,1.012559,-0.679928,0,4.908114,1,transitoire,0.004611,-0.005248,0.467067,0.467067,0.202643,0.172224,1.349157
10.600000,0.218290,0.987842,-0.001736,0.179744,4,0.000022,0.146660,0.173781,1.348859,170.467269,0.610992,0.052171,1.002228,1.030221,0,4.941677,1,stable,0.003956,0.020475,0.468087,0.468087,0.222096,0.173781,1.348859
10.700000,0.337109,0.987566,-0.001229,0.183152,4,0.000022,0.153708,0.177014,1.347999,175.940512,0.624134,0.067159,1.002228,-1.156798,0,4.908114,1,stable,0.005414,0.031831,0.469111,0.469111,0.240981,0.177014,1.347999
10.800000,0.069170,0.988351,0.001663,0.184058,4,0.000022,0.164326,0.178419,1.346081,170.348842,0.607176,0.041862,1.002228,0.070487,0,4.843987,1,stable,0.007719,0.006630,0.470139,0.470139,0.259218,0.178419,1.346081
10.900000,-0.168938,0.989907,0.002849,0.193448,4,0.000022,0.256048,0.187179,1.343105,177.065753,0.641757,0.062100,1.002228,0.106179,0,4.908114,1,transitoire,0.007869,-0.015930,0.471171,0.471171,0.276734,0.187179,1.343105
11,-0.053723,0.991674,0.000786,0.194522,4,0.000022,0.163865,0.188095,1.339756,172.442351,0.692966,0.072392,1.002228,0.917221,0,4.843987,1,stable,0.006187,-0.005037,0.472208,0.472208,0.293459,0.188095,1.339756
11.100000,0.324036,0.993071,-0.001830,0.197341,2,0.000022,0.127865,0.190882,1.336696,176.146929,0.689337,0.048857,0.990431,-0.921835,0,4.908114,1,stable,0.005470,0.030964,0.473249,0.473249,0.309334,0.190882,1.336696
11.200000,0.685410,0.993711,-0.002479,0.203533,4,0.000022,0.198204,0.196816,1.334306,180.051837,0.687306,0.074523,0.990431,-0.359993,0,4.843987,1,stable,0.007701,0.065480,0.474294,0.474294,0.324303,0.196816,1.334306
