t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0,1,0,0.001002,0,0.000032,0,0.000457,1.532226,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.165478,0.165478,0.100000,0.000457,1.532226
0.100000,0.000877,1.000000,0,0.002075,0,0.000030,2.300285,0.000970,1.535085,0,1,0.100000,0.444358,2.300285,0,0,1,1,1,stable,0.444409,0.000051,0.117617,0.117617,0.120927,0.000970,1.535085
0.200000,0.002539,0.999999,0,0.003776,0,0.000029,3.458826,0.001840,1.537949,0,1,0.100000,0.399556,3.458826,23.002851,0,1,1,1,stable,0.399977,0.000420,0.296176,0.296176,0.141753,0.001840,1.537949
0.300000,0.003817,0.999999,-0.000003,0.006324,0,0.000028,1.121661,0.003266,1.540815,0,1,0.100000,0.359213,1.121661,11.585413,0,1,1,1,stable,0.360047,0.000834,0.321871,0.321871,0.162379,0.003266,1.540815
0.400000,0.003452,0.999998,-0.000022,0.009771,0,0.000027,3.324273,0.005419,1.543680,0.000543,0.993307,0.100000,0.322291,3.324273,-23.371651,0,1,1,1,stable,0.324177,0.001887,0.582806,0.582806,0.182707,0.005419,1.543680
0.500000,0.003898,0.999997,-0.000056,0.014879,0,0.000054,2.444167,0.008808,1.546540,0.003001,0.993307,0.100000,0.289955,2.444167,22.026120,0,1,1,1,stable,0.292065,0.002110,0.507644,0.507644,0.202643,0.008808,1.546540
0.600000,0.004617,0.999996,-0.000179,0.019664,0,0.000052,2.805520,0.012884,1.549393,0.001805,0.993307,0.100000,0.260095,2.805520,-8.801062,0,1,1,1,stable,0.263200,0.003105,0.670521,0.670521,0.222096,0.012884,1.549393
0.700000,0.002976,0.999994,-0.000162,0.025989,3,0.000050,2.617050,0.018900,1.552237,0.001507,0.993307,0.100000,0.234529,2.617050,3.613527,0,1,1,1,stable,0.237382,0.002853,0.841613,0.841613,0.240981,0.018900,1.552237
0.800000,-0.004058,0.999992,-0.000014,0.033360,3,0.000050,1.701742,0.026364,1.555070,0.003192,0.993307,0.100000,0.217657,1.701742,-1.884698,0,1,1,1,stable,0.214106,-0.003552,0.890982,0.890982,0.259218,0.026364,1.555070
0.900000,-0.014931,0.999991,0.000321,0.034928,1,0.000050,1.730358,0.031073,1.557896,0.017762,0.993304,0.100000,0.202812,1.730358,-9.153084,0,1,1,1,stable,0.192120,-0.010692,1,1,0.276734,0.031073,1.557896
1,-0.008465,0.999989,0.000278,0.043588,1,0.000050,32.254780,0.039524,1.560709,0.023773,0.993303,0.692874,0.171478,3.391550,0.286161,0,4.107985,1,1,transitoire,0.171178,-0.000300,0.140143,0.140143,0.293459,0.039524,1.560709
1.100000,0.007542,0.999987,-0.000331,0.063594,3,0.000053,2.951345,0.059576,1.563460,0.137713,0.993281,0.509955,0.151554,13.012627,305.244227,0,3.911692,1,1,transitoire,0.154012,0.002458,0.187339,0.187339,0.309334,0.059576,1.563460
1.200000,0.002148,0.999985,-0.000129,0.080071,3,0.000052,2.435972,0.076877,1.566229,0.173029,0.993274,0.713900,0.133626,13.012627,-293.034352,0,3.870603,1,1,transitoire,0.139009,0.005383,0.253291,0.253291,0.324303,0.076877,1.566229
1.300000,-0.062551,0.999982,0.000172,0.097472,4,0.000051,2.743762,0.094637,1.568980,0.242933,0.993261,0.720827,0.141806,13.012627,-5.153736,0,3.911692,1,1,transitoire,0.125979,-0.015827,0.395355,0.395355,0.338318,0.094637,1.568980
1.400000,-0.103161,0.999980,0.000656,0.090461,4,0.000051,1.244253,0.088390,1.571634,1.659105,0.992985,0.884915,0.138790,13.012627,3.077900,0,16.215751,1,1,chronique,0.110820,-0.027970,0.448618,0.448618,0.351335,0.088390,1.571634
1.500000,-0.049243,0.999978,0.000207,0.093397,3,0.000050,2.202112,0.092625,1.574259,1.058342,0.993103,0.810505,0.101645,13.012627,-14.995091,0,26.465450,1,1,transitoire,0.095213,-0.006433,0.590854,0.590854,0.363320,0.092625,1.574259
1.600000,-0.008295,0.999976,-0.000244,0.137620,4,0.000050,2.414908,0.130959,1.576925,4.160216,0.992469,0.636471,0.072289,10.497306,9.578595,0,25.933550,1,1,transitoire,0.084650,0.018881,0.728168,0.728168,0.374240,0.130959,1.576925
1.700000,-0.119267,0.999974,0.000761,0.160807,1,0.000050,1.990947,0.159013,1.579423,2.771882,0.992760,0.656057,0.081565,10.497306,2.127960,0,25.422609,1,1,chronique,0.079240,0.054161,0.799675,0.799675,0.384069,0.159013,1.579423
1.800000,-0.145671,0.999972,0.000039,0.185560,4,0.000050,2.450415,0.164988,1.581836,8.716680,0.991431,0.802655,0.085911,10.497306,-4.239614,0,27.498449,1,1,transitoire,0.080080,0.115253,0.874147,0.874147,0.392784,0.164988,1.581836
1.900000,-0.087079,0.999970,-0.002402,0.168551,4,0.000049,2.937872,0.164689,1.584209,5.298133,0.992222,0.701784,0.071617,10.497306,4.594680,0,31.553737,1,1,transitoire,0.090720,0.074158,1,1,0.400369,0.164689,1.584209
2,-0.059194,0.999968,-0.003845,0.200704,3,0.000050,40.802488,0.178673,1.586536,7.228813,0.991784,0.614334,0.095432,10.497306,4.874573,0,23.961916,0.743409,1,transitoire,0.093646,-0.001785,0.114380,0.114380,0.406809,0.178673,1.586536
2.100000,-0.086708,0.999967,-0.002158,0.151886,2,0.000052,3.474924,0.149435,1.589344,5.856673,0.992098,0.620483,0.087776,16.558343,378.646155,0,19.314784,0.749513,0.987781,transitoire,0.083993,-0.003783,0.130102,0.130102,0.412092,0.149435,1.589344
2.200000,-0.212118,0.999965,-0.000414,0.161250,4,0.000052,3.217524,0.157417,1.591748,6.385604,0.991978,0.593738,0.079404,16.663058,-373.275637,0,18.396899,0.756325,0.976951,transitoire,0.074981,0.003241,0.310194,0.310194,0.416209,0.157417,1.591748
2.300000,-0.084697,0.999964,0.000224,0.171389,4,0.000053,1.068425,0.160996,1.594244,9.150358,0.991325,0.674087,0.086316,16.663058,-2.574002,0,25.573216,0.755965,0.967359,chronique,0.068008,-0.018308,0.289313,0.289313,0.419154,0.160996,1.594244
2.400000,-0.140422,0.999963,0.002342,0.168939,4,0.000052,3.292265,0.165627,1.596303,16.900690,0.989198,0.593654,0.102683,16.663058,-21.490982,0,25.312937,0.761175,0.958551,transitoire,0.058245,-0.044439,0.515752,0.515752,0.420923,0.165627,1.596303
2.500000,-0.091601,0.999963,0.000372,0.167222,3,0.000051,2.216139,0.156708,1.598340,11.047189,0.990846,0.654280,0.045714,16.663058,22.238397,0,25.057902,0.766748,0.950656,transitoire,0.045230,0.031244,0.593140,0.593140,0.421513,0.156708,1.598340
2.600000,-0.211861,0.999963,-0.001605,0.224638,4,0.000051,2.105764,0.213164,1.600680,8.235714,0.991547,0.613605,0.079213,14.434593,-10.761258,0,18.133039,0.770923,0.943582,transitoire,0.045762,0.092784,0.701812,0.701812,0.420923,0.213164,1.600680
2.700000,-0.180039,0.999963,-0.000321,0.188326,2,0.000050,1.773637,0.181324,1.602840,11.000931,0.990858,0.626748,0.094442,14.434593,-1.103752,0,14.206899,0.773437,0.937187,chronique,0.056199,0.015860,0.837891,0.837891,0.419154,0.181324,1.602840
2.800000,-0.016078,0.999963,0.000083,0.188467,4,0.000049,3.553544,0.161355,1.604788,9.749387,0.991176,0.605914,0.067636,14.434593,-3.321272,0,6.610701,0.777545,0.931339,transitoire,0.053145,-0.014491,0.977213,0.977213,0.416209,0.161355,1.604788
2.900000,-0.213377,0.999963,-0.002279,0.178527,4,0.000048,3.528401,0.170471,1.606460,13.407015,0.990214,0.600372,0.160159,14.478139,17.799074,0,13.193066,0.775855,0.926036,transitoire,0.045486,-0.024263,0.913598,0.913598,0.412092,0.170471,1.606460
3,-0.060650,0.999964,0.000290,0.086307,4,0.000116,32.933653,0.083383,1.608311,25.613440,0.986186,0.650722,0.044059,14.512161,-0.251431,0,6.533143,0.779082,0.921030,transitoire,0.037011,-0.004630,0.139670,0.139670,0.406809,0.083383,1.608311
3.100000,-0.149372,0.999965,0.002238,0.200441,4,0.000115,4.057335,0.196305,1.610007,20.890981,0.987909,0.624036,0.049443,17.143802,294.052513,0,4.333106,0.780217,0.916451,transitoire,0.032561,-0.004081,0.182616,0.182616,0.400369,0.196305,1.610007
3.200000,-0.137196,0.999967,-0.000159,0.196635,1,0.000117,2.254131,0.192558,1.611731,13.868424,0.990085,0.591467,0.035239,17.229304,-288.763180,0,3.935485,0.783718,0.912194,transitoire,0.028645,0.037298,0.317625,0.317625,0.392784,0.192558,1.611731
3.300000,-0.146836,0.999968,0.000157,0.215618,2,0.000115,1.990161,0.208242,1.613484,9.717708,0.991184,0.620234,0.046649,17.229304,-18.032039,0,3.604704,0.786807,0.908300,chronique,0.031815,0.039550,0.451415,0.451415,0.384069,0.208242,1.613484
3.400000,-0.265341,0.999970,0.001098,0.204277,4,0.000117,1.222475,0.198370,1.614662,8.829038,0.991403,0.632381,0.084043,17.229304,-2.639696,0,3.560911,0.789733,0.904727,chronique,0.035033,0.018022,0.559826,0.559826,0.374240,0.198370,1.614662
3.500000,-0.030533,0.999972,-0.002222,0.169775,4,0.000115,1.427015,0.161954,1.615808,10.230115,0.991055,0.669624,0.023286,17.229304,-7.676862,0,4.374954,0.791026,0.901442,chronique,0.034445,0.033678,0.593825,0.593825,0.363320,0.161954,1.615808
3.600000,-0.093977,0.999975,-0.004960,0.210675,4,0.000115,1.357374,0.203870,1.617548,22.591424,0.987315,0.643378,0.083559,15.507994,2.045398,0,4.428105,0.790089,0.898374,chronique,0.036450,0.009213,0.633398,0.633398,0.351335,0.203870,1.617548
3.700000,-0.198889,0.999977,-0.000711,0.160816,2,0.000114,2.596035,0.154160,1.619033,16.675440,0.989266,0.628519,0.134481,15.507994,-0.696403,0,4.374954,0.791660,0.895448,transitoire,0.034296,-0.071191,0.787640,0.787640,0.338318,0.154160,1.619033
3.800000,-0.064998,0.999979,0.002468,0.108245,4,0.000113,3.776115,0.103982,1.620152,13.291087,0.990246,0.648289,0.087480,15.507994,12.386608,0,4.307440,0.817846,0.892717,transitoire,0.019347,-0.062279,0.958800,0.958800,0.324303,0.103982,1.620152
3.900000,-0.131272,0.999982,0.000605,0.155094,4,0.000114,1.868855,0.147820,1.621332,17.386341,0.989048,0.629174,0.116200,15.547655,11.800794,0,4.241978,0.818110,0.890797,chronique,0.007336,-0.027939,1,1,0.309334,0.147820,1.621332
4,-0.047080,0.999984,0.001726,0.141903,4,0.000115,35.127689,0.126275,1.622367,14.350208,0.989949,0.622419,0.013646,15.547655,-19.072591,0,4.160609,0.819586,0.888980,transitoire,0.002082,0.000528,0.133710,0.133710,0.293459,0.126275,1.622367
4.100000,-0.202761,0.999987,0.003233,0.194940,4,0.000116,3.211078,0.188275,1.623143,12.692746,0.990410,0.625385,0.031793,17.723214,332.588334,0,4.241978,0.819341,0.887287,transitoire,0.001959,0.015631,0.194467,0.194467,0.276734,0.188275,1.623143
4.200000,-0.190088,0.999989,-0.000053,0.185263,2,0.000117,2.161463,0.179095,1.623992,16.038123,0.989458,0.626643,0.014256,17.723214,-319.166104,0,4.160609,0.821033,0.885669,transitoire,0.004292,0.018548,0.140867,0.140867,0.259218,0.179095,1.623992
4.300000,-0.035050,0.999991,-0.000248,0.187744,4,0.000116,2.934560,0.181014,1.624696,13.147745,0.990285,0.635164,0.024931,17.723214,-10.496158,0,4.082303,0.822663,0.884166,transitoire,0.006864,0.002411,0.323295,0.323295,0.240981,0.181014,1.624696
4.400000,-0.149953,0.999993,0.000230,0.180304,4,0.000116,1.820098,0.174031,1.625111,15.814715,0.989524,0.626244,0.067224,17.723214,7.730974,0,4.160609,0.822033,0.882768,chronique,0.006568,-0.043877,0.477991,0.477991,0.222096,0.174031,1.625111
