t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),An_mean(t),fn_mean(t),spacing_gamma_bias,spacing_G_hint,spacing_planning_hint,best_pair_gamma,best_pair_G,best_pair_score,temporal_coherence,autocorr_tau,decorrelation_time,tau_S,tau_gamma,tau_A_mean,tau_f_mean
1,-0.008120,0.999989,0.000288,0.041558,1,0.000067,26.804442,0.037592,1.560705,0.028764,0.993302,0.668738,0.172186,2.877481,-4.933347,0,3.750593,1,1,transitoire,0.171887,-0.000299,0.150359,0.165322,adaptive,0.293459,0.037592,1.560705,0,0,0,0.150359,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.100000,0.007566,0.999987,-0.000321,0.061201,3,0.000070,2.282641,0.057051,1.563461,0.009684,0.993305,0.486034,0.152700,10.853135,254.211750,0,3.677242,1,1,transitoire,0.154650,0.001950,0.135189,0.148446,adaptive,0.309334,0.057051,1.563461,0,0,0,0.135189,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.200000,0.001912,0.999985,-0.000150,0.076482,3,0.000070,3.950250,0.073202,1.566223,0.037876,0.993300,0.714631,0.132259,10.853135,-245.218011,0,3.551194,1,1,transitoire,0.139500,0.007241,0.313750,0.343348,adaptive,0.324303,0.073202,1.566223,0,0,0,0.313750,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.300000,-0.060740,0.999982,0.000129,0.097294,3,0.000068,2.252829,0.093615,1.568992,0.050835,0.993297,0.722856,0.144015,11.297609,16.676090,0,3.677242,1,1,transitoire,0.126722,-0.017294,0.411446,0.446343,tanh,0.338318,0.093615,1.568992,0,0,0,0.411446,tanh,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.400000,-0.095159,0.999980,0.000874,0.085824,4,0.000068,2.381258,0.083331,1.571630,0.090259,0.993290,0.883723,0.147915,11.297609,-16.974216,0,15.469338,1,1,transitoire,0.111251,-0.036664,0.567646,0.618562,spiral_log,0.351335,0.083331,1.571630,0,0,0,0.567646,spiral_log,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.500000,-0.035507,0.999978,0.000181,0.082616,3,0.000070,1.861402,0.081003,1.574255,0.033393,0.993301,0.801537,0.097225,11.297609,1.284293,0,23.431903,1,1,chronique,0.094194,-0.003031,0.644321,0.702050,adaptive,0.363320,0.081003,1.574255,0,0,0,0.644321,adaptive,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.600000,-0.007615,0.999976,-0.000379,0.140010,4,0.000067,2.482857,0.132241,1.576935,0.210063,0.993267,0.657300,0.069190,9.127414,-5.198558,0,22.867482,1,1,transitoire,0.084284,0.016175,0.599918,0.633953,resonance,0.374240,0.132241,1.576935,0,0,0,0.599918,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.700000,-0.114994,0.999974,0.000896,0.159541,1,0.000068,2.740341,0.157759,1.579446,0.209554,0.993267,0.684461,0.082736,9.127414,6.214550,0,22.329613,1,1,transitoire,0.078473,0.053123,0.781408,0.811201,resonance,0.384069,0.157759,1.579446,0,0,0,0.781408,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.800000,-0.143914,0.999972,0.000107,0.184372,4,0.000068,2.893084,0.162649,1.581863,1.963332,0.992924,0.801882,0.099868,9.158292,2.574842,0,24.576193,1,1,transitoire,0.079221,0.128802,0.983451,0.970431,resonance,0.392784,0.162649,1.581863,0,0,0,0.983451,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
1.900000,-0.069321,0.999970,-0.002423,0.150487,4,0.000110,3.661638,0.144421,1.584208,0.335124,0.993243,0.713108,0.084934,9.196478,1.527427,0,28.237180,1,1,transitoire,0.092139,0.053194,1,0.940285,resonance,0.400369,0.144421,1.584208,1,1,1,1,resonance,0,0.500000,0.100000,0.100000,0.100000,0.100000,0.100000,0.100000
2,-0.058834,0.999968,-0.004328,0.185657,1,0.000112,10.762531,0.167058,1.586590,1.423575,0.993031,0.620728,0.097176,9.388616,7.685539,0,22.729971,0.739941,1,transitoire,0.091532,-0.005644,0.350000,0.354840,resonance,0.406809,0.167058,1.586590,1,1,1,0.350000,resonance,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.400000,0.500000
2.100000,-0.084908,0.999967,-0.001481,0.144062,3,0.000112,4.347090,0.141622,1.589260,0.516764,0.993208,0.652834,0.098795,9.663399,71.008930,0,19.020355,0.746604,0.987616,transitoire,0.081466,-0.014214,0.473849,0.500806,tanh,0.412092,0.141622,1.589260,1,1,1,0.473849,tanh,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.500000,0.500000
2.200000,-0.151930,0.999965,-0.001237,0.143409,4,0.000069,1.818383,0.135706,1.591784,2.309241,0.992854,0.607351,0.089868,9.905190,-64.154407,0,18.959205,0.753717,0.976661,chronique,0.071019,0.016890,0.462447,0.486842,spiral_log,0.416209,0.135706,1.591784,0,0,0,0.462447,spiral_log,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.500000,0.500000
2.300000,-0.082508,0.999964,0.000987,0.166348,4,0.000070,2.755109,0.157221,1.594321,3.129219,0.992686,0.600381,0.089604,9.905190,-25.287069,0,19.951103,0.757919,0.966968,transitoire,0.066650,-0.022954,0.348939,0.357834,adaptive,0.419154,0.157221,1.594321,0,0,0,0.348939,adaptive,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.600000,0.600000
2.400000,-0.131078,0.999963,0.003370,0.162267,4,0.000068,2.375383,0.159187,1.596302,2.187134,0.992879,0.528070,0.097393,9.905190,9.367254,0,19.311442,0.763123,0.958258,transitoire,0.056271,-0.041121,0.471146,0.494939,resonance,0.420923,0.159187,1.596302,0,0,0,0.471146,resonance,0,0.841532,0.200000,0.200000,0.200000,0.200000,0.600000,0.600000
2.500000,-0.099205,0.999963,0.000443,0.169680,2,0.000068,2.743001,0.157838,1.598347,3.991461,0.992505,0.620152,0.057030,9.905190,-3.797252,0,18.711523,0.767927,0.950452,transitoire,0.043991,0.037279,0.606206,0.638287,tanh,0.421513,0.157838,1.598347,0,0,0,0.606206,tanh,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.600000,0.600000
2.600000,-0.186223,0.999963,-0.001560,0.215686,4,0.000070,1.696438,0.204585,1.600674,1.244437,0.993067,0.571365,0.076234,8.777348,3.676178,0,13.772119,0.772307,0.943432,chronique,0.045623,0.090807,0.715131,0.716622,spiral_log,0.420923,0.204585,1.600674,0,0,0,0.715131,spiral_log,0,0.841532,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.700000,-0.174792,0.999963,-0.000381,0.187800,2,0.000069,1.470483,0.181031,1.602829,3.362473,0.992637,0.621697,0.094748,8.777348,-10.465628,0,13.355291,0.774372,0.937094,chronique,0.055754,0.011175,0.826189,0.807352,resonance,0.419154,0.181031,1.602829,0,0,0,0.826189,resonance,0,0.846499,0.600000,0.600000,0.600000,0.200000,0.700000,0.600000
2.800000,-0.015351,0.999963,0.000239,0.188275,4,0.000066,3.475034,0.159997,1.604745,4.005382,0.992502,0.602825,0.065975,8.777348,-2.259559,0,7.531599,0.777671,0.931282,transitoire,0.051986,-0.013988,0.900047,0.909927,resonance,0.416209,0.159997,1.604745,0,0,0,0.900047,resonance,0,0.856971,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
2.900000,-0.210688,0.999963,-0.002325,0.178071,4,0.000066,3.576679,0.169890,1.606452,7.980135,0.991608,0.590637,0.169181,8.833498,20.045519,0,12.131303,0.776090,0.925986,transitoire,0.044524,-0.026276,1,0.990841,resonance,0.412092,0.169890,1.606452,0,0,0,1,resonance,0,0.845867,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3,-0.044137,0.999964,0.000248,0.074946,4,0.000132,49.592901,0.069310,1.608302,3.845645,0.992536,0.665616,0.038845,8.850438,1.016445,0,8.285319,0.778326,0.920989,transitoire,0.035820,-0.002509,0.100000,0.104671,adaptive,0.406809,0.069310,1.608302,0,0,0,0.100000,adaptive,0,0.845768,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.100000,-0.148430,0.999965,0.002556,0.203512,4,0.000132,5.024079,0.199086,1.610025,5.512615,0.992174,0.637068,0.044771,14.670790,460.162223,0,5.933623,0.778769,0.916387,transitoire,0.031833,-0.004531,0.158442,0.161500,adaptive,0.400369,0.199086,1.610025,0,0,0,0.158442,adaptive,0,0.842804,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.200000,-0.130550,0.999967,-0.000092,0.197309,1,0.000132,0.787178,0.193299,1.611734,4.813228,0.992328,0.624174,0.020773,14.877562,-445.688225,0,5.290717,0.782210,0.912086,chronique,0.027916,0.021748,0.181488,0.184875,adaptive,0.392784,0.193299,1.611734,0,0,0,0.181488,adaptive,0,0.851600,0.600000,0.600000,0.600000,0.200000,0.700000,0.700000
3.300000,-0.146593,0.999968,0.000157,0.218701,2,0.000139,2.478847,0.211738,1.613425,3.337855,0.992642,0.640980,0.031234,14.877562,-42.369005,0,4.773509,0.785277,0.908151,transitoire,0.028643,0.026717,0.306962,0.307956,adaptive,0.384069,0.211738,1.613425,0,0,0,0.306962,adaptive,0,0.860526,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.400000,-0.291088,0.999970,0.000681,0.212478,4,0.000137,1.854153,0.205551,1.614732,3.468089,0.992615,0.648683,0.073964,14.877562,16.916689,0,4.092163,0.788187,0.904537,chronique,0.030102,0.014719,0.456962,0.457559,resonance,0.374240,0.205551,1.614732,0,0,0,0.456962,resonance,0,0.869160,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.500000,-0.036627,0.999972,-0.001526,0.173969,4,0.000139,2.551199,0.166628,1.615927,3.671494,0.992572,0.715608,0.025881,14.877562,-6.246941,0,4.947580,0.787648,0.901213,transitoire,0.029473,0.036528,0.628007,0.631905,adaptive,0.363320,0.166628,1.615927,0,0,0,0.628007,adaptive,0,0.863216,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.600000,-0.089859,0.999975,-0.004212,0.208852,4,0.000141,1.038915,0.201931,1.617550,8.285888,0.991535,0.682266,0.078374,13.464951,6.970459,0,5.653772,0.787140,0.898058,chronique,0.032436,0.008521,0.636703,0.634500,adaptive,0.351335,0.201931,1.617550,0,0,0,0.636703,adaptive,0,0.856380,0.600000,0.600000,0.600000,0.200000,0.800000,0.800000
3.700000,-0.193043,0.999977,-0.000668,0.161159,2,0.000133,2.759668,0.153968,1.619002,4.449222,0.992407,0.668656,0.135322,13.464951,-15.122842,0,4.947580,0.788761,0.895060,transitoire,0.030571,-0.078461,0.805991,0.815197,resonance,0.338318,0.153968,1.619002,0,0,0,0.805991,resonance,0,0.859241,0.600000,0.600000,0.600000,0.200000,0.800000,0.900000
3.800000,-0.056745,0.999979,0.002453,0.104089,4,0.000132,4.069368,0.096718,1.620137,4.539569,0.992387,0.681895,0.075443,13.464951,17.207530,0,4.868716,0.791359,0.892263,transitoire,0.014819,-0.056436,0.846824,0.893021,resonance,0.324303,0.096718,1.620137,0,0,0,0.846824,resonance,0,0.865926,0.600000,0.600000,0.600000,0.200000,0.900000,0.900000
3.900000,-0.136167,0.999982,0.000456,0.160888,4,0.000133,2.526541,0.154136,1.621283,9.185608,0.991316,0.658256,0.116958,13.526537,13.096998,0,4.947580,0.791645,0.889676,transitoire,0.004206,-0.031040,1,0.994712,resonance,0.309334,0.154136,1.621283,0,0,0,1,resonance,0,0.863287,0.600000,0.600000,0.600000,0.200000,0.900000,0.900000
4,-0.046401,0.999984,0.001422,0.137335,4,0.000133,45.424046,0.119151,1.622346,6.039411,0.992057,0.644863,0.016053,13.526537,-15.428266,0,4.868716,0.817308,0.887225,transitoire,-0.001237,0.000995,0.100000,0.105179,adaptive,0.293459,0.119151,1.622346,0,0,0,0.100000,adaptive,0,0.868041,0.100000,0.100000,0.100000,0.200000,0.900000,0.900000
4.100000,-0.203607,0.999987,0.003414,0.194680,4,0.000134,4.064130,0.188008,1.623133,8.727900,0.991428,0.646595,0.034500,17.070705,428.975046,0,4.947580,0.817126,0.885520,transitoire,-0.000952,0.015238,0.190023,0.189886,adaptive,0.276734,0.188008,1.623133,0,0,0,0.190023,adaptive,0,0.864656,0.100000,0.100000,0.100000,0.200000,0.900000,0.900000
4.200000,-0.184024,0.999989,-0.000030,0.182528,2,0.000142,1.025569,0.176727,1.623976,5.435351,0.992192,0.657864,0.027785,17.115426,-413.599160,0,4.868716,0.818831,0.883891,chronique,0.001608,0.029393,0.222900,0.220993,adaptive,0.259218,0.176727,1.623976,0,0,0,0.222900,adaptive,0,0.867607,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.300000,-0.032055,0.999991,-0.000276,0.183163,1,0.000136,0.662577,0.176822,1.624718,10.032059,0.991105,0.654061,0.022084,17.115426,-30.385610,0,4.792328,0.820495,0.882378,chronique,0.006203,0.001440,0.251463,0.247600,adaptive,0.240981,0.176822,1.624718,0,0,0,0.251463,adaptive,0,0.872201,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.400000,-0.149032,0.999993,0.000417,0.180455,4,0.000131,2.279294,0.174165,1.625165,10.547150,0.990975,0.639174,0.063392,17.115426,-3.629919,0,4.868716,0.819842,0.880972,transitoire,0.005816,-0.041980,0.434648,0.436121,resonance,0.222096,0.174165,1.625165,0,0,0,0.434648,resonance,0,0.866482,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.500000,-0.112369,0.999995,-0.000734,0.147132,4,0.000139,2.636072,0.143232,1.625496,11.546784,0.990716,0.652195,0.067916,17.115426,16.167179,0,4.792328,0.821254,0.879613,transitoire,-0.001558,-0.021526,0.614317,0.632984,resonance,0.202643,0.143232,1.625496,0,0,0,0.614317,resonance,0,0.871539,0.100000,0.100000,0.100000,0.200000,0.900000,1
4.600000,-0.091856,0.999996,-0.001920,0.138015,1,0.000131,1.787016,0.134482,1.626280,10.223290,0.991057,0.653570,0.072761,15.770047,3.567779,0,4.476153,0.822224,0.878345,chronique,-0.004885,0.010165,0.718899,0.726110,spiral_log,0.182707,0.134482,1.626280,0,0,0,0.718899,spiral_log,0,0.873828,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.700000,-0.076542,0.999997,0.001619,0.144063,2,0.000131,1.191901,0.136501,1.626753,10.032059,0.991105,0.633549,0.064481,15.770047,-8.490562,0,4.199115,0.822854,0.877150,chronique,-0.002752,-0.020129,0.762306,0.755825,resonance,0.162379,0.136501,1.626753,0,0,0,0.762306,resonance,0,0.874895,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.800000,-0.060643,0.999997,0.002736,0.138814,4,0.000130,2.249013,0.130195,1.626752,9.842633,0.991153,0.626326,0.065520,15.770047,-5.951149,0,3.991254,0.823204,0.876019,transitoire,-0.005733,0.030581,0.916564,0.921646,resonance,0.141753,0.130195,1.626752,0,0,0,0.916564,resonance,0,0.874544,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
4.900000,-0.103876,0.999997,-0.001324,0.127026,2,0.000174,2.503425,0.120493,1.626971,9.655013,0.991200,0.637570,0.096796,15.770047,10.571115,0,4.199115,0.823244,0.874941,transitoire,-0.000212,0.056277,1,0.950991,resonance,0.120927,0.120493,1.626971,1,1,1,1,resonance,0,0.873932,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5,-0.029512,0.999996,-0.001908,0.105988,4,0.000232,3.497003,0.098098,1.626828,9.514414,0.991235,0.611469,0.054854,15.770047,2.544121,0,3.991254,0.823993,0.873907,transitoire,0.008915,0.027408,1,0.948711,resonance,0.100000,0.098098,1.626828,1,1,1,1,resonance,0,0.874687,0.100000,0.100000,0.100000,0.200000,0.900000,1.100000
5.100000,-0.060208,0.999994,-0.000603,0.128160,4,0.000230,1.900577,0.125437,1.626947,10.135283,0.991079,0.613167,0.085701,14.661559,9.935778,0,4.199115,0.823344,0.872929,chronique,0.012458,0.003589,1,0.966757,resonance,0.079073,0.125437,1.626947,1,1,1,1,resonance,0,0.874064,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.200000,-0.060044,0.999991,-0.001377,0.114676,4,0.000188,1.678329,0.107095,1.626871,8.367860,0.991515,0.624873,0.076812,14.661559,-15.964257,0,4.476153,0.823387,0.871975,chronique,0.011793,-0.019627,0.960000,0.943926,resonance,0.058247,0.107095,1.626871,0,0,0,0.960000,resonance,0,0.875232,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.300000,-0.046013,0.999988,-0.000440,0.107096,2,0.000169,2.169649,0.102949,1.626660,6.182217,0.992024,0.629372,0.064182,14.661559,-2.222481,0,4.792328,0.823431,0.871058,transitoire,0.007438,-0.051205,0.908000,0.922409,spiral_log,0.037621,0.102949,1.626660,0,0,0,0.908000,spiral_log,0,0.876404,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.400000,-0.090031,0.999984,0.002768,0.118665,2,0.000169,1.759910,0.112404,1.626364,5.866006,0.992096,0.634322,0.087596,14.661559,4.913200,0,4.796163,0.823204,0.870176,chronique,-0.001591,-0.089187,0.866400,0.903580,spiral_log,0.017293,0.112404,1.626364,0,0,0,0.866400,spiral_log,0,0.879626,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.500000,-0.010586,0.999978,0.001849,0.100084,4,0.000179,1.801746,0.094798,1.625699,5.840922,0.992101,0.657519,0.026872,14.661559,-4.097391,0,4.792328,0.823733,0.869322,chronique,-0.015862,-0.015217,0.813120,0.867747,resonance,0.001000,0.094798,1.625699,0,0,0,0.813120,resonance,0,0.878375,0.100000,0.100000,0.100000,0.200000,0.900000,1.200000
5.600000,-0.087318,0.999972,-0.001384,0.129742,4,0.000182,1.853394,0.125287,1.625421,8.436829,0.991498,0.660975,0.074078,13.731180,0.418363,0,4.796163,0.822710,0.868508,chronique,-0.016738,0.057339,0.770496,0.769863,resonance,0.001000,0.125287,1.625421,0,0,0,0.770496,resonance,0,0.886324,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.700000,-0.047087,0.999964,0.001188,0.098822,4,0.000178,2.204962,0.096886,1.624893,4.449222,0.992407,0.663604,0.055718,13.731180,0.516481,0,4.792328,0.823201,0.867705,transitoire,-0.005787,0.028772,0.716397,0.675436,spiral_log,0.001000,0.096886,1.624893,0,0,0,0.716397,spiral_log,0,0.884924,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.800000,-0.049023,0.999955,0.002349,0.117010,4,0.000176,1.586400,0.113262,1.623872,6.621435,0.991925,0.666616,0.053235,13.731180,3.515681,0,4.796163,0.823030,0.866938,chronique,-0.000553,0.008461,0.673117,0.655958,adaptive,0.001000,0.113262,1.623872,0,0,0,0.673117,adaptive,0,0.888982,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
5.900000,-0.051646,0.999945,-0.001120,0.119844,4,0.000183,0.768765,0.115696,1.622931,3.912231,0.992522,0.683503,0.051536,13.731180,-6.185623,0,4.800004,0.822905,0.866193,chronique,0.000871,0.013304,0.618494,0.614304,resonance,0.001000,0.115696,1.622931,0,0,0,0.618494,resonance,0,0.893775,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6,-0.043455,0.999934,-0.002446,0.122616,1,0.000183,0.683582,0.117450,1.622038,3.501333,0.992608,0.686000,0.036753,13.731180,-8.176349,0,4.817307,0.822835,0.865472,chronique,0.002937,-0.008420,0.574795,0.569408,resonance,0.001000,0.117450,1.622038,0,0,0,0.574795,resonance,0,0.897849,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.100000,-0.105819,0.999921,-0.000639,0.121927,2,0.000183,1.001223,0.118407,1.621081,3.457871,0.992617,0.682801,0.065450,12.942245,-0.851833,0,4.834735,0.822622,0.864773,chronique,0.001281,-0.027310,0.539836,0.543988,resonance,0.001000,0.118407,1.621081,0,0,0,0.539836,resonance,0,0.902827,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.200000,-0.052952,0.999907,-0.000001,0.111322,4,0.000181,1.031748,0.108444,1.620052,3.979205,0.992507,0.675724,0.034837,12.942245,3.176415,0,4.817307,0.823288,0.864093,chronique,-0.003266,-0.011103,0.511869,0.523275,resonance,0.001000,0.108444,1.620052,0,0,0,0.511869,resonance,0,0.897624,0.100000,0.100000,0.100000,0.200000,0.900000,1.300000
6.300000,-0.052433,0.999891,-0.000230,0.127524,4,0.000182,0.891757,0.122592,1.618979,4.686201,0.992356,0.682273,0.029946,12.942245,0.305244,0,4.834735,0.823247,0.863445,stable,-0.004736,0.010044,0.489495,0.492595,resonance,0.001000,0.122592,1.618979,0,0,0,0.489495,resonance,0,0.900878,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.400000,-0.047178,0.999875,0.000996,0.126002,4,0.000176,0.846148,0.121508,1.617751,3.501333,0.992608,0.679326,0.034184,12.942245,-1.399907,0,4.841301,0.823203,0.862817,stable,-0.002637,-0.000550,0.471596,0.466555,resonance,0.001000,0.121508,1.617751,0,0,0,0.471596,resonance,0,0.904205,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.500000,-0.095261,0.999856,0.001405,0.124887,4,0.000182,0.872520,0.121036,1.616282,3.430042,0.992623,0.691298,0.049844,12.942245,-0.456085,0,4.847884,0.823074,0.862208,stable,-0.002463,-0.001992,0.457277,0.457009,resonance,0.001000,0.121036,1.616282,0,0,0,0.457277,resonance,0,0.907828,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.600000,-0.058537,0.999837,-0.000887,0.117900,4,0.000177,0.586971,0.114976,1.614775,3.979205,0.992507,0.696295,0.038842,12.241952,0.263715,0,4.841301,0.823599,0.861615,stable,-0.002539,0.025105,0.445822,0.445876,adaptive,0.001000,0.114976,1.614775,0,0,0,0.445822,adaptive,0,0.904866,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.700000,-0.066475,0.999816,-0.001860,0.126933,4,0.000170,0.571536,0.122378,1.613392,4.686201,0.992356,0.694670,0.034925,12.241952,-2.855494,0,4.847884,0.823654,0.861047,stable,0.001777,0.024898,0.436657,0.427113,resonance,0.001000,0.122378,1.613392,0,0,0,0.436657,resonance,0,0.906698,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.800000,-0.038147,0.999793,0.000176,0.128232,4,0.000170,0.462658,0.122977,1.611852,3.501333,0.992608,0.686149,0.028142,12.241952,-0.154350,0,4.841301,0.823824,0.860498,stable,0.005628,-0.016792,0.429326,0.421552,tanh,0.001000,0.122977,1.611852,0,0,0,0.429326,tanh,0,0.907683,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
6.900000,-0.086997,0.999769,0.001220,0.127774,2,0.000171,0.475790,0.123847,1.610056,3.500186,0.992608,0.676871,0.043959,12.241952,-1.088779,0,4.847884,0.823552,0.859966,stable,0.002348,-0.041611,0.423461,0.430993,spiral_log,0.001000,0.123847,1.610056,0,0,0,0.423461,spiral_log,0,0.911076,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
7,-0.090793,0.999744,0.000058,0.121330,2,0.000179,0.479418,0.118182,1.608250,3.482036,0.992612,0.669714,0.039415,12.241952,0.131325,0,4.841301,0.823964,0.859446,stable,-0.004619,-0.024063,0.398768,0.412907,adaptive,0.001000,0.118182,1.608250,0,0,0,0.398768,adaptive,0,0.909911,0.100000,0.100000,0.100000,0.200000,0.900000,1.400000
