t,p_state0,p_state1,p_state2,p_state3,confidence,curiosity_learned,boredom_learned,satisfaction_learned,fatigue_learned
11.6,0.25062321103208934,0.25008362775803583,0.25041395188075694,0.24887920932911792,2.632023683890594e-06,0.25881009629134155,0.052124349648170476,0.30896693276006065,0.8040168612505455
11.7,0.2505510390343282,0.2500741213868686,0.2503661107768768,0.24900872880192637,2.0584498604536705e-06,0.2908734849985499,0.14089091479146176,0.4292751196766132,0.8293028027499784
11.8,0.2506287423759838,0.25008431542258197,0.2504175961285047,0.24886934607292954,2.6786463522832094e-06,0.2589531150461094,0.20519314399477095,0.3938010591766641,0.8183763725442768
11.9,0.2506555881680108,0.25008783234482185,0.25043538110945707,0.24882119837771044,2.9118577653530764e-06,0.2464796752479291,0.1314647150759216,0.3475676042186758,0.8145508285127495
12.0,0.250608437665797,0.25008163411798345,0.25040413291596175,0.2489057953002578,2.5086047964473224e-06,0.26869145249154597,0.19550792229000963,0.4288724974828407,0.812390503017734
12.1,0.2506404842792861,0.25008584497905534,0.2504253702553238,0.24884830048633488,2.7793980017509767e-06,0.2546498215042539,0.17138057621368946,0.39937384180682983,0.8003670189881711
12.2,0.2506209581421927,0.25008328252586515,0.25041243204297997,0.24888332728896206,2.6127687514643227e-06,0.26248295139686517,0.1558867181767613,0.4155755469278181,0.798979477201124
12.3,0.25079231745687813,0.25010565162982845,0.25052591169949817,0.24857611921379513,4.250113196935246e-06,0.1803400383379826,0.11598029659433284,0.24216376919890756,0.7920331919401611
12.4,0.250737464638822,0.25009849142199064,0.2504895865324212,0.2486744574067661,3.6828215905782002e-06,0.20962167746614802,0.11855990086882869,0.3187642592072764,0.8158970207758484
12.5,0.25070385988248217,0.25009409532281995,0.25046732727625265,0.24873471751844517,3.355299029728087e-06,0.2277385862742867,0.23802042089411693,0.414183458019279,0.8171350526750888
12.6,0.25076594214257975,0.2501022066749103,0.25050844407075396,0.248623407111756,3.97224802095586e-06,0.1974591483647721,0.20962964972049988,0.34963346693284514,0.7942358514522981
12.7,0.25071736547247736,0.2500958720059914,0.25047627859737703,0.24871048392415426,3.485161686356264e-06,0.2251288226012057,0.14536740588542132,0.38521164231588356,0.7980010815691602
12.8,0.25082119047855234,0.2501094290173289,0.25054503693434504,0.2485243435697737,4.565121011879114e-06,0.17944671148776148,0.07926418667237475,0.27416993181991195,0.7719074488840741
12.9,0.2507800600744585,0.2501040568979368,0.2505177974330421,0.24859808559456262,4.119858002415988e-06,0.19226669373183533,0.10145906572768229,0.32161660177278406,0.791822677345696
13.0,0.25075743143430435,0.25010109565975247,0.25050280802905767,0.24863866487688566,3.8845981433777155e-06,0.20006583021073984,0.19626010155153661,0.3917219343059487,0.8068310946043983
13.1,0.2507651572319951,0.2501020926763849,0.25050791802461125,0.24862483206700872,3.964040093729082e-06,0.19292043037309226,0.25389905767777227,0.41224520174581,0.8112555445191761
13.2,0.2507564734756335,0.2501009729835197,0.25050217495521054,0.24864037858563628,3.8748107528130404e-06,0.21283509809160034,0.21484709100156768,0.4319869319566108,0.7764755844008654
13.3,0.25092009742622184,0.2501222579627264,0.2506104913645475,0.24834715324650428,5.728695743667522e-06,0.12831705956624828,0.0549658675869205,0.2036083448092496,0.7745119955165177
13.4,0.25084994556217777,0.2501131407698254,0.250564056614873,0.24847285705312389,4.8896416158239475e-06,0.16200784164152196,0.07146914149521823,0.297011863160881,0.8074342082218324
13.5,0.25083621576170245,0.2501113432781128,0.2505549614437071,0.24849747951647772,4.733100373521815e-06,0.1686266631540805,0.22990000928325324,0.39008565203180934,0.7999293183352343
