t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,effort_status
0,0.009837,0.926469,0,0.134846,2,0.000042,0,0.129746,1.320000,0,0.100000,0.493788,0,0,0,1,stable
0.100000,0.394791,0.928852,0,0.118197,2,0.000043,1.813190,0.113942,1.320000,0,0.172726,0.000000,1.813190,0,0,1,stable
0.200000,0.328113,0.926365,0.000000,0.100275,2,0.000042,1.968196,0.096776,1.320000,0,0.170552,0.000000,1.968196,18.131899,0,1,stable
0.300000,0.071478,0.916137,0.000000,0.111348,1,0.000041,1.679368,0.107527,1.320000,0,0.100000,0.000000,1.679368,1.550064,0,1,stable
0.400000,-0.029924,0.899078,0.000000,0.127090,1,0.000044,1.775296,0.122761,1.320000,42.827243,0.100000,0.000000,1.775296,-2.888281,0,1,stable
0.500000,0.056839,0.880554,0.000000,0.142690,2,0.000045,1.719751,0.137836,1.320000,196.771993,0.100000,0.000000,1.719751,0.959283,0,1,stable
0.600000,0.009935,0.868472,-0.000000,0.157489,2,0.000044,1.659564,0.152117,1.320000,274.421170,0.100000,0.000000,1.659564,-0.555451,0,1,stable
0.700000,-0.024107,0.869010,0.000000,0.171101,2,0.000045,1.602351,0.165230,1.320000,181.754508,0.100000,0.000000,1.602351,-0.601878,0,1,stable
0.800000,0.206722,0.882722,0.000000,0.183297,2,0.000045,1.550397,0.176952,1.320000,170.289660,0.166743,0.000000,1.550397,-0.572130,0,1,stable
0.900000,0.357746,0.904370,0.000000,0.193987,2,0.000045,1.504881,0.187196,1.320000,225.999474,0.171511,0.000000,1.504881,-0.519535,0,1,stable
1,0.208199,0.926469,0.000000,0.203195,2,0.000044,1.466092,0.195989,1.320000,174.157759,0.666673,0.000000,1.890693,-0.455161,0,6.153389,chronique
1.100000,0.001527,0.943205,0.000000,0.211016,2,0.000045,1.433711,0.203427,1.320000,174.377206,0.659506,0.000000,1.852228,-0.387893,0,5.523245,chronique
1.200000,-0.015831,0.952136,0.000000,0.217588,2,0.000045,1.407080,0.209651,1.320000,158.558488,0.591549,0.000000,1.852228,-0.323806,0,6.153389,chronique
1.300000,-0.052938,0.953688,0.000000,0.223064,2,0.000045,1.385398,0.214813,1.320000,171.935497,0.573482,0.000000,1.852228,-0.266313,0,6.945837,chronique
1.400000,-0.360660,0.949772,0.000000,0.227596,2,0.000045,1.367857,0.219067,1.320000,150.932735,0.422659,0.000000,1.852228,-0.216814,0,7.192600,chronique
1.500000,-0.682111,0.942661,-0.000000,0.231327,2,0.000044,1.353708,0.222555,1.320000,145.786171,0.528053,0.000000,1.852228,-0.175412,0,6.945837,chronique
1.600000,-0.495967,0.934548,-0.000000,0.234384,2,0.000045,1.342295,0.225401,1.320000,134.671997,0.633523,0.000000,1.819109,-0.141494,0,10.631690,stable
1.700000,0.143599,0.927558,-0.000000,0.236875,2,0.000045,1.333066,0.227712,1.320000,223.536571,0.570897,0.000000,1.819109,-0.114125,0,9.542941,stable
1.800000,0.422742,0.923592,-0.000000,0.238891,2,0.000046,1.325562,0.229576,1.320000,311.134563,0.626677,0.000000,1.819109,-0.092292,0,6.342954,stable
1.900000,-0.087682,0.923588,0.000000,0.240507,2,0.000045,1.319411,0.231067,1.320000,257.146937,0.644040,0.000000,1.819109,-0.075036,0,4.750120,stable
2,-0.765768,0.926469,0.000000,0.241784,2,0.000047,1.314308,0.232242,1.320000,422.384142,0.643280,0.000000,1.819109,-0.061517,0,5.898548,stable
2.100000,-0.711163,0.928852,-0.000000,0.242770,2,0.000045,1.310008,0.233148,1.320000,390.232549,0.723729,0.000000,1.791160,-0.051027,0,5.332691,stable
2.200000,-0.247681,0.926365,-0.000000,0.243502,2,0.000045,1.306311,0.233818,1.320000,477.275139,0.570053,0.000000,1.791160,-0.042996,0,4.371806,stable
2.300000,-0.157751,0.916137,-0.000000,0.244006,2,0.000044,1.303049,0.234280,1.320000,516.297108,0.598001,0.000000,1.791160,-0.036974,0,3.704331,stable
2.400000,-0.198774,0.899078,-0.000000,0.244301,2,0.000045,1.300081,0.234550,1.320000,464.073576,0.606773,0.000000,1.791160,-0.032619,0,4.202046,stable
2.500000,0.115571,0.880554,-0.000000,0.244399,2,0.000045,1.297282,0.234639,1.320000,444.970396,0.602881,0.000000,1.791160,-0.029681,0,3.852463,stable
2.600000,0.123928,0.868472,-0.000000,0.244301,2,0.000045,1.297282,0.234550,1.320000,443.503922,0.653162,0.000000,1.769228,-0.027994,0,4.295731,stable
2.700000,-0.283349,0.869010,0.000000,0.244006,2,0.000045,1.300088,0.234280,1.320000,415.265596,0.697641,0.000000,1.769228,0.000007,0,4.854268,stable
2.800000,-0.273068,0.882722,0.000000,0.243502,2,0.000046,1.303069,0.233818,1.320000,436.236672,0.682506,0.000000,1.769228,0.028054,0,4.295731,stable
2.900000,0.239533,0.904370,-0.000000,0.242770,2,0.000045,1.306353,0.233148,1.320000,419.206907,0.633300,0.000000,1.769228,0.029811,0,3.852463,stable
3,0.442059,0.926469,-0.000000,0.241784,2,0.000045,1.310084,0.232242,1.320000,469.375000,0.702731,0.000000,1.769228,0.032838,0,3.776945,stable
