t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000031,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.117184,0.117184,0.100000,0.000457,1.346064
0.100000,0.000944,0.992025,0,0.002081,0,0.000025,3.261343,0.000972,1.348022,0,1,0.100000,0.444271,3.261343,0,0,1,1,1,stable,0.444409,0.000139,0.292420,0.292420,0.120927,0.000972,1.348022
0.200000,0.002800,0.992393,-0.000000,0.003821,0,0.000024,0.750863,0.001861,1.349188,0,1,0.100000,0.399506,0.750863,32.613435,0,1,1,1,stable,0.399991,0.000485,0.311218,0.311218,0.141753,0.001861,1.349188
0.300000,0.004349,0.991886,-0.000007,0.006378,0,0.000024,0.829895,0.003296,1.349444,0,1,0.100000,0.359161,0.829895,-25.104801,0,1,1,1,stable,0.360070,0.000910,0.318317,0.318317,0.162379,0.003296,1.349444
0.400000,0.003404,0.990695,-0.000024,0.009828,0,0.000023,3.255563,0.005464,1.348763,0.000591,0.993307,0.100000,0.322436,3.255563,0.790320,0,1,1,1,stable,0.324210,0.001774,0.562277,0.562277,0.182707,0.005464,1.348763
0.500000,0.001325,0.989342,-0.000053,0.014812,0,0.000048,2.580820,0.008815,1.347216,0.005821,0.993306,0.100000,0.290349,2.580820,24.256680,0,1,1,1,stable,0.292076,0.001727,0.685641,0.685641,0.202643,0.008815,1.347216
0.600000,0.001212,0.988433,-0.000161,0.020036,0,0.000045,1.761871,0.012974,1.344958,0.005649,0.993306,0.100000,0.261852,1.761871,-6.747430,0,1,1,1,stable,0.263148,0.001296,0.665604,0.665604,0.222096,0.012974,1.344958
0.700000,0.001847,0.988383,-0.000222,0.024902,3,0.000047,1.951546,0.018194,1.342217,0.007373,0.993306,0.100000,0.235335,1.951546,-8.189490,0,1,1,1,stable,0.237043,0.001709,0.740688,0.740688,0.240981,0.018194,1.342217
0.800000,0.003548,0.989247,-0.000051,0.032813,3,0.000046,2.323754,0.026149,1.339264,0.006746,0.993306,0.100000,0.210945,2.323754,1.896745,0,1,1,1,stable,0.213615,0.002670,0.879988,0.879988,0.259218,0.026149,1.339264
0.900000,-0.001762,0.990726,0.000276,0.043142,3,0.000045,1.956010,0.036451,1.336397,0.007133,0.993306,0.100000,0.195480,1.956010,3.722083,0,1,1,1,stable,0.192686,-0.002794,0.984819,0.984819,0.276734,0.036451,1.336397
1,-0.010165,0.992322,0.000581,0.048315,1,0.000046,46.280368,0.044443,1.333899,0.023582,0.993303,0.754717,0.173224,3.258453,-3.677441,0,2.409800,1,1,transitoire,0.172965,-0.000259,0.100000,0.100000,0.293459,0.044443,1.333899
1.100000,-0.044294,0.993534,0.000103,0.062020,0,0.000048,4.503611,0.058503,1.331958,0.024845,0.993302,0.780101,0.162992,17.599092,443.243576,0,5.504014,1,1,transitoire,0.155627,-0.007365,0.287473,0.287473,0.309334,0.058503,1.331958
1.200000,-0.032452,0.994015,-0.000068,0.072225,1,0.000047,1.149767,0.068946,1.330822,0.272520,0.993255,0.845857,0.144841,18.015107,-417.767567,0,19.063598,1,1,chronique,0.138872,-0.005968,0.307139,0.307139,0.324303,0.068946,1.330822
1.300000,-0.048834,0.993658,-0.000203,0.088165,3,0.000046,2.638589,0.085384,1.330585,0.680945,0.993177,0.656231,0.124564,18.015107,-33.538442,0,15.819026,1,1,transitoire,0.124019,-0.000544,0.461879,0.461879,0.338318,0.085384,1.330585
1.400000,-0.039887,0.992598,0.000303,0.111760,4,0.000047,2.261686,0.105771,1.331342,0.269117,0.993256,0.597502,0.110758,18.015107,14.888218,0,15.742893,1,1,transitoire,0.111529,0.000772,0.576824,0.576824,0.351335,0.105771,1.331342
1.500000,-0.105412,0.991176,0.001787,0.127921,4,0.000045,1.282159,0.121447,1.332896,0.269301,0.993256,0.495738,0.139713,18.015107,-3.769031,0,14.346335,1,1,chronique,0.100501,-0.039211,0.660123,0.660123,0.363320,0.121447,1.332896
1.600000,-0.042166,0.989847,0.002080,0.098630,4,0.000044,3.182144,0.093973,1.334862,1.429328,0.993030,0.730504,0.094047,14.325221,-9.795263,0,30.325866,1,1,transitoire,0.084107,-0.007773,0.679846,0.679846,0.374240,0.093973,1.334862
1.700000,-0.064565,0.989051,-0.001418,0.146411,4,0.000044,2.770570,0.140322,1.337472,3.593789,0.992589,0.626619,0.075996,14.325221,18.999844,0,29.710451,1,1,transitoire,0.074438,0.058175,0.873680,0.873680,0.384069,0.140322,1.337472
1.800000,-0.058518,0.989055,-0.001747,0.178944,4,0.000043,1.650891,0.171838,1.340294,1.570498,0.993002,0.548284,0.037151,14.325221,-4.115739,0,26.697426,1,1,chronique,0.076407,0.096730,0.831462,0.831462,0.392784,0.171838,1.340294
1.900000,-0.136585,0.989824,-0.002567,0.216150,2,0.000046,1.915808,0.209520,1.343453,0.657122,0.993181,0.511244,0.117162,14.325221,-11.196791,0,24.239251,1,1,chronique,0.084418,0.071637,1,1,0.400369,0.209520,1.343453
2,-0.088827,0.990999,-0.000030,0.162834,4,0.000047,40.263866,0.141855,1.346073,2.145338,0.992887,0.658174,0.083238,14.325221,2.649174,0,18.820792,0.750382,1,transitoire,0.087567,0.004329,0.116661,0.116661,0.406809,0.141855,1.346073
2.100000,-0.147653,0.992025,-0.002164,0.175632,4,0.000047,3.514458,0.169803,1.348039,3.442783,0.992620,0.601370,0.073932,19.512950,383.480576,0,13.436181,0.756551,0.988113,transitoire,0.079510,0.005579,0.169624,0.169624,0.412092,0.169803,1.348039
2.200000,-0.186275,0.992393,0.000093,0.190689,4,0.000047,1.490996,0.181525,1.349237,2.282896,0.992859,0.630937,0.067595,19.564729,-367.494074,0,6.929201,0.758927,0.977588,chronique,0.072462,0.004867,0.215007,0.215007,0.416209,0.181525,1.349237
2.300000,-0.169428,0.991886,0.000383,0.200061,2,0.000047,3.026690,0.189260,1.349499,1.152005,0.993085,0.679898,0.084613,19.564729,-20.234625,0,5.739985,0.760058,0.968081,transitoire,0.066003,-0.009709,0.476727,0.476727,0.419154,0.189260,1.349499
2.400000,-0.094644,0.990695,0.000389,0.187651,4,0.000046,2.069161,0.173551,1.348698,1.724470,0.992972,0.599290,0.043989,19.564729,15.356943,0,5.150041,0.764350,0.959413,transitoire,0.057832,0.030368,0.570113,0.570113,0.420923,0.173551,1.348698
2.500000,-0.180765,0.989342,-0.001361,0.219115,4,0.000044,1.055483,0.208291,1.347247,2.770801,0.992760,0.517470,0.065276,19.564729,-9.575293,0,4.670062,0.768555,0.951611,chronique,0.056962,0.076630,0.594369,0.594369,0.421513,0.208291,1.347247
2.600000,-0.066981,0.988433,-0.000545,0.208959,1,0.000043,1.673639,0.199527,1.345154,5.683334,0.992136,0.543090,0.059101,16.846535,-10.136778,0,4.540333,0.771998,0.944570,chronique,0.063665,0.055487,0.758152,0.758152,0.420923,0.199527,1.345154
