t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,effort_status
0,0.009837,0.926469,0,0.134846,2,0.000041,0,0.129746,1.320000,0,0.100000,0.493788,0,0,0,1,stable
0.100000,0.397611,0.928852,0,0.119049,2,0.000047,1.393227,0.114764,1.320000,0,0.172819,0.000000,1.393227,0,0,1,stable
0.200000,0.330940,0.926365,0.000000,0.101145,2,0.000046,1.572136,0.097616,1.320000,0,0.170643,0.000000,1.572136,13.932270,0,1,stable
0.300000,0.071545,0.916137,0.000000,0.111456,1,0.000045,1.263215,0.107631,1.320000,0.000000,0.100000,0.000000,1.263215,1.789095,0,1,stable
0.400000,-0.029925,0.899078,0.000000,0.127093,1,0.000045,1.382548,0.122764,1.320000,43.117008,0.100000,0.000000,1.382548,-3.089219,0,1,stable
0.500000,0.056839,0.880554,0.000000,0.142690,2,0.000046,1.330100,0.137836,1.320000,200.498598,0.100000,0.000000,1.330100,1.193334,0,1,stable
0.600000,0.009935,0.868472,-0.000000,0.157489,2,0.000045,1.270000,0.152117,1.320000,277.987761,0.100000,0.000000,1.270000,-0.524475,0,1,stable
0.700000,-0.024107,0.869010,0.000000,0.171101,2,0.000045,1.212788,0.165230,1.320000,184.510517,0.100000,0.000000,1.212788,-0.601004,0,1,stable
0.800000,0.206722,0.882722,0.000000,0.183297,2,0.000045,1.160834,0.176952,1.320000,172.846974,0.166743,0.000000,1.160834,-0.572121,0,1,stable
0.900000,0.357746,0.904370,0.000000,0.193987,2,0.000044,1.115318,0.187196,1.320000,228.615450,0.171511,0.000000,1.115318,-0.519534,0,1,stable
1,0.208199,0.926469,0.000000,0.203195,2,0.000044,1.076529,0.195989,1.320000,176.411066,0.666939,0.000000,1.482682,-0.455161,0,6.194112,stable
1.100000,0.001527,0.943205,0.000000,0.211016,2,0.000045,1.044148,0.203427,1.320000,176.239989,0.659849,0.000000,1.449304,-0.387893,0,5.557499,stable
1.200000,-0.015831,0.952136,0.000000,0.217588,2,0.000045,1.017517,0.209651,1.320000,160.300081,0.592088,0.000000,1.449304,-0.323806,0,6.194112,stable
1.300000,-0.052938,0.953688,0.000000,0.223064,2,0.000046,0.995836,0.214813,1.320000,173.672755,0.574169,0.000000,1.449304,-0.266313,0,6.995442,stable
1.400000,-0.360660,0.949772,0.000000,0.227596,2,0.000045,0.978295,0.219067,1.320000,152.533003,0.423597,0.000000,1.449304,-0.216814,0,7.243969,stable
1.500000,-0.682111,0.942661,-0.000000,0.231327,2,0.000044,0.964145,0.222555,1.320000,147.187500,0.527197,0.000000,1.449304,-0.175412,0,6.995442,stable
1.600000,-0.495967,0.934548,-0.000000,0.234384,2,0.000046,0.952733,0.225401,1.320000,136.015691,0.632784,0.000000,1.419503,-0.141495,0,10.626159,stable
1.700000,0.143599,0.927558,-0.000000,0.236875,2,0.000045,0.943503,0.227712,1.320000,224.969294,0.570975,0.000000,1.419503,-0.114125,0,9.534033,stable
1.800000,0.422742,0.923592,-0.000000,0.238891,2,0.000044,0.936000,0.229576,1.320000,312.585725,0.626570,0.000000,1.419503,-0.092292,0,6.340985,stable
1.900000,-0.087682,0.923588,0.000000,0.240507,2,0.000046,0.929848,0.231067,1.320000,258.408931,0.643677,0.000000,1.419503,-0.075036,0,4.750120,stable
2,-0.765768,0.926469,0.000000,0.241784,2,0.000049,0.924745,0.232242,1.320000,423.427958,0.642845,0.000000,1.419503,-0.061517,0,5.898548,stable
2.100000,-0.711163,0.928852,-0.000000,0.242770,2,0.000046,0.920446,0.233148,1.320000,391.234357,0.723296,0.000000,1.389602,-0.051027,0,5.332691,stable
2.200000,-0.247681,0.926365,-0.000000,0.243502,2,0.000045,0.916748,0.233818,1.320000,478.379275,0.569796,0.000000,1.389602,-0.042996,0,4.371806,stable
2.300000,-0.157751,0.916137,-0.000000,0.244006,2,0.000045,0.913486,0.234280,1.320000,517.398495,0.598104,0.000000,1.389602,-0.036974,0,3.704331,stable
2.400000,-0.198774,0.899078,-0.000000,0.244301,2,0.000045,0.910518,0.234550,1.320000,465.059106,0.606799,0.000000,1.389602,-0.032619,0,4.202046,stable
2.500000,0.115571,0.880554,-0.000000,0.244399,2,0.000045,0.907719,0.234639,1.320000,445.910944,0.602807,0.000000,1.389602,-0.029682,0,3.852463,stable
2.600000,0.123928,0.868472,-0.000000,0.244301,2,0.000045,0.907719,0.234550,1.320000,444.460393,0.653191,0.000000,1.368538,-0.027995,0,4.295731,stable
2.700000,-0.283349,0.869010,0.000000,0.244006,2,0.000045,0.910525,0.234280,1.320000,416.141450,0.697733,0.000000,1.368538,0.000007,0,4.854268,stable
2.800000,-0.273068,0.882722,0.000000,0.243502,2,0.000045,0.913506,0.233818,1.320000,437.043324,0.682249,0.000000,1.368538,0.028054,0,4.295731,stable
2.900000,0.239533,0.904370,-0.000000,0.242770,2,0.000044,0.916789,0.233148,1.320000,420.041192,0.633001,0.000000,1.368538,0.029810,0,3.852463,stable
3,0.442059,0.926469,-0.000000,0.241784,2,0.000044,0.920521,0.232242,1.320000,470.223501,0.702559,0.000000,1.368538,0.032837,0,3.776945,stable
3.100000,0.188987,0.943205,0.000000,0.240507,2,0.000045,0.924873,0.231067,1.320000,425.623610,0.721349,0.000000,1.346288,0.037316,0,3.704331,stable
3.200000,0.101742,0.952136,0.000000,0.238891,2,0.000045,0.930055,0.229576,1.320000,450.373927,0.671362,0.000000,1.346288,0.043518,0,3.776945,stable
3.300000,0.519410,0.953688,0.000000,0.236875,2,0.000044,0.936325,0.227712,1.320000,420.616408,0.668986,0.000000,1.346288,0.051816,0,3.852463,stable
3.400000,0.839692,0.949772,0.000000,0.234384,2,0.000045,0.944008,0.225401,1.320000,455.414425,0.735220,0.000000,1.346288,0.062706,0,3.776945,stable
3.500000,0.448584,0.942661,0.000000,0.231327,2,0.000045,0.953508,0.222555,1.320000,422.338888,0.738431,0.000000,1.346288,0.076828,0,4.061932,stable
3.600000,-0.368260,0.934548,0.000000,0.227596,2,0.000045,0.965328,0.219067,1.320000,477.833205,0.660966,0.000001,1.323106,0.094996,0,4.047473,stable
3.700000,-0.714227,0.927558,0.000000,0.223064,2,0.000046,0.980094,0.214813,1.320000,502.931313,0.629262,0.000000,1.323106,0.118210,0,4.033116,stable
3.800000,-0.320854,0.923592,-0.000000,0.217588,2,0.000046,0.998563,0.209651,1.320000,486.926653,0.604018,0.000001,1.323106,0.147658,0,3.750863,stable
3.900000,0.090319,0.923588,-0.000000,0.211016,2,0.000046,1.021630,0.203427,1.320000,580.719139,0.646556,0.000001,1.323106,0.184684,0,3.505531,stable
4,-0.002546,0.926469,-0.000000,0.203195,2,0.000047,1.050315,0.195989,1.320000,542.521628,0.691007,0.000001,1.323106,0.230678,0,3.750863,stable
4.100000,-0.244905,0.928852,0.000000,0.193987,2,0.000045,1.085690,0.187196,1.320000,548.633068,0.703431,0.000001,1.300019,0.286842,0,4.033116,stable
4.200000,-0.212219,0.926365,-0.000000,0.183299,2,0.000045,1.128730,0.176953,1.320000,535.666580,0.697357,0.000002,1.300019,0.353753,0,3.750863,stable
4.300000,-0.258109,0.916137,-0.000000,0.171127,2,0.000046,1.179680,0.165255,1.320000,525.832972,0.706107,0.000001,1.301509,0.430399,0,3.956721,stable
4.400000,-0.477438,0.899078,-0.000000,0.157739,2,0.000046,1.234222,0.152358,1.320000,508.510967,0.688354,0.000001,1.307170,0.509504,0,3.717486,stable
4.500000,-0.342762,0.880554,-0.000000,0.144357,2,0.000045,1.265174,0.139446,1.320000,499.642980,0.640644,0.000001,1.315324,0.545420,0,3.505531,stable
4.600000,0.068408,0.868472,-0.000000,0.134632,1,0.000045,1.185564,0.130046,1.320000,497.904400,0.593860,0.000002,1.310309,0.309519,0,3.466662,stable
4.700000,0.124999,0.869010,-0.000000,0.134294,1,0.000045,0.930153,0.129686,1.320000,500.954109,0.639856,0.000002,1.310897,-0.796100,0,3.505531,stable
4.800000,-0.166331,0.882722,0.000000,0.143581,2,0.000045,1.149322,0.138571,1.320000,487.550517,0.657567,0.000003,1.310897,-2.554112,0,3.717486,stable
4.900000,-0.201401,0.904370,0.000000,0.149102,2,0.000045,1.040326,0.143735,1.320000,494.806580,0.638980,0.000001,1.310897,2.191688,0,3.956721,stable
5,0.108802,0.926469,-0.000000,0.134846,1,0.000045,1.300473,0.129746,1.320000,478.837458,0.617411,0.000006,1.310897,-1.089959,0,3.994553,stable
5.100000,0.158138,0.943205,-0.000001,0.102738,2,0.000045,2.036186,0.098573,1.320000,486.745753,0.616242,0.000003,1.309950,2.601467,0,4.033116,transitoire
5.200000,-0.021972,0.952136,0.000000,0.069313,2,0.000045,2.606727,0.066245,1.320000,469.232419,0.637620,0.000004,1.387279,7.357131,0,4.047473,transitoire
