t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000001,0.991674,0,0.001002,0,0.000030,0,0.000457,1.339942,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.339942
0.100000,0.000430,0.992522,0,0.001523,0,0.000025,3.032344,0.000702,1.342872,0,1,0.100000,0.469018,3.032344,0,0,1,1,1,stable,0.469099,0.000080,0.237969,0.237969,0.120927,0.000702,1.342872
0.200000,0.001046,0.992728,-0.000000,0.002236,0,0.000025,1.655955,0.001047,1.345525,0,1,0.100000,0.445356,1.655955,30.323441,0,1,1,1,stable,0.445650,0.000294,0.337417,0.337417,0.141753,0.001047,1.345525
0.300000,0.001576,0.992063,-0.000004,0.003199,0,0.000024,0.440260,0.001527,1.347639,0.000000,0.993307,0.100000,0.422891,0.440260,-13.763889,0,1,1,1,stable,0.423392,0.000501,0.350925,0.350925,0.162379,0.001527,1.347639
0.400000,0.001666,0.990669,-0.000016,0.004413,0,0.000023,1.935075,0.002158,1.348999,0.000029,0.993307,0.100000,0.401386,1.935075,-12.156955,0,1,1,1,stable,0.402263,0.000876,0.518289,0.518289,0.182707,0.002158,1.348999
0.500000,0.001385,0.989045,-0.000029,0.006014,0,0.000047,0.996262,0.003018,1.349468,0.000198,0.993307,0.100000,0.381303,0.996262,14.948156,0,1,1,1,stable,0.382220,0.000917,0.584228,0.584228,0.202643,0.003018,1.349468
0.600000,0.001036,0.987842,-0.000061,0.007716,0,0.000045,1.046927,0.004005,1.348999,0.000271,0.993307,0.100000,0.362449,1.046927,-9.388136,0,1,1,1,stable,0.363184,0.000735,0.656693,0.656693,0.222096,0.004005,1.348999
0.700000,0.000605,0.987566,-0.000073,0.009345,0,0.000044,1.449909,0.005089,1.347639,0.000244,0.993307,0.100000,0.344773,1.449909,0.506653,0,1,1,1,stable,0.345084,0.000310,0.801393,0.801393,0.240981,0.005089,1.347639
0.800000,-0.000706,0.988351,-0.000040,0.010739,3,0.000045,1.024024,0.006257,1.345525,0.000217,0.993307,0.100000,0.328831,1.024024,4.029823,0,1,1,1,stable,0.327855,-0.000976,0.877220,0.877220,0.259218,0.006257,1.345525
0.900000,-0.003610,0.989907,0.000056,0.011894,3,0.000044,0.838247,0.007450,1.342872,0.000368,0.993307,0.100000,0.315013,0.838247,-4.258848,0,1,1,1,stable,0.311383,-0.003631,0.919905,0.919905,0.276734,0.007450,1.342872
1,-0.006239,0.991674,0.000159,0.013007,3,0.000045,36.501444,0.008598,1.339943,0.001378,0.993307,0.600082,0.296250,2.483710,-1.857777,0,3.467503,1,1,transitoire,0.295520,-0.000730,0.112413,0.112413,0.293459,0.008598,1.339943
1.100000,-0.008663,0.993071,0.000156,0.018698,0,0.000047,3.499226,0.012440,1.337025,0.001152,0.993307,0.601529,0.282329,13.822954,356.631968,0,5.962946,1,1,transitoire,0.280685,-0.001644,0.183923,0.183923,0.309334,0.012440,1.337025
1.200000,-0.005264,0.993711,0.000012,0.021193,3,0.000047,2.281741,0.014961,1.334404,0.001182,0.993307,0.539970,0.268027,14.344338,-330.022172,0,7.125783,1,1,transitoire,0.266518,-0.001510,0.257563,0.257563,0.324303,0.014961,1.334404
1.300000,-0.001629,0.993500,0.000049,0.024899,3,0.000046,2.750845,0.018527,1.332332,0.015675,0.993304,0.360427,0.253668,14.344338,-12.174857,0,6.253954,1,1,transitoire,0.253070,-0.000598,0.400023,0.400023,0.338318,0.018527,1.332332
1.400000,-0.001680,0.992622,0.000140,0.030034,3,0.000047,1.784317,0.023221,1.331005,0.011072,0.993305,0.307367,0.240863,14.344338,4.691044,0,5.850750,1,1,chronique,0.240368,-0.000495,0.472677,0.472677,0.351335,0.023221,1.331005
1.500000,-0.008900,0.991442,0.000344,0.035394,0,0.000045,2.007642,0.028067,1.330549,0.013783,0.993305,0.340598,0.232401,14.344338,-9.665279,0,5.496389,1,1,transitoire,0.228309,-0.004092,0.612696,0.612696,0.363320,0.028067,1.330549
1.600000,-0.007290,0.990387,0.000322,0.039008,0,0.000044,2.184877,0.031292,1.331000,0.034148,0.993301,0.596507,0.217218,11.445965,2.233243,0,5.553275,1,1,transitoire,0.216563,-0.000655,0.796842,0.796842,0.374240,0.031292,1.331000
1.700000,0.007334,0.989817,-0.000197,0.048914,0,0.000045,1.424487,0.039225,1.332313,0.034096,0.993301,0.544863,0.189311,11.445965,1.772353,0,5.463115,1,1,chronique,0.205682,0.016371,0.760025,0.760025,0.384069,0.039225,1.332313
