t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000001,0.991674,0,0.001002,0,0.000031,0,0.000457,1.339942,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.339942
0.100000,0.000430,0.992522,0,0.001523,0,0.000025,2.900792,0.000702,1.342872,0,1,0.100000,0.469023,2.900792,0,0,1,1,1,stable,0.469099,0.000076,0.223947,0.223947,0.120927,0.000702,1.342872
0.200000,0.001046,0.992728,-0.000000,0.002235,0,0.000024,1.095831,0.001046,1.345525,0,1,0.100000,0.445411,1.095831,29.007919,0,1,1,1,stable,0.445650,0.000239,0.274028,0.274028,0.141753,0.001046,1.345525
0.300000,0.001568,0.992063,-0.000004,0.003182,0,0.000023,1.563166,0.001519,1.347639,0,1,0.100000,0.422858,1.563166,-18.049604,0,1,1,1,stable,0.423387,0.000529,0.372213,0.372213,0.162379,0.001519,1.347639
0.400000,0.001672,0.990669,-0.000013,0.004426,0,0.000023,2.216677,0.002164,1.348999,0.000030,0.993307,0.100000,0.401245,2.216677,4.673348,0,1,1,1,stable,0.402260,0.001015,0.598289,0.598289,0.182707,0.002164,1.348999
0.500000,0.001410,0.989045,-0.000031,0.006095,0,0.000047,0.979862,0.003054,1.349468,0.000185,0.993307,0.100000,0.381161,0.979862,6.535111,0,1,1,1,stable,0.382229,0.001068,0.669670,0.669670,0.202643,0.003054,1.349468
0.600000,0.001051,0.987842,-0.000071,0.007820,0,0.000045,0.748236,0.004051,1.348999,0.000257,0.993307,0.100000,0.362405,0.748236,-12.368151,0,1,1,1,stable,0.363204,0.000799,0.704645,0.704645,0.222096,0.004051,1.348999
0.700000,0.000604,0.987566,-0.000084,0.009374,0,0.000044,1.203255,0.005103,1.347639,0.000234,0.993307,0.100000,0.344794,1.203255,-2.316263,0,1,1,1,stable,0.345109,0.000315,0.814087,0.814087,0.240981,0.005103,1.347639
0.800000,-0.000700,0.988351,-0.000043,0.010716,3,0.000044,1.242687,0.006247,1.345525,0.000210,0.993307,0.100000,0.328917,1.242687,4.550186,0,1,1,1,stable,0.327879,-0.001038,0.938451,0.938451,0.259218,0.006247,1.345525
0.900000,-0.003573,0.989907,0.000057,0.011792,3,0.000044,0.897851,0.007408,1.342872,0.000352,0.993307,0.100000,0.315309,0.897851,0.394321,0,1,1,1,stable,0.311401,-0.003909,1,1,0.276734,0.007408,1.342872
1,-0.006114,0.991674,0.000170,0.012786,3,0.000045,28.802426,0.008483,1.339943,0.001323,0.993307,0.595686,0.296474,2.558735,-3.448352,0,3.408552,1,1,transitoire,0.295515,-0.000959,0.150359,0.150359,0.293459,0.008483,1.339943
