t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
37,0.209262,0.991674,0.001022,0.080392,4,0.000022,5.858993,0.058370,1.339962,187.143977,0.868665,0.038999,13.906284,6.763231,0.100000,7.456238,1,transitoire,0.002947,0.041947,1,1,0.001000,0.058370,1.339962
37.100000,-0.065250,0.993071,0.000420,0.074301,4,0.000022,7.394440,0.054336,1.337034,186.694573,0.869752,0.019246,13.798987,-16.567542,0.100000,7.441765,1,transitoire,0.006193,-0.013052,1,1,0.001000,0.054336,1.337034
37.200000,0.118242,0.993711,0.002311,0.060414,1,0.000023,8.123045,0.041480,1.334404,187.426341,0.865246,0.038162,13.830948,15.354470,0.100000,7.456238,1,transitoire,0.004828,0.023694,1,1,0.001000,0.041480,1.334404
37.300000,-0.064741,0.993500,0.000296,0.028121,4,0.000023,12.373514,0.018725,1.332334,186.519559,0.869501,0.025656,13.872444,7.286051,0.100000,7.470767,1,transitoire,0.006503,-0.012952,1,1,0.001000,0.018725,1.332334
37.400000,0.011235,0.992622,0.001527,0.023408,2,0.000023,7.261373,0.016531,1.331002,185.332014,0.874814,0.021455,13.967591,42.504691,0.100000,7.520270,1,transitoire,0.005130,0.002247,1,1,0.001000,0.016531,1.331002
37.500000,-0.107297,0.991442,0.000053,0.034602,2,0.000022,3.491102,0.025049,1.330545,184.306217,0.885154,0.029317,13.992495,-51.121418,0.100000,7.570433,1,transitoire,0.005055,-0.021473,1.000000,1.000000,0.001000,0.025049,1.330545
37.600000,0.004710,0.990387,-0.000179,0.044783,4,0.000023,5.499331,0.032145,1.331001,183.614158,0.884728,0.025823,13.879351,-37.702702,0.100000,7.609790,1,transitoire,0.003065,0.000941,0.994974,0.994974,0.001000,0.032145,1.331001
37.700000,0.222095,0.989817,-0.000777,0.063540,4,0.000022,7.416368,0.048065,1.332316,183.335194,0.890018,0.041483,13.880743,20.082286,0.100000,7.649557,1,transitoire,0.002988,0.044010,0.989951,0.989951,0.001000,0.048065,1.332316
37.800000,0.036466,0.989924,-0.000463,0.032799,4,0.000022,18.942959,0.017199,1.334404,183.003234,0.894916,0.022168,13.905967,19.170369,0.100000,7.609790,1,transitoire,0.006399,0.007184,0.984935,0.984935,0.001000,0.017199,1.334404
37.900000,-0.002731,0.990647,0.001435,0.029116,0,0.000022,8.041524,0.022527,1.337022,184.007645,0.894059,0.021690,14.082505,115.265915,0.100000,7.649557,1,transitoire,0.006661,-0.000536,0.979928,0.979928,0.001000,0.022527,1.337022
38,-0.083223,0.991674,-0.000308,0.042727,0,0.000022,5.039112,0.031241,1.339943,182.319416,0.903118,0.025509,14.115438,-109.014357,0.100000,7.651852,1,transitoire,0.006284,-0.016232,0.974933,0.974933,0.001000,0.031241,1.339943
38.100000,-0.101712,0.992522,0.000498,0.066576,2,0.000022,7.436042,0.043824,1.342877,181.735200,0.890128,0.027623,14.004051,-30.024113,0.100000,7.654149,1,transitoire,0.004657,-0.019780,0.969955,0.969955,0.001000,0.043824,1.342877
38.200000,-0.028857,0.992728,0.000077,0.067435,2,0.000022,5.864193,0.059889,1.345536,181.304474,0.866707,0.042386,14.028693,23.969298,0.100000,7.683850,1,transitoire,0.002824,-0.005576,0.964995,0.964995,0.001000,0.059889,1.345536
38.300000,-0.050669,0.992063,0.000530,0.041906,3,0.000022,13.785184,0.019643,1.347637,180.995837,0.860976,0.026758,14.029157,-15.718494,0.100000,7.713783,1,transitoire,0.002232,-0.009737,0.960058,0.960058,0.001000,0.019643,1.347637
38.400000,-0.043082,0.990669,-0.000285,0.037184,4,0.000022,8.283414,0.028648,1.348990,180.483783,0.840199,0.020629,14.132095,79.209913,0.100000,7.786365,1,transitoire,0.001332,-0.008231,0.955146,0.955146,0.001000,0.028648,1.348990
38.500000,0.010795,0.989045,-0.000735,0.056383,4,0.000023,6.153204,0.035702,1.349469,179.956688,0.834161,0.024205,14.163513,-55.017699,0.100000,7.860326,1,transitoire,0.000600,0.002051,0.950262,0.950262,0.001000,0.035702,1.349469
38.600000,-0.006332,0.987842,0.000524,0.028178,4,0.000022,12.518944,0.018836,1.349000,179.520680,0.838126,0.021224,14.060817,-21.302105,0.100000,7.879669,1,transitoire,0.000736,-0.001198,0.945410,0.945410,0.001000,0.018836,1.349000
38.700000,-0.059419,0.987566,0.000129,0.066048,4,0.000022,6.474213,0.040893,1.347639,179.070677,0.858576,0.027070,14.144280,63.657405,0.100000,7.899108,1,transitoire,0.000602,-0.011192,0.940592,0.940592,0.001000,0.040893,1.347639
38.800000,-0.017502,0.988351,0.000160,0.047515,4,0.000022,7.246902,0.036320,1.345510,178.630899,0.855225,0.030012,14.150216,-60.447314,0.100000,7.958672,1,transitoire,-0.000334,-0.003277,0.935811,0.935811,0.001000,0.036320,1.345510
38.900000,0.055301,0.989907,-0.000998,0.069575,4,0.000022,10.087802,0.033283,1.342872,178.230383,0.858872,0.018379,14.165269,7.726887,0.100000,8.019141,1,transitoire,-0.000582,0.010301,0.931071,0.931071,0.001000,0.033283,1.342872
39,0.032606,0.991674,-0.000375,0.063921,4,0.000022,8.234874,0.048513,1.339955,177.777666,0.857729,0.031466,14.216628,28.409002,0.100000,8.041777,1,transitoire,0.000280,0.006044,0.926375,0.926375,0.001000,0.048513,1.339955
39.100000,0.117398,0.993071,0.000554,0.082467,4,0.000022,5.668747,0.056441,1.336994,177.383152,0.833118,0.024822,14.140909,-18.529278,0.100000,8.064540,1,transitoire,0.000755,0.021656,0.921725,0.921725,0.001000,0.056441,1.336994
39.200000,-0.007888,0.993711,-0.001531,0.053389,4,0.000022,10.091565,0.040922,1.334426,176.931827,0.836442,0.014341,14.140909,-25.661272,0.100000,8.041777,1,transitoire,0.002470,-0.001447,0.917125,0.917125,0.001000,0.040922,1.334426
39.300000,0.092805,0.993500,0.000578,0.108705,2,0.000023,6.202837,0.083775,1.332292,176.833399,0.855424,0.059147,14.191629,44.228178,0.100000,8.064540,1,transitoire,0.002229,0.016958,0.912577,0.912577,0.001000,0.083775,1.332292
39.400000,0.072929,0.992622,-0.000648,0.054193,2,0.000023,17.174164,0.033483,1.331104,176.378746,0.834047,0.032875,14.192258,-38.887278,0.100000,8.086627,1,transitoire,0.003489,0.013269,0.908084,0.908084,0.001000,0.033483,1.331104
39.500000,-0.001465,0.991442,0.000499,0.030195,3,0.000023,12.202734,0.022093,1.330553,175.633482,0.821502,0.011510,14.331725,109.713270,0.100000,8.108836,1,transitoire,0.004388,-0.000265,0.903649,0.903649,0.001000,0.022093,1.330553
39.600000,-0.131644,0.990387,0.001283,0.079843,1,0.000022,4.615131,0.069726,1.330995,175.207113,0.854117,0.032956,14.305112,-49.714301,0.100000,8.230054,1,transitoire,0.004148,-0.023689,0.899275,0.899275,0.017293,0.069726,1.330995
39.700000,0.018165,0.989817,-0.000303,0.044606,1,0.000022,7.932066,0.029435,1.332340,174.854490,0.856589,0.028522,14.305112,-75.876028,0.100000,8.108836,1,transitoire,0.002024,0.003257,0.894965,0.894965,0.037621,0.029435,1.332340
39.800000,-0.134439,0.989924,0.000943,0.085987,4,0.000023,7.012295,0.061995,1.334419,175.262615,0.869941,0.032702,14.326955,33.169350,0.100000,8.230054,1,transitoire,0.002186,-0.023962,0.890721,0.890721,0.058247,0.061995,1.334419
39.900000,0.100681,0.990647,-0.000493,0.054303,4,0.000023,14.410703,0.033023,1.337013,174.735742,0.865298,0.024659,14.337177,-9.197710,0.100000,8.108836,1,transitoire,0.000138,0.017878,0.886546,0.886546,0.079073,0.033023,1.337013
40,0.063587,0.991674,0.000531,0.087421,4,0.000024,5.671079,0.074665,1.339961,174.854290,0.867216,0.030163,14.439775,73.984076,0.100000,8.230054,1,transitoire,0.001578,0.011236,0.882443,0.882443,0.100000,0.074665,1.339961
40.100000,-0.037691,0.992522,0.001053,0.044376,4,0.000022,11.749671,0.030675,1.342898,173.701476,0.874310,0.030648,14.338085,-87.396232,0.100000,8.354951,1,transitoire,0.002408,-0.006632,0.878414,0.878414,0.120927,0.030675,1.342898
40.200000,0.016502,0.992728,-0.000359,0.047238,0,0.000022,8.434313,0.036265,1.345507,173.121173,0.876470,0.032134,14.406564,60.785913,0.100000,8.374574,1,transitoire,0.001751,0.002879,0.874462,0.874462,0.141753,0.036265,1.345507
40.300000,0.193408,0.992063,-0.001117,0.064481,3,0.000022,9.086136,0.041534,1.347641,172.755080,0.874869,0.041917,14.434069,-33.153580,0.100000,8.394289,1,transitoire,0.001896,0.033734,0.870589,0.870589,0.162379,0.041534,1.347641
40.400000,0.165017,0.990669,0.001141,0.077322,1,0.000022,8.458846,0.056978,1.348987,172.634615,0.889717,0.030902,14.468382,6.518231,0.100000,8.374574,1,transitoire,0.004530,0.028629,0.866798,0.866798,0.182707,0.056978,1.348987
40.500000,0.016851,0.989045,0.000223,0.049441,1,0.000024,13.750675,0.031615,1.349474,172.316673,0.868451,0.028637,14.494940,-6.272896,0.100000,8.354951,1,transitoire,0.006620,0.002911,0.863091,0.863091,0.202643,0.031615,1.349474
40.600000,-0.076537,0.987842,-0.000390,0.084898,2,0.000022,7.359217,0.063821,1.348959,172.152385,0.871076,0.034687,14.485863,52.918289,0.100000,8.374574,1,transitoire,0.006525,-0.013179,0.859470,0.859470,0.222096,0.063821,1.348959
40.700000,-0.053630,0.987566,-0.001122,0.059090,2,0.000022,13.341882,0.037600,1.347623,171.591199,0.868988,0.019447,14.498185,-63.914577,0.100000,8.394289,1,transitoire,0.005132,-0.009185,0.855938,0.855938,0.240981,0.037600,1.347623
40.800000,-0.113612,0.988351,-0.001531,0.102844,4,0.000022,5.908714,0.082289,1.345510,171.378941,0.872099,0.036814,14.583274,59.826644,0.100000,8.412048,1,transitoire,0.004132,-0.019412,0.852497,0.852497,0.259218,0.082289,1.345510
40.900000,0.076358,0.989907,-0.000423,0.067694,4,0.000022,13.122976,0.038789,1.342801,170.860439,0.876484,0.024151,14.583274,-74.331677,0.100000,8.394289,1,transitoire,0.002355,0.012987,0.849150,0.849150,0.276734,0.038789,1.342801
41,-0.032494,0.991674,-0.001047,0.124580,4,0.000022,6.808729,0.091956,1.339986,171.102046,0.877497,0.059192,14.665459,72.142616,0.100000,8.412048,1,transitoire,0.003288,-0.005446,0.845897,0.845897,0.293459,0.091956,1.339986
41.100000,0.054836,0.993071,0.001105,0.051844,4,0.000022,18.943035,0.031757,1.336985,170.791206,0.873548,0.026550,14.570799,-63.142470,0.100000,8.429883,1,transitoire,0.002683,0.009261,0.842742,0.842742,0.309334,0.031757,1.336985
41.200000,-0.015962,0.993711,-0.000312,0.153264,2,0.000022,6.439985,0.112403,1.334517,169.934025,0.876997,0.043306,14.721026,121.343059,0.100000,8.450200,1,transitoire,0.003298,-0.002667,0.839687,0.839687,0.324303,0.112403,1.334517
41.300000,-0.135222,0.993500,0.001448,0.081543,2,0.000023,13.191723,0.054756,1.332432,169.456173,0.873945,0.037460,14.721026,-125.030494,0.100000,8.470616,1,transitoire,0.002918,-0.022765,0.836732,0.836732,0.338318,0.054756,1.332432
41.400000,-0.094881,0.992622,0.000431,0.124646,2,0.000022,6.039951,0.097725,1.331123,169.029074,0.877307,0.031550,14.797929,67.517378,0.100000,8.450200,1,transitoire,0.000930,-0.015848,0.833881,0.833881,0.351335,0.097725,1.331123
41.500000,-0.045869,0.991442,0.001942,0.107792,1,0.000022,9.000020,0.067364,1.330541,168.787887,0.867625,0.017235,14.797929,-71.517717,0.100000,8.470616,1,transitoire,-0.000399,-0.007630,0.831134,0.831134,0.363320,0.067364,1.330541
41.600000,-0.080291,0.990387,-0.000243,0.154496,1,0.000022,6.841916,0.120455,1.331046,168.283941,0.865665,0.064531,14.728907,29.600684,0.100000,8.567688,1,transitoire,-0.000996,-0.013373,0.828495,0.828495,0.374240,0.120455,1.331046
41.700000,0.207336,0.989817,0.000481,0.088336,2,0.000022,17.593218,0.044168,1.332420,167.925313,0.872246,0.043774,14.728936,-21.581036,0.100000,8.667010,1,transitoire,-0.002028,0.034443,0.825963,0.825963,0.384069,0.044168,1.332420
41.800000,0.269704,0.989924,-0.002853,0.101985,1,0.000022,7.624706,0.078010,1.334337,168.567474,0.874467,0.046093,14.856928,107.513017,0.100000,8.567688,1,transitoire,0.000860,0.044498,0.823542,0.823542,0.392784,0.078010,1.334337
41.900000,-0.144453,0.990647,-0.002047,0.098624,1,0.000022,11.786015,0.055036,1.337076,167.580297,0.864477,0.052838,14.865709,-99.685125,0.100000,8.470616,1,transitoire,0.004417,-0.023963,0.821232,0.821232,0.400369,0.055036,1.337076
42,0.029471,0.991674,0.001753,0.091548,1,0.000022,9.152437,0.066630,1.339988,170.800903,0.866829,0.052519,14.922539,41.613090,0.100000,8.450200,1,transitoire,0.002257,0.004909,0.819035,0.819035,0.406809,0.066630,1.339988
42.100000,0.159271,0.992522,0.001427,0.101296,1,0.000023,10.343696,0.062617,1.342830,170.293523,0.853568,0.031658,14.854655,-26.335775,0.100000,8.470616,1,transitoire,0.002542,0.026112,0.816952,0.816952,0.412092,0.062617,1.342830
42.200000,0.461156,0.992728,0.001166,0.153267,4,0.000022,6.641962,0.124157,1.345458,168.139139,0.843791,0.078802,14.892011,11.912587,0.100000,8.450200,1,transitoire,0.004527,0.075704,0.814985,0.814985,0.416209,0.124157,1.345458
42.300000,-0.137546,0.992063,-0.001554,0.113129,4,0.000022,14.521924,0.057492,1.347806,168.330287,0.861244,0.032832,14.892011,-37.017340,0.100000,8.429883,1,transitoire,0.010425,-0.022407,0.813134,0.813134,0.419154,0.057492,1.347806
42.400000,-0.084307,0.990669,0.003609,0.057875,1,0.000022,10.693440,0.045155,1.349014,176.820483,0.874178,0.026589,14.977881,78.799623,0.100000,8.412048,1,transitoire,0.008091,-0.013695,0.811402,0.811402,0.420923,0.045155,1.349014
42.500000,-0.102280,0.989045,0.001330,0.147036,1,0.000022,5.624715,0.106275,1.349455,171.909420,0.868497,0.070041,15.018428,-38.284843,0.100000,8.429883,1,transitoire,0.006579,-0.016654,0.809789,0.809789,0.421513,0.106275,1.349455
42.600000,0.078651,0.987842,-0.000145,0.081743,1,0.000022,15.800907,0.049231,1.349165,169.347866,0.869025,0.052229,14.928062,-50.687248,0.100000,8.450200,1,transitoire,0.004902,0.012800,0.808296,0.808296,0.420923,0.049231,1.349165
42.700000,-0.046474,0.987566,0.004449,0.051723,3,0.000022,12.292456,0.033821,1.347616,169.661119,0.860441,0.023085,15.027527,101.761922,0.100000,8.470616,1,transitoire,0.005693,-0.007503,0.806924,0.806924,0.419154,0.033821,1.347616
42.800000,-0.114529,0.988351,0.001689,0.090739,2,0.000022,7.340014,0.054632,1.345521,169.675567,0.853761,0.036101,15.086028,-35.084506,0.100000,8.567688,1,transitoire,0.004801,-0.018526,0.805674,0.805674,0.416209,0.054632,1.345521
42.900000,-0.037575,0.989907,0.000283,0.080728,2,0.000022,7.051058,0.055915,1.342946,168.744942,0.849631,0.031195,15.086724,-49.524428,0.100000,8.470616,1,transitoire,0.003062,-0.006057,0.804546,0.804546,0.412092,0.055915,1.342946
43,0.205174,0.991674,0.000219,0.129663,2,0.000022,9.056765,0.061192,1.339861,168.580083,0.847634,0.044340,15.086724,-2.889554,0.100000,8.567688,1,transitoire,0.002419,0.033189,0.803543,0.803543,0.406809,0.061192,1.339861
43.100000,0.024393,0.993071,-0.001137,0.074995,2,0.000022,9.564880,0.060136,1.337001,168.758938,0.843894,0.056174,15.017414,20.057066,0.100000,8.470616,1,transitoire,0.004983,0.003913,0.802663,0.802663,0.400369,0.060136,1.337001
43.200000,0.107814,0.993711,-0.000435,0.059450,2,0.000022,16.184953,0.026761,1.334318,169.594048,0.837380,0.020648,15.042987,5.081149,0.100000,8.567688,1,transitoire,0.005050,0.017318,0.801908,0.801908,0.392784,0.026761,1.334318
43.300000,0.138615,0.993500,-0.002653,0.141891,1,0.000022,6.157117,0.115254,1.332346,168.170019,0.835284,0.088115,15.144432,66.200732,0.100000,8.470616,1,transitoire,0.006199,0.022419,0.801278,0.801278,0.384069,0.115254,1.332346
43.400000,0.022236,0.992622,-0.000182,0.025393,1,0.000022,55.723897,0.011362,1.330939,167.422025,0.844568,0.006899,15.144432,-100.278364,0.100000,8.450200,1,transitoire,0.007703,0.003561,0.800773,0.800773,0.374240,0.011362,1.330939
43.500000,0.424383,0.991442,-0.004762,0.169435,2,0.000022,4.643502,0.157651,1.330545,167.281356,0.843828,0.068100,15.699943,495.667803,0.100000,8.470616,1,transitoire,0.007606,0.068112,0.800395,0.800395,0.363320,0.157651,1.330545
43.600000,-0.041781,0.990387,-0.000035,0.021764,2,0.000023,73.905920,0.009846,1.331028,169.306371,0.839076,0.019425,15.605562,-510.803945,0.100000,8.450200,1,transitoire,0.012736,-0.006689,0.800142,0.800142,0.351335,0.009846,1.331028
43.700000,-0.118122,0.989817,0.001586,0.090941,3,0.000022,5.749343,0.064310,1.332331,172.674506,0.843531,0.030466,16.361375,692.624179,0.100000,8.470616,1,transitoire,0.011558,-0.018908,0.800016,0.800016,0.338318,0.064310,1.332331
43.800000,0.054176,0.989924,0.000397,0.090123,1,0.000022,11.763926,0.045231,1.334438,167.741563,0.840096,0.018275,16.361375,-681.565775,0.100000,8.450200,1,transitoire,0.009450,0.008673,0.800016,0.800016,0.324303,0.045231,1.334438
43.900000,-0.156948,0.990647,-0.000496,0.097431,1,0.000023,7.908429,0.073655,1.337027,167.988936,0.846543,0.047503,16.410779,60.145832,0.100000,8.470616,1,transitoire,0.009679,-0.025169,0.800142,0.800142,0.309334,0.073655,1.337027
44,0.001862,0.991674,-0.000569,0.070420,3,0.000022,15.639932,0.033244,1.340008,167.713059,0.870973,0.008642,16.416147,-38.554969,0.100000,8.450200,1,transitoire,0.007159,0.000298,0.800395,0.800395,0.293459,0.033244,1.340008
44.100000,-0.443846,0.992522,0.000351,0.135720,4,0.000022,3.671930,0.123115,1.342872,167.107497,0.872002,0.078171,16.407425,77.315034,0.100000,8.470616,1,transitoire,0.006825,-0.071346,0.800773,0.800773,0.276734,0.123115,1.342872
44.200000,0.049290,0.992728,0.000023,0.097106,2,0.000022,18.190800,0.043428,1.345581,168.910202,0.873853,0.007188,16.407425,-119.680026,0.100000,8.450200,1,transitoire,0.000712,0.007900,0.801278,0.801278,0.259218,0.043428,1.345581
44.300000,0.047859,0.992063,-0.000532,0.147760,4,0.000023,5.488768,0.137693,1.347648,172.739781,0.877425,0.074042,16.527370,145.188698,0.100000,8.470616,1,transitoire,0.001316,0.007706,0.801908,0.801908,0.240981,0.137693,1.347648
44.400000,0.011537,0.990669,-0.000078,0.008355,4,0.000022,66.988092,0.003737,1.348999,167.366132,0.876632,0.010931,16.527370,-127.020318,0.100000,8.567688,1,transitoire,0.001873,0.001852,0.802663,0.802663,0.222096,0.003737,1.348999
44.500000,0.159883,0.989045,-0.002074,0.108675,1,0.000022,4.813845,0.096636,1.349460,166.077394,0.877933,0.046524,17.195496,614.993243,0.100000,8.667010,1,transitoire,0.001930,0.025738,0.803543,0.803543,0.202643,0.096636,1.349460
44.600000,-0.068748,0.987842,-0.000110,0.034454,1,0.000022,25.625437,0.015781,1.349050,165.800038,0.875292,0.018273,17.088044,-621.742472,0.100000,8.567688,1,transitoire,0.003915,-0.011072,0.804546,0.804546,0.182707,0.015781,1.349050
44.700000,-0.174263,0.987566,0.000101,0.106115,4,0.000022,5.855098,0.089147,1.347618,166.329078,0.879922,0.058791,17.289162,208.115920,0.100000,8.667010,1,transitoire,0.002824,-0.028136,0.805674,0.805674,0.162379,0.089147,1.347618
44.800000,-0.076146,0.988351,-0.000691,0.055346,4,0.000022,23.024151,0.024751,1.345487,165.103757,0.893512,0.017485,17.289162,-197.703390,0.100000,8.567688,1,transitoire,0.000406,-0.012299,0.806924,0.806924,0.141753,0.024751,1.345487
44.900000,-0.314876,0.989907,-0.001426,0.107463,1,0.000022,6.338269,0.093762,1.342833,165.256909,0.890814,0.063035,17.460267,171.690526,0.100000,8.667010,1,transitoire,-0.000609,-0.051042,0.808296,0.808296,0.120927,0.093762,1.342833
45,0.030191,0.991674,-0.000732,0.044639,1,0.000022,23.640236,0.023241,1.339951,165.253755,0.891416,0.011996,17.460267,-166.858812,0.100000,8.567688,1,transitoire,-0.004708,0.004891,0.809789,0.809789,0.100000,0.023241,1.339951
45.100000,-0.131976,0.993071,0.000126,0.121187,2,0.000026,5.623936,0.102761,1.337047,166.809135,0.893123,0.057950,17.528179,173.019667,0.100000,8.667010,1,transitoire,-0.004077,-0.021470,0.811402,0.811402,0.079073,0.102761,1.337047
45.200000,0.066323,0.993711,0.000292,0.042752,2,0.000023,24.445301,0.023227,1.334314,165.432594,0.888625,0.024750,17.528179,-180.163003,0.100000,8.567688,1,transitoire,-0.005610,0.010803,0.813134,0.813134,0.058247,0.023227,1.334314
45.300000,-0.080706,0.993500,0.000763,0.102883,2,0.000022,5.840815,0.087089,1.332388,164.178599,0.889890,0.058252,17.711390,188.213654,0.100000,8.667010,1,transitoire,-0.004455,-0.013086,0.814985,0.814985,0.037621,0.087089,1.332388
45.400000,0.073282,0.992622,0.000873,0.049859,2,0.000022,22.657321,0.023812,1.330853,163.870547,0.884103,0.025060,17.711390,-186.044861,0.100000,8.669202,1,transitoire,-0.005291,0.011987,0.816952,0.816952,0.017293,0.023812,1.330853
45.500000,0.109515,0.991442,-0.000068,0.083139,2,0.000022,6.400787,0.073089,1.330584,163.295120,0.876364,0.044442,17.873466,168.165057,0.100000,8.671394,1,transitoire,-0.004057,0.017968,0.819035,0.819035,0.001000,0.073089,1.330584
45.600000,-0.062720,0.990387,0.000809,0.049549,2,0.000022,12.946204,0.031940,1.330963,162.460786,0.869281,0.037803,17.765151,-162.565336,0.100000,8.669202,1,transitoire,-0.002400,-0.010333,0.821232,0.821232,0.001000,0.031940,1.330963
45.700000,0.046966,0.989817,0.000299,0.068283,2,0.000022,5.999327,0.056756,1.332282,162.677817,0.869786,0.013454,17.819909,65.454164,0.100000,8.671394,1,transitoire,-0.003116,0.007740,0.823542,0.823542,0.001000,0.056756,1.332282
45.800000,0.062465,0.989924,-0.000796,0.118784,4,0.000022,3.348879,0.105581,1.334341,162.389548,0.868355,0.066914,17.819909,-69.468763,0.100000,8.751239,1,transitoire,-0.002334,0.010287,0.825963,0.825963,0.001000,0.105581,1.334341
45.900000,-0.091436,0.990647,-0.000677,0.064150,2,0.000023,15.129830,0.037408,1.336923,161.585535,0.857396,0.032529,17.819909,-26.504482,0.100000,8.832567,1,transitoire,-0.001385,-0.015198,0.828495,0.828495,0.001000,0.037408,1.336923
46,0.117336,0.991674,0.002121,0.107623,2,0.000022,6.221311,0.089028,1.340022,161.590816,0.862559,0.059362,17.898260,117.809509,0.100000,8.837948,1,transitoire,-0.002546,0.019520,0.831134,0.831134,0.001000,0.089028,1.340022
46.100000,0.148541,0.992522,0.000906,0.055977,2,0.000022,13.893833,0.036454,1.342922,161.967201,0.858252,0.033347,17.790983,-89.085192,0.100000,8.832567,1,transitoire,-0.000839,0.024826,0.833881,0.833881,0.001000,0.036454,1.342922
46.200000,0.126851,0.992728,-0.000842,0.109944,2,0.000022,5.603821,0.091352,1.345449,160.855281,0.870458,0.055630,17.855202,76.725226,0.100000,8.751239,1,transitoire,0.001211,0.021252,0.836732,0.836732,0.001000,0.091352,1.345449
46.300000,-0.107163,0.992063,-0.001636,0.065557,2,0.000022,11.413589,0.045792,1.347564,160.463754,0.870928,0.027024,17.855202,-82.900125,0.100000,8.671394,1,transitoire,0.002870,-0.018040,0.839687,0.839687,0.001000,0.045792,1.347564
46.400000,-0.252488,0.990669,0.001681,0.113000,2,0.000023,5.252472,0.097859,1.349078,160.871912,0.869058,0.048378,17.892705,58.097684,0.100000,8.669202,1,transitoire,0.001267,-0.042622,0.842742,0.842742,0.001000,0.097859,1.349078
46.500000,-0.007374,0.989045,0.000932,0.076223,4,0.000022,7.047347,0.061799,1.349401,160.227374,0.861225,0.015080,17.892705,-61.611175,0.100000,8.667010,1,transitoire,-0.002245,-0.001249,0.845897,0.845897,0.001000,0.061799,1.349401
46.600000,0.244877,0.987842,-0.002068,0.125738,4,0.000022,2.791967,0.118998,1.349033,161.836521,0.862970,0.059039,17.786674,17.948756,0.100000,8.669202,1,transitoire,-0.002233,0.041638,0.849150,0.849150,0.001000,0.118998,1.349033
46.700000,0.007260,0.987566,0.000511,0.065726,1,0.000023,6.128516,0.053584,1.347647,160.912492,0.882751,0.020193,17.786674,-42.553807,0.100000,8.667010,1,transitoire,0.001247,0.001236,0.852497,0.852497,0.001000,0.053584,1.347647
46.800000,-0.005871,0.988351,0.001116,0.126203,4,0.000023,2.764999,0.117578,1.345570,162.901460,0.899201,0.069777,17.786674,33.365496,0.100000,8.669202,1,transitoire,0.001284,-0.000974,0.855938,0.855938,0.001000,0.117578,1.345570
46.900000,-0.083442,0.989907,0.000581,0.045867,2,0.000022,9.086354,0.042487,1.342861,161.036932,0.894188,0.022441,17.786674,-33.635177,0.100000,8.671394,1,transitoire,0.001142,-0.014348,0.859470,0.859470,0.001000,0.042487,1.342861
47,-0.045844,0.991674,-0.000744,0.116370,1,0.000023,3.142330,0.112432,1.339960,160.472692,0.898858,0.053041,17.799020,63.213557,0.100000,8.751239,1,transitoire,-0.000076,-0.007892,0.863091,0.863091,0.001000,0.112432,1.339960
47.100000,-0.060133,0.993071,0.000320,0.078865,1,0.000024,3.669781,0.067693,1.337035,160.263913,0.906032,0.009768,17.695092,-59.440246,0.100000,8.832567,1,transitoire,-0.000711,-0.010426,0.866798,0.866798,0.001000,0.067693,1.337035
47.200000,0.141622,0.993711,-0.001291,0.131244,2,0.000023,2.663672,0.125083,1.334369,159.849469,0.911101,0.052730,17.695092,5.274516,0.100000,8.837948,1,transitoire,-0.001519,0.024717,0.870589,0.870589,0.001000,0.125083,1.334369
47.300000,-0.034425,0.993500,-0.000544,0.084508,2,0.000023,3.492724,0.073903,1.332272,160.000316,0.891589,0.034360,17.695092,-10.061096,0.100000,8.832567,1,transitoire,0.000557,-0.006031,0.874462,0.874462,0.001000,0.073903,1.332272
47.400000,0.037343,0.992622,-0.002301,0.112803,2,0.000022,2.496395,0.105470,1.330898,160.362267,0.892090,0.064718,17.695092,8.290521,0.100000,8.837948,1,transitoire,0.000041,0.006636,0.878414,0.878414,0.001000,0.105470,1.330898
47.500000,-0.107202,0.991442,-0.002127,0.076746,2,0.000022,3.047141,0.067341,1.330507,159.346368,0.897091,0.039066,17.695092,-9.963291,0.100000,8.843336,1,transitoire,0.000576,-0.018953,0.882443,0.882443,0.001000,0.067341,1.330507
47.600000,0.302061,0.990387,-0.002701,0.116574,2,0.000024,3.640178,0.102499,1.331010,158.973175,0.897339,0.070203,17.593284,5.507462,0.100000,8.837948,1,transitoire,-0.000986,0.053671,0.886546,0.886546,0.001000,0.102499,1.331010
47.700000,-0.010081,0.989817,-0.000462,0.081228,4,0.000022,4.653225,0.070676,1.332431,161.165331,0.909475,0.038543,17.593284,5.930375,0.100000,8.832567,1,transitoire,0.003405,-0.001804,0.890721,0.890721,0.001000,0.070676,1.332431
47.800000,-0.090535,0.989924,0.002012,0.107113,4,0.000024,2.145895,0.103170,1.334401,161.980744,0.908889,0.053859,17.593284,10.130465,0.100000,8.837948,1,transitoire,0.003089,-0.016229,0.894965,0.894965,0.001000,0.103170,1.334401
47.900000,0.045783,0.990647,0.000397,0.089741,1,0.000023,1.351352,0.084038,1.336952,158.836584,0.907101,0.035774,17.593284,-25.073295,0.100000,8.843336,1,chronique,0.001621,0.008243,0.899275,0.899275,0.001000,0.084038,1.336952
