t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990787,0,0.001002,0,0.000031,0,0.000457,1.347949,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.347949
0.100000,0.000416,0.991914,0,0.001471,0,0.000025,2.881928,0.000677,1.349154,0,1,0.100000,0.469026,2.881928,0,0,1,1,1,stable,0.469099,0.000073,0.223947,0.223947,0.120927,0.000677,1.349154
0.200000,0.000980,0.992369,-0.000000,0.002100,0,0.000024,1.066236,0.000980,1.349452,0,1,0.100000,0.445426,1.066236,28.819277,0,1,1,1,stable,0.445650,0.000224,0.274028,0.274028,0.141753,0.000980,1.349452
0.300000,0.001443,0.991948,-0.000004,0.002924,0,0.000023,1.525104,0.001387,1.348814,0.000000,0.993307,0.100000,0.422900,1.525104,-18.156915,0,1,1,1,stable,0.423385,0.000486,0.372213,0.372213,0.162379,0.001387,1.348814
0.400000,0.001544,0.990860,-0.000012,0.003995,0,0.000023,2.168257,0.001934,1.347303,0.000024,0.993307,0.100000,0.401328,2.168257,4.588682,0,1,1,1,stable,0.402255,0.000927,0.598289,0.598289,0.182707,0.001934,1.347303
0.500000,0.001323,0.989622,-0.000029,0.005421,0,0.000049,0.913940,0.002679,1.345073,0.000133,0.993307,0.100000,0.381239,0.913940,6.431522,0,1,1,1,stable,0.382218,0.000979,0.669670,0.669670,0.202643,0.002679,1.345073
0.600000,0.000958,0.988809,-0.000064,0.006889,0,0.000045,0.669927,0.003503,1.342348,0.000188,0.993307,0.100000,0.362465,0.669927,-12.543165,0,1,1,1,stable,0.363186,0.000721,0.704645,0.704645,0.222096,0.003503,1.342348
0.700000,0.000459,0.988799,-0.000075,0.008216,0,0.000044,1.109688,0.004356,1.339398,0.000178,0.993307,0.100000,0.344854,1.109688,-2.440132,0,1,1,1,stable,0.345085,0.000231,0.814087,0.814087,0.240981,0.004356,1.339398
0.800000,-0.000739,0.989632,-0.000040,0.009341,0,0.000045,1.120911,0.005251,1.336515,0.000161,0.993307,0.100000,0.328859,1.120911,4.397610,0,1,1,1,stable,0.327849,-0.001010,0.938451,0.938451,0.259218,0.005251,1.336515
0.900000,-0.003112,0.991025,0.000043,0.010190,3,0.000045,0.755157,0.006126,1.333976,0.000248,0.993307,0.100000,0.314791,0.755157,0.112231,0,1,1,1,stable,0.311375,-0.003416,1,1,0.276734,0.006126,1.333976
1,-0.005275,0.992515,0.000144,0.011022,3,0.000046,28.683350,0.006971,1.332027,0.000751,0.993307,0.558766,0.296368,2.525092,-3.657539,0,3.213065,1,1,transitoire,0.295530,-0.000837,0.150359,0.150359,0.293459,0.006971,1.332027
1.100000,-0.007275,0.993633,0.000160,0.015895,0,0.000048,2.104761,0.010072,1.330852,0.000673,0.993307,0.572507,0.281729,11.244511,279.281928,0,5.384921,1,1,transitoire,0.280686,-0.001043,0.135189,0.135189,0.309334,0.010072,1.330852
1.200000,-0.004737,0.994037,0.000018,0.018437,0,0.000047,3.743855,0.012274,1.330562,0.000706,0.993307,0.519465,0.268286,11.244511,-265.785889,0,6.319912,1,1,transitoire,0.266567,-0.001719,0.313750,0.313750,0.324303,0.012274,1.330562
1.300000,-0.001242,0.993603,0.000035,0.020562,3,0.000047,1.980906,0.014582,1.331184,0.009644,0.993305,0.343747,0.253736,11.769711,16.390938,0,5.500524,1,1,chronique,0.253100,-0.000636,0.411446,0.411446,0.338318,0.014582,1.331184
1.400000,-0.001173,0.992450,0.000148,0.024929,3,0.000047,2.411812,0.018367,1.332661,0.008150,0.993306,0.292571,0.240980,11.769711,-17.629488,0,5.672592,1,1,transitoire,0.240393,-0.000586,0.567646,0.567646,0.351335,0.018367,1.332661
1.500000,-0.006148,0.990917,0.000275,0.029472,0,0.000047,1.469905,0.022219,1.334851,0.009980,0.993305,0.326591,0.231347,11.769711,4.309060,0,5.855773,1,1,chronique,0.228326,-0.003021,0.644321,0.644321,0.363320,0.022219,1.334851
