t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t),gamma_regime,G_arch_used
19.400000,-0.046302,0.992622,-0.000892,0.132637,4,0.000121,0.071039,0.127758,1.330947,2.567374,0.992801,0.903601,0.027477,5.880658,-0.345762,0,3.982229,0.706615,0.714030,stable,-0.009982,-0.026335,0.400000,0.400000,0.001000,0.127758,1.330947,0,0
19.500000,-0.056405,0.991442,-0.000447,0.133667,4,0.000121,0.071559,0.128538,1.330634,2.560442,0.992803,0.885369,0.033946,5.880658,0.328732,0,3.986804,0.706304,0.714036,stable,-0.011614,-0.005156,0.400000,0.400000,0.001000,0.128538,1.330634,0,0
19.600000,-0.018894,0.990387,0.000855,0.136207,1,0.000121,0.114738,0.131026,1.331206,2.541631,0.992807,0.884270,0.020776,5.768460,0.005198,0,3.982229,0.706204,0.714041,stable,-0.011450,-0.003066,0.400000,0.400000,0.017293,0.131026,1.331206,0,0
19.700000,-0.051497,0.989817,0.002044,0.141793,4,0.000121,0.205150,0.136501,1.332424,2.571202,0.992801,0.865274,0.047163,5.768460,0.431793,0,3.986804,0.705949,0.714047,transitoire,-0.011126,-0.015431,0.400000,0.400000,0.037621,0.136501,1.332424,0,0
19.800000,-0.046405,0.989924,0.001009,0.142004,3,0.000122,0.064278,0.137111,1.334241,2.601322,0.992794,0.869763,0.043918,5.768460,0.904123,0,3.982229,0.706044,0.714050,stable,-0.011818,0.004516,0.400000,0.400000,0.058247,0.137111,1.334241,0,0
19.900000,-0.058490,0.990647,-0.001454,0.144670,4,0.000123,0.253551,0.140116,1.336948,2.527562,0.992810,0.868827,0.041335,5.768460,-1.408728,0,3.986804,0.706050,0.714056,transitoire,-0.010862,0.020155,0.400000,0.400000,0.079073,0.140116,1.336948,0,0
20,-0.088467,0.991674,-0.000801,0.146284,1,0.000124,0.195106,0.142339,1.340079,2.501222,0.992815,0.881524,0.057343,5.768460,1.892735,0,3.982229,0.706254,0.714064,transitoire,-0.008688,-0.005907,0.400000,0.400000,0.100000,0.142339,1.340079,0,0
20.100000,-0.024105,0.992522,0.000918,0.150341,2,0.000122,0.170703,0.145915,1.342959,2.498204,0.992816,0.865610,0.029938,5.659874,-0.584454,0,3.977665,0.706510,0.714073,stable,-0.008731,0.003042,0.400000,0.400000,0.120927,0.145915,1.342959,0,0
20.200000,-0.045970,0.992728,0.000287,0.163156,2,0.000122,0.374614,0.157391,1.345662,2.677312,0.992779,0.867592,0.030988,5.659874,-0.244024,0,3.982229,0.706298,0.714084,transitoire,-0.008049,-0.007779,0.400000,0.400000,0.141753,0.157391,1.345662,0,0
20.300000,-0.116616,0.992063,0.001081,0.168202,1,0.000129,0.151664,0.162086,1.347508,2.598485,0.992795,0.866775,0.053306,5.659874,2.039102,0,3.986804,0.706464,0.714090,stable,-0.008276,-0.020898,0.400000,0.400000,0.162379,0.162086,1.347508,0,0
20.400000,-0.072268,0.990669,-0.000446,0.167272,4,0.000131,0.131730,0.161643,1.348605,2.656717,0.992783,0.810225,0.037486,5.659874,-2.229499,0,3.982229,0.707055,0.714098,stable,-0.009553,0.013821,0.400000,0.400000,0.182707,0.161643,1.348605,0,0
20.500000,-0.069514,0.989045,-0.002527,0.175739,4,0.000131,0.238015,0.169624,1.349347,2.787958,0.992756,0.824399,0.035202,5.659874,-0.199336,0,3.977665,0.707117,0.714109,transitoire,-0.007957,0.023901,0.400000,0.400000,0.202643,0.169624,1.349347,0,0
20.600000,-0.022872,0.987842,-0.000356,0.180166,1,0.000139,0.182954,0.173665,1.349087,2.598758,0.992795,0.831167,0.026019,5.556356,1.062849,0,3.968089,0.707302,0.714121,stable,-0.005625,-0.011921,0.400000,0.400000,0.222096,0.173665,1.349087,0,0
20.700000,-0.075264,0.987566,0.001086,0.186247,4,0.000149,0.177732,0.179865,1.347638,2.608509,0.992793,0.865452,0.045246,5.556356,-0.550608,0,3.977665,0.707064,0.714132,chronique,-0.006308,-0.039398,0.400000,0.400000,0.240981,0.179865,1.347638,0,0
20.800000,-0.066595,0.988351,0.000002,0.184516,4,0.000135,0.143905,0.178503,1.345471,2.763478,0.992761,0.865741,0.042865,5.556356,-0.052223,0,3.968089,0.707248,0.714138,chronique,-0.009180,-0.041727,0.400000,0.400000,0.259218,0.178503,1.345471,0,0
20.900000,-0.065255,0.989907,-0.000536,0.191559,4,0.000134,0.208133,0.184645,1.342886,2.635232,0.992788,0.856228,0.041182,5.556356,-0.338266,0,3.958559,0.707300,0.714142,chronique,-0.012097,-0.029352,0.400000,0.400000,0.276734,0.184645,1.342886,0,0
21,-0.076106,0.991674,0.000062,0.196478,1,0.000131,0.153856,0.189447,1.340093,2.584624,0.992798,0.871604,0.033360,5.556356,0.642281,0,3.955677,0.707483,0.714145,chronique,-0.013867,-0.011938,0.400000,0.400000,0.293459,0.189447,1.340093,0,0
21.100000,-0.078651,0.993071,0.001184,0.199508,1,0.000125,0.224832,0.192610,1.337306,2.573522,0.992800,0.907735,0.039199,5.457249,-0.542777,0,3.952799,0.707795,0.714145,stable,-0.014139,0.001508,0.400000,0.400000,0.309334,0.192610,1.337306,0,0
21.200000,-0.082778,0.993711,0.002112,0.203999,4,0.000122,0.148630,0.196684,1.334686,2.559197,0.992803,0.908097,0.040596,5.457249,0.709763,0,3.945355,0.707813,0.714143,stable,-0.013310,0.004492,0.400000,0.400000,0.324303,0.196684,1.334686,0,0
21.300000,-0.111331,0.993500,0.002184,0.207561,4,0.000127,0.187902,0.199847,1.332463,2.546440,0.992806,0.907630,0.049183,5.457249,-0.762023,0,3.937938,0.707973,0.714136,stable,-0.012281,-0.007923,0.400000,0.400000,0.338318,0.199847,1.332463,0,0
21.400000,-0.116656,0.992622,0.001184,0.205526,4,0.000121,0.201828,0.198595,1.330869,2.549656,0.992805,0.892025,0.040217,5.457249,0.392717,0,3.896978,0.708591,0.714122,stable,-0.012308,-0.020104,0.400000,0.400000,0.351335,0.198595,1.330869,0,0
21.500000,-0.046388,0.991442,-0.000682,0.207162,4,0.000129,0.174571,0.200507,1.330214,2.533569,0.992808,0.873045,0.024994,5.457249,0.139262,0,3.856861,0.708999,0.714111,stable,-0.013319,-0.014804,0.400000,0.400000,0.363320,0.200507,1.330214,0,0
21.600000,-0.095736,0.990387,-0.001893,0.219118,4,0.000130,0.341954,0.211065,1.330731,2.694236,0.992775,0.863588,0.058277,5.362030,-0.272566,0,3.896978,0.709087,0.714104,transitoire,-0.013851,0.003337,0.400000,0.400000,0.374240,0.211065,1.330731,0,0
21.700000,-0.102270,0.989817,-0.001217,0.209247,4,0.000130,0.261905,0.202425,1.332395,2.779320,0.992758,0.850861,0.063898,5.362030,1.673828,0,3.856861,0.709374,0.714092,stable,-0.012888,-0.000188,0.400000,0.400000,0.384069,0.202425,1.332395,0,0
21.800000,-0.153784,0.989924,0.000820,0.201626,2,0.000129,0.667882,0.196423,1.334463,2.593241,0.992796,0.798846,0.078373,5.362030,-0.800485,0,3.848464,0.709780,0.714082,transitoire,-0.012259,0.016295,0.400000,0.400000,0.392784,0.196423,1.334463,0,0
21.900000,-0.112887,0.990647,0.000377,0.197327,1,0.000130,0.453310,0.192097,1.337011,2.603585,0.992794,0.843245,0.065741,5.362030,4.059769,0,3.840104,0.710365,0.714073,transitoire,-0.010328,0.055413,0.400000,0.400000,0.400369,0.192097,1.337011,0,0
22,-0.099123,0.991674,-0.000347,0.206065,2,0.000130,0.343785,0.200991,1.340024,2.720859,0.992770,0.837880,0.055885,5.362030,-2.145729,0,3.803390,0.710691,0.714067,stable,-0.005329,0.002733,0.400000,0.400000,0.406809,0.200991,1.340024,0,0
22.100000,-0.060478,0.992522,0.000527,0.216067,2,0.000146,0.519534,0.208678,1.342391,2.605828,0.992794,0.813225,0.030378,5.269581,-1.095250,0,3.767371,0.711026,0.714055,transitoire,-0.004841,-0.022675,0.400000,0.400000,0.412092,0.208678,1.342391,0,0
22.200000,-0.148801,0.992728,-0.002852,0.227828,1,0.000123,0.266498,0.219938,1.345217,2.600907,0.992795,0.807975,0.057995,5.269581,1.757495,0,3.755767,0.711124,0.714038,stable,-0.006433,-0.010646,0.400000,0.400000,0.416209,0.219938,1.345217,0,0
22.300000,-0.143715,0.992063,-0.001394,0.213859,4,0.000122,0.356470,0.207901,1.347992,2.936639,0.992726,0.787596,0.059282,5.269581,-2.530355,0,3.744234,0.711752,0.714021,stable,-0.006973,-0.040097,0.400000,0.400000,0.419154,0.207901,1.347992,0,0
22.400000,-0.033282,0.990669,0.002765,0.214277,1,0.000120,0.338742,0.206449,1.349269,2.758680,0.992762,0.743174,0.035195,5.269581,0.899719,0,3.721443,0.712442,0.714003,stable,-0.009868,-0.015449,0.400000,0.400000,0.420923,0.206449,1.349269,0,0
22.500000,-0.139180,0.989045,0.001330,0.224112,1,0.000120,0.549099,0.217120,1.349666,3.092001,0.992693,0.754080,0.072381,5.269581,-0.177284,0,3.744234,0.712300,0.713988,transitoire,-0.010625,0.014479,0.400000,0.400000,0.421513,0.217120,1.349666,0,0
22.600000,-0.098757,0.987842,0.000961,0.204092,4,0.000121,0.481820,0.198415,1.349142,3.533709,0.992601,0.770272,0.055260,5.180104,2.103569,0,3.721443,0.712713,0.713967,transitoire,-0.008922,0.010063,0.400000,0.400000,0.420923,0.198415,1.349142,0,0
22.700000,-0.127521,0.987566,0.000705,0.210753,4,0.000130,0.487827,0.204694,1.347479,3.053650,0.992701,0.758098,0.058301,5.180104,-0.672794,0,3.698927,0.713088,0.713941,transitoire,-0.007662,0.002648,0.400000,0.400000,0.419154,0.204694,1.347479,0,0
22.800000,-0.099036,0.988351,-0.001271,0.202688,4,0.000130,0.383609,0.198350,1.345238,2.843053,0.992745,0.726578,0.054377,5.180104,0.060079,0,3.629754,0.713558,0.713913,chronique,-0.007065,0.018277,0.400000,0.400000,0.416209,0.198350,1.345238,0,0
22.900000,-0.060702,0.989907,-0.002205,0.209379,4,0.000130,0.271887,0.204006,1.342737,2.831264,0.992747,0.719977,0.041229,5.180104,-1.042189,0,3.563120,0.713914,0.713884,stable,-0.005233,0.029333,0.400000,0.400000,0.412092,0.204006,1.342737,0,0
23,-0.039995,0.991674,-0.001305,0.218690,4,0.000129,0.305628,0.211256,1.339963,2.803194,0.992753,0.710241,0.039647,5.180104,-1.117219,0,3.552776,0.714142,0.713854,stable,-0.002598,0.030598,0.400000,0.400000,0.406809,0.211256,1.339963,0,0
23.100000,-0.072798,0.993071,-0.000185,0.219321,4,0.000129,0.222410,0.212045,1.337146,2.788880,0.992756,0.725282,0.046741,5.092248,0.337417,0,3.563120,0.713951,0.713824,stable,0.000007,0.018123,0.400000,0.400000,0.400369,0.212045,1.337146,0,0
23.200000,-0.108619,0.993711,0.000785,0.211111,4,0.000130,0.350477,0.203894,1.334555,2.860900,0.992741,0.721939,0.055490,5.092248,-0.832184,0,3.552776,0.714028,0.713784,stable,0.001473,-0.003738,0.400000,0.400000,0.392784,0.203894,1.334555,0,0
23.300000,-0.087491,0.993500,0.001162,0.205431,1,0.000130,0.302414,0.197470,1.332397,2.829702,0.992748,0.701351,0.044746,5.092248,1.280672,0,3.542491,0.714560,0.713740,stable,0.001097,-0.018811,0.400000,0.400000,0.384069,0.197470,1.332397,0,0
23.400000,-0.070469,0.992622,0.000733,0.209208,4,0.000130,0.200810,0.200609,1.330998,2.875574,0.992738,0.703137,0.042040,5.092248,-0.480635,0,3.534011,0.714863,0.713699,stable,-0.000480,-0.027755,0.400000,0.400000,0.374240,0.200609,1.330998,0,0
23.500000,-0.046590,0.991442,0.000121,0.205287,4,0.000140,0.356589,0.198287,1.330424,2.833133,0.992747,0.703794,0.033657,5.092248,-1.016037,0,3.525571,0.714897,0.713658,stable,-0.002701,-0.003256,0.400000,0.400000,0.363320,0.198287,1.330424,0,0
23.600000,-0.101733,0.990387,-0.000959,0.204653,1,0.000150,0.214406,0.198178,1.330916,2.823517,0.992749,0.703622,0.055629,5.008012,1.557789,0,3.534011,0.714887,0.713617,stable,-0.002829,0.049658,0.400000,0.400000,0.351335,0.198178,1.330916,0,0
23.700000,-0.113567,0.989817,-0.000879,0.188722,1,0.000132,0.650075,0.183350,1.332412,2.948821,0.992723,0.701074,0.056161,5.008012,-1.421832,0,3.525571,0.715227,0.713572,transitoire,0.001329,0.046446,0.400000,0.400000,0.338318,0.183350,1.332412,0,0
23.800000,-0.100528,0.989924,0.000446,0.182631,2,0.000133,0.334736,0.178569,1.334473,2.862234,0.992741,0.740278,0.052233,5.008012,4.356698,0,3.483695,0.715618,0.713526,stable,0.005020,-0.016899,0.400000,0.400000,0.324303,0.178569,1.334473,0,0
23.900000,-0.073973,0.990647,0.000327,0.183641,4,0.000122,0.571027,0.177987,1.336910,2.862297,0.992741,0.748368,0.044019,5.008012,-3.153392,0,3.442803,0.715893,0.713480,transitoire,0.003402,-0.024890,0.400000,0.400000,0.309334,0.177987,1.336910,0,0
24,-0.081365,0.991674,-0.001618,0.189092,1,0.000122,0.666668,0.181298,1.340089,2.859783,0.992741,0.751168,0.047325,5.008012,2.362907,0,3.442692,0.715921,0.713432,transitoire,0.001219,-0.026800,0.400000,0.400000,0.293459,0.181298,1.340089,0,0
24.100000,-0.093219,0.992522,0.001165,0.177911,2,0.000121,0.457334,0.172946,1.343069,2.859600,0.992742,0.760090,0.048367,4.925846,0.956412,0,3.442582,0.716063,0.713377,stable,-0.001011,-0.023287,0.400000,0.400000,0.276734,0.172946,1.343069,0,0
24.200000,-0.071353,0.992728,0.001956,0.171803,4,0.000123,0.503130,0.166940,1.345528,2.842149,0.992745,0.765970,0.037998,4.925846,-2.093340,0,3.439690,0.716383,0.713322,stable,-0.002844,0.019704,0.400000,0.400000,0.259218,0.166940,1.345528,0,0
24.300000,-0.055805,0.992063,0.000189,0.172548,1,0.000123,0.546647,0.166919,1.347631,2.847514,0.992744,0.770018,0.040831,4.925846,0.457960,0,3.436804,0.716556,0.713269,stable,-0.001108,-0.000670,0.400000,0.400000,0.240981,0.166919,1.347631,0,0
24.400000,-0.055478,0.990669,0.000248,0.172478,3,0.000130,0.418278,0.166130,1.348778,2.823926,0.992749,0.769245,0.036105,4.925846,0.435168,0,3.439690,0.716548,0.713214,stable,-0.001106,0.004237,0.400000,0.400000,0.222096,0.166130,1.348778,0,0
24.500000,-0.093591,0.989045,-0.001995,0.164593,2,0.000129,0.513765,0.160208,1.349348,2.816786,0.992750,0.772919,0.054776,4.925846,-1.283694,0,3.442582,0.716603,0.713158,stable,-0.000708,0.030218,0.400000,0.400000,0.202643,0.160208,1.349348,0,0
24.600000,-0.092381,0.987842,-0.001466,0.151687,1,0.000129,0.416940,0.147910,1.349151,2.850103,0.992743,0.783030,0.051576,4.845647,0.954875,0,3.439690,0.716824,0.713099,stable,0.001772,0.027418,0.400000,0.400000,0.182707,0.147910,1.349151,0,0
24.700000,-0.064391,0.987566,0.001384,0.151389,4,0.000130,0.276320,0.146576,1.347795,2.829297,0.992748,0.792760,0.039316,4.845647,-0.968248,0,3.436804,0.717262,0.713042,stable,0.003901,0.006905,0.400000,0.400000,0.162379,0.146576,1.347795,0,0
24.800000,-0.072422,0.988351,0.001381,0.151915,3,0.000130,0.174257,0.147591,1.345537,2.838335,0.992746,0.797139,0.038471,4.845647,-1.406206,0,3.432919,0.717339,0.712989,stable,0.004265,-0.004430,0.400000,0.400000,0.141753,0.147591,1.345537,0,0
24.900000,-0.056970,0.989907,-0.000178,0.145532,4,0.000143,0.301628,0.141552,1.342791,2.824507,0.992749,0.794569,0.031278,4.845647,-1.020629,0,3.429044,0.717494,0.712936,stable,0.003693,-0.002521,0.400000,0.400000,0.120927,0.141552,1.342791,0,0
25,-0.040523,0.991674,-0.001255,0.145787,4,0.000126,0.241341,0.141104,1.339848,2.802090,0.992753,0.794306,0.027361,4.845647,1.273712,0,3.423723,0.717485,0.712886,stable,0.003305,0.004943,0.400000,0.400000,0.100000,0.141104,1.339848,0,0
25.100000,-0.033015,0.993071,-0.001491,0.145063,1,0.000132,0.219326,0.139825,1.336935,2.787144,0.992756,0.793048,0.027589,4.767435,-0.602876,0.100000,3.429044,0.717199,0.712836,stable,0.003539,0.016190,0.400000,0.400000,0.079073,0.139825,1.336935,0,0
25.200000,-0.047049,0.993711,-0.001256,0.140814,1,0.000131,0.254663,0.135512,1.334359,2.776681,0.992759,0.795414,0.033657,4.767435,-0.220150,0.200000,3.432919,0.717252,0.712785,stable,0.004672,0.027196,0.400000,0.400000,0.058247,0.135512,1.334359,0,0
25.300000,-0.051802,0.993500,-0.000497,0.132269,4,0.000130,0.338379,0.127101,1.332359,2.779073,0.992758,0.795446,0.035727,4.767435,0.353371,0.300000,3.436804,0.717259,0.712736,stable,0.006639,0.029749,0.400000,0.400000,0.037621,0.127101,1.332359,0,0
25.400000,-0.025218,0.992622,0.000456,0.128474,3,0.000133,0.185210,0.122995,1.331074,2.762330,0.992761,0.751503,0.020959,4.767435,0.837163,0.400000,3.439690,0.716873,0.712689,stable,0.008713,0.017799,0.400000,0.400000,0.017293,0.122995,1.331074,0,0
25.500000,-0.038034,0.991442,0.000929,0.132608,4,0.000131,0.240545,0.126890,1.330609,2.774743,0.992759,0.747389,0.024938,4.767435,-1.531692,0.500000,3.442582,0.716592,0.712643,stable,0.009718,-0.006134,0.400000,0.400000,0.001000,0.126890,1.330609,0,0
25.600000,-0.049904,0.990387,0.000598,0.127961,4,0.000131,0.291403,0.123281,1.331010,2.765016,0.992761,0.737087,0.030485,4.691928,0.553352,0.600000,3.442692,0.716405,0.712591,stable,0.008736,-0.010716,0.400000,0.400000,0.001000,0.123281,1.331010,0,0
25.700000,-0.055481,0.989817,-0.000305,0.127200,4,0.000131,0.420732,0.122142,1.332346,2.742430,0.992766,0.752144,0.030379,4.691928,0.508582,0.700000,3.442803,0.716566,0.712539,stable,0.007432,0.008599,0.400000,0.400000,0.001000,0.122142,1.332346,0,0
25.800000,-0.004805,0.989924,-0.000073,0.124146,4,0.000133,0.368969,0.119439,1.334469,2.731590,0.992768,0.746989,0.018269,4.691928,1.293293,0.800000,3.448985,0.716448,0.712490,stable,0.007756,0.004704,0.400000,0.400000,0.001000,0.119439,1.334469,0,0
25.900000,-0.049897,0.990647,0.000798,0.130648,4,0.000130,0.416492,0.126197,1.337004,2.795956,0.992755,0.744058,0.046464,4.691928,-0.517638,0.900000,3.455189,0.716079,0.712445,stable,0.007749,0.010019,0.400000,0.400000,0.001000,0.126197,1.337004,0,0
26,-0.041717,0.991674,-0.000382,0.110040,2,0.000130,0.943134,0.106734,1.339900,2.854206,0.992743,0.744556,0.038390,4.691928,0.475230,1,3.465247,0.715988,0.712396,transitoire,0.008172,0.013727,0.400000,0.400000,0.001000,0.106734,1.339900,0,0
26.100000,-0.039741,0.992522,-0.000538,0.111283,4,0.000130,0.563897,0.109109,1.342869,2.755810,0.992763,0.734921,0.040863,4.621196,5.266423,1.100000,3.475365,0.715783,0.712352,stable,0.008874,-0.021411,0.400000,0.400000,0.001000,0.109109,1.342869,0,0
26.200000,-0.030799,0.992728,0.000144,0.115767,2,0.000131,0.447388,0.112564,1.345437,2.722401,0.992770,0.731688,0.024324,4.621196,-3.792365,1.200000,3.475449,0.715551,0.712312,stable,0.006698,0.004159,0.400000,0.400000,0.001000,0.112564,1.345437,0,0
26.300000,-0.037387,0.992063,-0.001258,0.126605,2,0.000151,0.697738,0.121343,1.347690,2.713740,0.992771,0.727844,0.022154,4.621196,-1.165093,1.300000,3.475534,0.715241,0.712273,transitoire,0.006699,0.021284,0.400000,0.400000,0.001000,0.121343,1.347690,0,0
26.400000,-0.045743,0.990669,0.000615,0.127719,1,0.000126,0.547283,0.122998,1.349064,2.706661,0.992773,0.720053,0.028646,4.621196,2.503501,1.400000,3.500374,0.714799,0.712236,stable,0.008086,0.009773,0.400000,0.400000,0.001000,0.122998,1.349064,0,0
26.500000,-0.027340,0.989045,0.000521,0.122179,4,0.000122,0.542049,0.117621,1.349433,2.695272,0.992775,0.726947,0.021842,4.621196,-1.504548,1.500000,3.525571,0.714376,0.712202,stable,0.008473,0.017612,0.400000,0.400000,0.001000,0.117621,1.349433,0,0
26.600000,-0.046822,0.987842,-0.000867,0.127889,4,0.000121,0.520368,0.122398,1.348964,2.697343,0.992775,0.729826,0.033997,4.550348,-0.052342,1.600000,3.534011,0.714263,0.712164,stable,0.009474,0.012884,0.400000,0.400000,0.001000,0.122398,1.348964,0,0
26.700000,-0.015557,0.987566,-0.000343,0.119996,4,0.000121,0.536491,0.114434,1.347621,2.693743,0.992776,0.737549,0.016077,4.550348,-0.216809,1.700000,3.542491,0.713971,0.712131,stable,0.010042,0.001680,0.400000,0.400000,0.001000,0.114434,1.347621,0,0
26.800000,-0.023003,0.988351,-0.000000,0.132177,4,0.000121,0.506538,0.126442,1.345507,2.698025,0.992775,0.760045,0.017152,4.550348,0.161227,1.800000,3.552776,0.713453,0.712097,stable,0.009676,-0.005668,0.400000,0.400000,0.001000,0.126442,1.345507,0,0
26.900000,-0.038503,0.989907,-0.000316,0.127323,4,0.000127,0.377790,0.122223,1.342863,2.671902,0.992780,0.768638,0.028005,4.550348,-0.299527,1.900000,3.563120,0.712672,0.712061,stable,0.008734,-0.002259,0.400000,0.400000,0.001000,0.122223,1.342863,0,0
27,-0.049172,0.991674,-0.000413,0.122550,3,0.000171,0.247537,0.117322,1.339983,2.656830,0.992783,0.752212,0.030258,4.550348,-1.287485,2,3.629754,0.712228,0.712021,stable,0.008114,0.001280,0.400000,0.400000,0.001000,0.117322,1.339983,0,0
27.100000,-0.042607,0.993071,0.000079,0.120160,1,0.000124,0.319977,0.115039,1.337085,2.645512,0.992785,0.738627,0.023120,4.481972,-1.302527,2.100000,3.698927,0.711929,0.711984,stable,0.007812,0.004325,0.400000,0.400000,0.001000,0.115039,1.337085,0,0
27.200000,-0.031486,0.993711,0.000348,0.124272,4,0.000126,0.268352,0.119091,1.334457,2.642658,0.992786,0.747768,0.017235,4.481972,0.724396,2.200000,3.710510,0.711823,0.711951,stable,0.007771,0.008746,0.400000,0.400000,0.001000,0.119091,1.334457,0,0
27.300000,-0.042999,0.993500,0.000411,0.128156,3,0.000122,0.181880,0.122945,1.332376,2.632901,0.992788,0.735478,0.027990,4.481972,-0.516244,2.300000,3.722165,0.711121,0.711918,stable,0.008090,0.014643,0.400000,0.400000,0.001000,0.122945,1.332376,0,0
27.400000,-0.042871,0.992622,0.000477,0.118944,4,0.000122,0.664266,0.113607,1.331041,2.629983,0.992789,0.670765,0.025125,4.481972,-0.864724,2.400000,3.733167,0.710519,0.711882,stable,0.008871,0.016419,0.400000,0.400000,0.001000,0.113607,1.331041,0,0
27.500000,-0.034103,0.991442,0.000457,0.121548,3,0.000123,0.389441,0.115187,1.330542,2.615189,0.992792,0.662298,0.019740,4.481972,4.823856,2.500000,3.744234,0.710577,0.711846,stable,0.009755,0.020277,0.400000,0.400000,0.001000,0.115187,1.330542,0,0
27.600000,-0.055900,0.990387,-0.000206,0.127316,4,0.000123,0.700852,0.120812,1.330933,2.607236,0.992793,0.619523,0.029713,4.415420,-2.748244,2.600000,3.755767,0.709949,0.711815,stable,0.010908,0.016231,0.400000,0.400000,0.001000,0.120812,1.330933,0,0
27.700000,-0.018263,0.989817,-0.001102,0.111582,4,0.000122,0.924130,0.104686,1.332230,2.609816,0.992793,0.596361,0.027756,4.415420,3.114110,2.700000,3.744234,0.709692,0.711785,transitoire,0.011676,0.025215,0.400000,0.400000,0.001000,0.104686,1.332230,0,0
27.800000,-0.016896,0.989924,-0.001645,0.114467,4,0.000150,1.480494,0.110169,1.334418,2.635002,0.992788,0.603844,0.030993,4.418440,2.232781,2.800000,3.755767,0.709039,0.711759,transitoire,0.013132,-0.001031,0.400000,0.400000,0.001000,0.110169,1.334418,0,0
27.900000,-0.042171,0.990647,0.000158,0.099371,2,0.000123,1.657393,0.092948,1.337042,2.595017,0.992796,0.623294,0.043269,4.430775,5.563642,2.900000,3.767371,0.708547,0.711734,transitoire,0.012392,-0.030877,0.400000,0.400000,0.001000,0.092948,1.337042,0,0
28,-0.016397,0.991674,0.000666,0.078574,1,0.000121,1.588201,0.077167,1.339921,2.601261,0.992794,0.628413,0.030226,4.446168,1.768986,3,3.803390,0.708437,0.711707,transitoire,0.009274,-0.002869,0.400000,0.400000,0.001000,0.077167,1.339921,0,0
28.100000,-0.026698,0.992522,-0.000496,0.096270,1,0.000122,1.026747,0.092489,1.342912,2.606945,0.992793,0.661848,0.034591,4.396028,-0.691921,3.100000,3.840104,0.708295,0.711682,stable,0.008578,0.007767,0.400000,0.400000,0.001000,0.092489,1.342912,0,0
28.200000,-0.019356,0.992728,0.000698,0.098073,1,0.000122,1.966068,0.093881,1.345517,2.578075,0.992799,0.672675,0.016837,4.399285,-5.614544,3.200000,3.848464,0.708020,0.711661,transitoire,0.008778,0.014993,0.400000,0.400000,0.001000,0.093881,1.345517,0,0
28.300000,-0.026339,0.992063,-0.000212,0.126288,2,0.000122,1.077376,0.119424,1.347657,2.559296,0.992803,0.659043,0.018688,4.418746,9.393214,3.300000,3.856861,0.707485,0.711643,stable,0.009552,0.009167,0.400000,0.400000,0.001000,0.119424,1.347657,0,0
28.400000,-0.026798,0.990669,0.000201,0.117355,4,0.000133,0.957342,0.110081,1.349037,2.550120,0.992805,0.681526,0.033364,4.421579,-8.886917,3.400000,3.860294,0.707119,0.711623,stable,0.009816,-0.023548,0.400000,0.400000,0.001000,0.110081,1.349037,0,0
28.500000,-0.006975,0.989045,0.000479,0.084669,2,0.000131,2.432225,0.083056,1.349463,2.539542,0.992807,0.694147,0.017533,4.422161,-1.200340,3.500000,3.863733,0.706858,0.711604,transitoire,0.007420,-0.009546,0.400000,0.400000,0.001000,0.083056,1.349463,0,0
28.600000,-0.039014,0.987842,-0.000160,0.105150,2,0.000131,1.745891,0.097726,1.349005,2.539444,0.992807,0.740903,0.038854,4.387852,14.748828,3.600000,3.864015,0.706621,0.711582,transitoire,0.006277,0.013961,0.400000,0.400000,0.001000,0.097726,1.349005,0,0
28.700000,-0.007281,0.987566,0.000337,0.068836,4,0.000130,2.978441,0.063489,1.347671,2.560648,0.992803,0.739967,0.020822,4.401693,-6.863341,3.700000,3.864297,0.706245,0.711560,transitoire,0.007092,0.006251,0.400000,0.400000,0.001000,0.063489,1.347671,0,0
28.800000,-0.008109,0.988351,0.001538,0.105385,4,0.000130,1.979601,0.096740,1.345518,2.561852,0.992803,0.750167,0.023751,4.436539,12.325496,3.800000,3.892566,0.705609,0.711537,transitoire,0.007243,0.007649,0.400000,0.400000,0.001000,0.096740,1.345518,0,0
28.900000,-0.019425,0.989907,0.000235,0.097389,1,0.000131,0.816744,0.091344,1.342852,2.518874,0.992811,0.755068,0.030385,4.453741,-9.988399,3.900000,3.921252,0.705055,0.711512,chronique,0.007500,-0.000988,0.400000,0.400000,0.001000,0.091344,1.342852,0,0
29,-0.016669,0.991674,-0.000429,0.072579,4,0.000131,1.883145,0.071377,1.339893,2.508458,0.992813,0.765690,0.026015,4.453741,-11.628568,4,3.929578,0.704729,0.711484,chronique,0.007045,0.001074,0.400000,0.400000,0.001000,0.071377,1.339893,0,0
29.100000,-0.027015,0.993071,-0.001296,0.088152,4,0.000130,1.682611,0.083793,1.336976,2.498474,0.992815,0.786030,0.022769,4.410172,10.664016,4.100000,3.937938,0.704341,0.711460,chronique,0.006780,0.001848,0.400000,0.400000,0.001000,0.083793,1.336976,0,0
