t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0,1,0,0.001002,0,0.000033,0,0.000457,1.532226,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.117184,0.117184,0.100000,0.000457,1.532226
0.100000,0.000888,1.000000,0,0.002098,0,0.000029,3.267625,0.000981,1.535085,0,1,0.100000,0.444280,3.267625,0,0,1,1,1,stable,0.444409,0.000129,0.292420,0.292420,0.120927,0.000981,1.535085
0.200000,0.002605,0.999999,0,0.003868,0,0.000028,0.764481,0.001887,1.537949,0,1,0.100000,0.399536,0.764481,32.676247,0,1,1,1,stable,0.399989,0.000453,0.311218,0.311218,0.141753,0.001887,1.537949
0.300000,0.003893,0.999999,-0.000006,0.006470,0,0.000027,0.853856,0.003353,1.540815,0,1,0.100000,0.359221,0.853856,-25.031434,0,1,1,1,stable,0.360064,0.000843,0.318317,0.318317,0.162379,0.003353,1.540815
0.400000,0.003457,0.999998,-0.000023,0.009997,0,0.000028,3.290795,0.005578,1.543680,0.000627,0.993307,0.100000,0.322349,3.290795,0.893742,0,1,1,1,stable,0.324194,0.001845,0.562277,0.562277,0.182707,0.005578,1.543680
0.500000,0.003867,0.999997,-0.000057,0.015181,0,0.000054,2.653651,0.009067,1.546540,0.003325,0.993307,0.100000,0.289200,2.653651,24.369391,0,1,1,1,stable,0.292073,0.002872,0.685641,0.685641,0.202643,0.009067,1.546540
0.600000,0.004753,0.999996,-0.000178,0.021006,0,0.000051,1.856552,0.013725,1.549393,0.002020,0.993307,0.100000,0.260087,1.856552,-6.371435,0,1,1,1,stable,0.263330,0.003243,0.665604,0.665604,0.222096,0.013725,1.549393
0.700000,0.002876,0.999994,-0.000222,0.026738,3,0.000052,2.022168,0.019641,1.552236,0.001841,0.993307,0.100000,0.234954,2.022168,-7.970996,0,1,1,1,stable,0.237522,0.002568,0.740688,0.740688,0.240981,0.019641,1.552236
0.800000,-0.003927,0.999992,-0.000019,0.033957,3,0.000051,2.185194,0.027164,1.555070,0.004108,0.993306,0.100000,0.217637,2.185194,1.656166,0,1,1,1,stable,0.214185,-0.003452,0.879988,0.879988,0.259218,0.027164,1.555070
0.900000,-0.015397,0.999991,0.000298,0.036367,1,0.000050,1.665801,0.032614,1.557897,0.016554,0.993304,0.100000,0.202890,1.665801,1.630261,0,1,1,1,stable,0.192208,-0.010682,0.984819,0.984819,0.276734,0.032614,1.557897
1,-0.009110,0.999989,0.000288,0.045672,1,0.000052,45.825326,0.041572,1.560711,0.026409,0.993302,0.701204,0.171442,3.279210,-5.193935,0,4.204467,1,1,transitoire,0.171259,-0.000183,0.100000,0.100000,0.293459,0.041572,1.560711
1.100000,0.007748,0.999987,-0.000358,0.065710,3,0.000052,4.911879,0.061907,1.563460,0.141703,0.993280,0.513337,0.150095,17.461248,441.595247,0,3.981528,1,1,transitoire,0.154104,0.004009,0.287473,0.287473,0.309334,0.061907,1.563460
1.200000,0.003145,0.999985,-0.000100,0.085051,1,0.000052,1.585717,0.081649,1.566245,0.189128,0.993271,0.718445,0.131848,18.009333,-409.134464,0,3.968280,1,1,chronique,0.139342,0.007494,0.307139,0.307139,0.324303,0.081649,1.566245
1.300000,-0.067359,0.999982,0.000277,0.102335,4,0.000051,2.575090,0.099359,1.568997,0.249842,0.993260,0.711876,0.146071,18.009333,-33.261619,0,3.981528,1,1,transitoire,0.126620,-0.019451,0.461879,0.461879,0.338318,0.099359,1.568997
1.400000,-0.103072,0.999980,0.000823,0.090162,4,0.000052,1.868001,0.087938,1.571633,1.972345,0.992922,0.888615,0.146645,18.009333,9.893727,0,17.360478,1,1,chronique,0.110811,-0.035833,0.576824,0.576824,0.351335,0.087938,1.571633
1.500000,-0.044235,0.999978,0.000224,0.090244,3,0.000050,1.753720,0.089061,1.574250,1.257231,0.993064,0.801654,0.099141,18.009333,-7.070884,0,26.476724,1,1,chronique,0.093932,-0.005208,0.660123,0.660123,0.363320,0.089061,1.574250
1.600000,-0.008968,0.999976,-0.000323,0.142851,4,0.000049,1.874320,0.135796,1.576930,4.491433,0.992398,0.646049,0.071153,14.323906,-1.142818,0,26.360386,1,1,chronique,0.083696,0.017900,0.679846,0.679846,0.374240,0.135796,1.576930
1.700000,-0.124434,0.999974,0.000867,0.164477,1,0.000049,2.653077,0.162613,1.579424,2.926803,0.992728,0.669818,0.089535,14.323906,1.206002,0,26.245066,1,1,transitoire,0.078223,0.060174,0.873680,0.873680,0.384069,0.162613,1.579424
1.800000,-0.147629,0.999972,0.000059,0.184846,4,0.000048,2.361105,0.162597,1.581824,9.100256,0.991337,0.802742,0.081149,14.323906,7.787575,0,28.671756,1,1,transitoire,0.080137,0.109365,0.831462,0.831462,0.392784,0.162597,1.581824
1.900000,-0.095845,0.999970,-0.002715,0.176043,4,0.000051,2.979478,0.172421,1.584242,5.788428,0.992113,0.701939,0.078809,14.323906,-2.919723,0,31.062585,1,1,transitoire,0.089818,0.080163,1,1,0.400369,0.172421,1.584242
2,-0.058859,0.999968,-0.003626,0.200096,3,0.000053,39.715607,0.178807,1.586491,7.183242,0.991795,0.620205,0.095680,14.323906,6.183730,0,23.620141,0.743630,1,transitoire,0.093807,-0.001873,0.116661,0.116661,0.406809,0.178807,1.586491
2.100000,-0.090806,0.999967,-0.002379,0.155807,2,0.000053,4.189486,0.153328,1.589339,6.144493,0.992033,0.619877,0.089346,19.402246,367.361292,0,19.054722,0.749551,0.987792,transitoire,0.084123,-0.005223,0.169624,0.169624,0.412092,0.153328,1.589339
2.200000,-0.214923,0.999965,-0.000424,0.162590,4,0.000052,1.409839,0.158696,1.591752,6.971281,0.991844,0.601225,0.072804,19.586618,-355.261217,0,17.663806,0.756457,0.976963,chronique,0.074866,0.002423,0.215007,0.215007,0.416209,0.158696,1.591752
2.300000,-0.101982,0.999964,0.000294,0.178599,4,0.000051,3.120590,0.171060,1.594199,9.449778,0.991251,0.668059,0.101446,19.586618,-27.796464,0,23.966054,0.756543,0.967376,transitoire,0.067771,-0.033675,0.476727,0.476727,0.419154,0.171060,1.594199
