t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,0,1,0,0.001002,0,0.000032,0,0.000457,1.532226,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,0,0.100000,0.100000,0.100000,0.000457,1.532226
0.100000,0.000888,1.000000,0,0.002098,0,0.000028,2.598610,0.000981,1.535085,0,1,0.100000,0.444327,2.598610,0,0,1,1,1,stable,0.444409,0.000083,0.187076,0.187076,0.120927,0.000981,1.535085
0.200000,0.002596,0.999999,0,0.003853,0,0.000028,2.433300,0.001881,1.537949,0,1,0.100000,0.399533,2.433300,25.986105,0,1,1,1,stable,0.399982,0.000448,0.309128,0.309128,0.141753,0.001881,1.537949
0.300000,0.003893,0.999999,-0.000004,0.006472,0,0.000027,2.634880,0.003354,1.540815,0,1,0.100000,0.358741,2.634880,-1.653106,0,1,1,1,stable,0.360056,0.001316,0.496809,0.496809,0.162379,0.003354,1.540815
0.400000,0.003649,0.999998,-0.000023,0.010336,0,0.000027,1.551873,0.005731,1.543679,0.000601,0.993307,0.100000,0.322669,1.551873,2.015799,0,1,1,1,stable,0.324263,0.001595,0.463942,0.463942,0.182707,0.005731,1.543679
0.500000,0.003732,0.999997,-0.000089,0.014837,0,0.000055,2.925113,0.008920,1.546540,0.002850,0.993307,0.100000,0.289541,2.925113,-10.830064,0,1,1,1,stable,0.292095,0.002554,0.630600,0.630600,0.202643,0.008920,1.546540
0.600000,0.004675,0.999996,-0.000151,0.020658,0,0.000052,2.424098,0.013562,1.549393,0.001784,0.993307,0.100000,0.259780,2.424098,13.732398,0,1,1,1,stable,0.263299,0.003519,0.733838,0.733838,0.222096,0.013562,1.549393
0.700000,0.003001,0.999994,-0.000199,0.027050,3,0.000050,1.874857,0.019818,1.552236,0.002076,0.993307,0.100000,0.234771,1.874857,-5.010149,0,1,1,1,stable,0.237538,0.002767,0.778558,0.778558,0.240981,0.019818,1.552236
0.800000,-0.003960,0.999992,-0.000018,0.034169,3,0.000051,2.161726,0.027293,1.555070,0.003541,0.993306,0.100000,0.217872,2.161726,-5.492411,0,1,1,1,stable,0.214232,-0.003640,0.923176,0.923176,0.259218,0.027293,1.555070
0.900000,-0.015135,0.999991,0.000315,0.036153,1,0.000050,1.580350,0.032472,1.557897,0.017587,0.993304,0.100000,0.202912,1.580350,2.868691,0,1,1,1,stable,0.192220,-0.010692,1,1,0.276734,0.032472,1.557897
1,-0.009016,0.999989,0.000301,0.045749,1,0.000051,43.249979,0.041591,1.560711,0.025353,0.993302,0.697720,0.171450,2.779997,-5.813761,0,4.101403,1,1,transitoire,0.171268,-0.000182,0.107147,0.107147,0.293459,0.041591,1.560711
1.100000,0.007847,0.999987,-0.000362,0.065723,3,0.000052,2.396537,0.061919,1.563460,0.136735,0.993281,0.508383,0.152348,16.269991,416.696284,0,4.055632,1,1,transitoire,0.154112,0.001764,0.125944,0.125944,0.309334,0.061919,1.563460
1.200000,0.001485,0.999985,-0.000107,0.081554,4,0.000051,4.296950,0.078707,1.566224,0.187906,0.993271,0.720248,0.131419,16.269991,-408.534416,0,3.969897,1,1,transitoire,0.138986,0.007567,0.354104,0.354104,0.324303,0.078707,1.566224
1.300000,-0.068415,0.999982,0.000120,0.103578,4,0.000051,1.135309,0.100305,1.569008,0.268652,0.993256,0.739361,0.141461,16.824014,19.004124,0,4.055632,1,1,chronique,0.126312,-0.015150,0.356939,0.356939,0.338318,0.100305,1.569008
1.400000,-0.109804,0.999980,0.000940,0.093745,4,0.000051,2.356877,0.091940,1.571632,1.892972,0.992938,0.888040,0.144494,16.824014,-31.616401,0,17.945040,1,1,transitoire,0.111229,-0.033264,0.510554,0.510554,0.351335,0.091940,1.571632
1.500000,-0.046559,0.999978,0.000162,0.091864,3,0.000049,1.259959,0.090985,1.574255,1.209695,0.993073,0.807836,0.099909,16.824014,12.215679,0,28.204707,1,1,chronique,0.094724,-0.005185,0.544723,0.544723,0.363320,0.090985,1.574255
1.600000,-0.009251,0.999976,-0.000253,0.141690,4,0.000050,2.803927,0.136425,1.576922,5.044045,0.992278,0.646544,0.071860,13.276730,-10.969179,0,27.963332,1,1,transitoire,0.084413,0.018253,0.703796,0.703796,0.374240,0.136425,1.576922
1.700000,-0.123332,0.999974,0.000697,0.163519,3,0.000050,2.042344,0.161690,1.579424,3.167805,0.992678,0.670230,0.083868,13.318992,15.439677,0,27.726054,1,1,transitoire,0.078925,0.055612,0.817889,0.817889,0.384069,0.161690,1.579424
1.800000,-0.147453,0.999972,0.000079,0.186349,4,0.000049,2.664453,0.165613,1.581820,9.385361,0.991267,0.797708,0.094037,13.318992,-7.615832,0,28.566006,1,1,transitoire,0.080030,0.124590,0.940764,0.940764,0.392784,0.165613,1.581820
1.900000,-0.082864,0.999970,-0.002531,0.163140,4,0.000049,2.971643,0.158491,1.584184,5.968985,0.992072,0.694582,0.074707,13.318992,6.221090,0,31.543778,1,1,transitoire,0.092186,0.068734,1,1,0.400369,0.158491,1.584184
2,-0.058404,0.999968,-0.004120,0.198516,2,0.000050,47.308638,0.177554,1.586491,8.095770,0.991580,0.611740,0.095654,13.360921,3.071897,0,23.552106,0.743423,1,transitoire,0.094089,-0.001565,0.100000,0.100000,0.406809,0.177554,1.586491
2.100000,-0.091150,0.999967,-0.001955,0.156201,3,0.000052,5.207709,0.153597,1.589346,6.548645,0.991941,0.625155,0.090908,20.150465,443.369956,0,18.791297,0.749361,0.987782,transitoire,0.084427,-0.006481,0.209580,0.209580,0.412092,0.153597,1.589346
