t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
1,-0.000751,0.926469,0.000003,0.020471,0,0.000018,0.651898,0.014308,1.339942,0.000034,0.698665,0.295755,0.662983,0.174737,0,5.509520,1,stable,0.295644,-0.000111,0.010987,0.243459,0.014308,1.339942
1.100000,-0.000723,0.943205,0.000002,0.024482,3,0.000018,0.672925,0.018100,1.331227,0.000032,0.728143,0.280968,0.659288,0.189507,0,8.952754,1,stable,0.280853,-0.000115,0.011544,0.259334,0.018100,1.331227
1.200000,-0.000438,0.952136,0.000001,0.029046,3,0.000019,0.696132,0.022627,1.323459,0.000095,0.529939,0.266870,0.667454,0.210275,0,8.633469,1,stable,0.266801,-0.000069,0.012128,0.274303,0.022627,1.323459
1.300000,-0.000403,0.953688,0.000003,0.034221,3,0.000020,0.718125,0.027946,1.317357,0.000125,0.383435,0.253488,0.682199,0.232069,0,8.336173,1,stable,0.253455,-0.000033,0.012742,0.288318,0.027946,1.317357
1.400000,-0.000815,0.949772,0.000009,0.039995,3,0.000020,0.734055,0.034042,1.313467,0.000106,0.345915,0.240873,0.697266,0.219931,0,7.604555,1,stable,0.240780,-0.000093,0.013387,0.301335,0.034042,1.313467
1.500000,-0.001742,0.942661,0.000016,0.046309,1,0.000020,0.742191,0.040848,1.312132,0.000180,0.504825,0.228967,0.716104,0.159300,0,7.587219,1,stable,0.228733,-0.000234,0.014064,0.313320,0.040848,1.312132
1.600000,-0.002313,0.934548,0.000016,0.053166,1,0.000020,0.752245,0.048323,1.313467,0.000287,0.735521,0.217493,0.722626,0.081362,0,14.097839,1,stable,0.217278,-0.000215,0.014774,0.324240,0.048323,1.313467
1.700000,-0.000222,0.927558,-0.000000,0.060697,1,0.000020,0.771898,0.056528,1.317356,0.000252,0.734205,0.206175,0.736654,0.100534,0,16.544169,1,stable,0.206396,0.000221,0.015520,0.334069,0.056528,1.317356
1.800000,0.001393,0.923592,-0.000022,0.069015,1,0.000020,0.772123,0.065524,1.323458,0.002389,0.681213,0.195319,0.750097,0.196533,0,12.775393,1,stable,0.196094,0.000775,0.016302,0.342784,0.065524,1.323458
1.900000,0.000538,0.923588,-0.000027,0.077835,1,0.000020,0.747179,0.074978,1.331226,0.001443,0.754345,0.185663,0.759614,0.002250,0,10.405102,1,stable,0.186352,0.000689,0.017124,0.350369,0.074978,1.331226
2,-0.002700,0.926469,-0.000012,0.086446,2,0.000020,0.693041,0.084150,1.339941,0.002948,0.693274,0.176992,0.760861,-0.249447,0,7.697914,1,stable,0.177090,0.000099,0.017986,0.356809,0.084150,1.339941
2.100000,-0.001998,0.928852,-0.000002,0.094761,2,0.000020,0.649732,0.093000,1.348768,0.004968,0.809659,0.168351,0.757127,-0.541380,0,7.129965,1,stable,0.168244,-0.000107,0.018891,0.362092,0.093000,1.348768
2.200000,-0.002488,0.926365,0.000002,0.103518,4,0.000020,0.632659,0.102204,1.356831,0.005810,0.684993,0.160143,0.757127,-0.433081,0,6.908703,1,stable,0.159823,-0.000320,0.019840,0.366209,0.102204,1.356831
2.300000,-0.003886,0.916137,0.000024,0.112373,2,0.000020,0.589212,0.111232,1.363295,0.003812,0.750527,0.152402,0.757127,-0.170732,0,6.700761,1,stable,0.151806,-0.000596,0.020836,0.369154,0.111232,1.363295
2.400000,-0.000795,0.899078,0.000011,0.120892,2,0.000020,0.537249,0.119696,1.367473,0.003739,0.807694,0.143573,0.757127,-0.434470,0,9.236055,1,stable,0.144167,0.000594,0.021881,0.370923,0.119696,1.367473
2.500000,-0.000345,0.880554,-0.000036,0.130152,2,0.000020,0.532742,0.128824,1.368923,0.006745,0.801362,0.135313,0.757127,-0.519628,0,8.862032,1,stable,0.137007,0.001694,0.022977,0.371513,0.128824,1.368923
2.600000,-0.000487,0.868472,0.000000,0.138649,4,0.000018,0.493455,0.137162,1.367482,0.004644,0.800781,0.129985,0.753282,-0.045075,0,9.236055,1,stable,0.130294,0.000309,0.024127,0.370923,0.137162,1.367482
2.700000,-0.006708,0.869010,0.000052,0.144264,2,0.000018,0.406911,0.142668,1.363293,0.004227,0.814146,0.125348,0.753282,-0.392870,0,8.862032,1,stable,0.123804,-0.001544,0.025333,0.369154,0.142668,1.363293
2.800000,-0.004606,0.882722,-0.000011,0.149027,2,0.000018,0.382283,0.147297,1.356821,0.012068,0.856120,0.118959,0.753282,-0.865439,0,14.504198,1,stable,0.117489,-0.001470,0.026597,0.366209,0.147297,1.356821
2.900000,-0.006420,0.904370,-0.000077,0.154855,4,0.000019,0.409475,0.152883,1.348767,0.014305,0.776612,0.111839,0.753282,-0.246283,0,13.788109,1,stable,0.111496,-0.000343,0.027923,0.362092,0.152883,1.348767
3,-0.008707,0.926469,-0.000013,0.160588,4,0.000018,0.403876,0.158313,1.339953,0.008040,0.777562,0.105889,0.753282,0.271926,0,13.091231,1,stable,0.105893,0.000005,0.029312,0.356809,0.158313,1.339953
3.100000,-0.008025,0.943205,0.000106,0.164712,2,0.000018,0.358870,0.162189,1.331241,0.007058,0.779757,0.101462,0.748260,-0.055990,0,16.174868,1,stable,0.100599,-0.000863,0.030769,0.350369,0.162189,1.331241
3.200000,-0.011290,0.952136,0.000140,0.167364,2,0.000019,0.316884,0.164607,1.323460,0.007742,0.728557,0.097184,0.748260,-0.450060,0,13.811642,1,stable,0.095499,-0.001685,0.032295,0.342784,0.164607,1.323460
3.300000,-0.008804,0.953688,0.000041,0.169797,2,0.000020,0.320705,0.166705,1.317340,0.007806,0.733715,0.091677,0.748260,-0.419859,0,15.626173,1,stable,0.090588,-0.001089,0.033895,0.334069,0.166705,1.317340
3.400000,-0.005973,0.949772,-0.000105,0.172752,4,0.000019,0.331029,0.169227,1.313441,0.009513,0.652138,0.085237,0.748260,0.038211,0,15.328580,1,stable,0.085970,0.000733,0.035571,0.324240,0.169227,1.313441
3.500000,-0.002045,0.942661,-0.000173,0.175608,4,0.000020,0.313232,0.171663,1.312113,0.007782,0.586771,0.080180,0.748260,0.103235,0,15.042110,1,stable,0.081731,0.001551,0.037327,0.313320,0.171663,1.312113
3.600000,-0.001214,0.934548,-0.000108,0.176724,2,0.000020,0.293180,0.172552,1.313463,0.007951,0.562233,0.078024,0.741744,-0.177965,0,14.605322,1,stable,0.077770,-0.000254,0.039166,0.301335,0.172552,1.313463
3.700000,-0.008402,0.927558,0.000002,0.175545,4,0.000020,0.319519,0.171322,1.317360,0.008769,0.563386,0.075404,0.741744,-0.200522,0,14.193185,1,stable,0.073861,-0.001543,0.041091,0.288318,0.171322,1.317360
3.800000,-0.002137,0.923592,0.000033,0.174648,2,0.000020,0.311074,0.170215,1.323471,0.019972,0.621195,0.069373,0.741744,0.263390,0,14.024645,1,stable,0.070043,0.000670,0.043107,0.274303,0.170215,1.323471
3.900000,-0.000253,0.923588,0.000062,0.175639,4,0.000020,0.316801,0.170728,1.331253,0.027278,0.602750,0.064761,0.741744,-0.084452,0,13.860060,1,stable,0.066595,0.001835,0.045217,0.259334,0.170728,1.331253
4,-0.004311,0.926469,0.000156,0.175013,3,0.000020,0.284436,0.169791,1.339952,0.015127,0.604014,0.063677,0.741744,0.057270,0,14.024645,1,stable,0.063414,-0.000263,0.047426,0.243459,0.169791,1.339952
4.100000,0.000119,0.928852,0.000041,0.171646,4,0.000020,0.326820,0.166496,1.348742,0.019278,0.623713,0.058457,0.736332,-0.323648,0,13.860060,1,stable,0.060222,0.001765,0.049737,0.226734,0.166496,1.348742
4.200000,0.000845,0.926365,-0.000246,0.169634,1,0.000020,0.311098,0.164526,1.356824,0.019722,0.618041,0.054443,0.736332,0.423841,0,14.024645,1,stable,0.057354,0.002911,0.052154,0.209218,0.164526,1.356824
4.300000,-0.005102,0.916137,-0.000065,0.166644,1,0.000020,0.319354,0.161634,1.363321,0.015135,0.624404,0.057183,0.736332,-0.157223,0,13.860060,1,stable,0.054721,-0.002462,0.054681,0.190981,0.161634,1.363321
4.400000,-0.005067,0.899078,0.000199,0.161251,4,0.000020,0.365640,0.156526,1.367480,0.020796,0.655229,0.055436,0.736332,0.082563,0,13.607020,1,stable,0.051786,-0.003650,0.057324,0.172096,0.156526,1.367480
4.500000,-0.004521,0.880554,0.000029,0.157995,3,0.000020,0.316347,0.153229,1.368919,0.018186,0.667025,0.050552,0.736332,0.462857,0,13.363053,1,stable,0.048902,-0.001651,0.060087,0.152643,0.153229,1.368919
4.600000,-0.004087,0.868472,0.000007,0.155417,3,0.000020,0.303319,0.150527,1.367475,0.016613,0.673136,0.048544,0.730453,-0.492935,0,10.967557,1,stable,0.046323,-0.002221,0.062973,0.132707,0.150527,1.367475
4.700000,-0.006873,0.869010,0.000074,0.151505,4,0.000020,0.336493,0.146743,1.363276,0.016228,0.681971,0.045638,0.730453,-0.130276,0,9.300351,1,stable,0.043827,-0.001811,0.065989,0.112379,0.146743,1.363276
4.800000,-0.003249,0.882722,-0.000073,0.147583,4,0.000020,0.342890,0.142934,1.356804,0.017042,0.681401,0.040829,0.730453,0.331736,0,8.660043,1,stable,0.041489,0.000660,0.069138,0.091753,0.142934,1.356804
4.900000,-0.002540,0.904370,-0.000166,0.144473,1,0.000021,0.329541,0.139778,1.348754,0.018833,0.672117,0.037550,0.730453,0.063972,0,8.102223,1,stable,0.039468,0.001918,0.072426,0.070927,0.139778,1.348754
5,-0.002070,0.926469,-0.000080,0.141172,1,0.000018,0.338193,0.136406,1.339934,0.016348,0.668149,0.037029,0.730453,-0.133487,0,7.200626,1,stable,0.037650,0.000621,0.075858,0.050000,0.136406,1.339934
5.100000,-0.003173,0.943205,0.000012,0.137328,1,0.000018,0.353094,0.132547,1.331219,0.015752,0.662687,0.038237,0.725223,0.086519,0,6.479592,1,stable,0.035818,-0.002419,0.079439,0.029073,0.132547,1.331219
5.200000,-0.002438,0.952136,0.000023,0.133209,1,0.000019,0.358708,0.128484,1.323450,0.015852,0.682424,0.039503,0.725223,0.149014,0,6.036779,1,stable,0.033831,-0.005672,0.083173,0.008247,0.128484,1.323450
5.300000,-0.004128,0.953688,-0.000006,0.131667,4,0.000019,0.280079,0.126984,1.317351,0.015545,0.699873,0.039110,0.725223,0.056135,0,5.650618,1,stable,0.031681,-0.007429,0.087066,0.001000,0.126984,1.317351
5.400000,-0.002629,0.949772,-0.000012,0.131670,4,0.000018,0.249590,0.126987,1.313474,0.015414,0.723586,0.035173,0.725223,-0.786292,0,5.585337,1,stable,0.029496,-0.005678,0.091123,0.001000,0.126987,1.313474
5.500000,-0.000332,0.942661,0.000050,0.132303,4,0.000020,0.240217,0.127535,1.312157,0.015405,0.727255,0.027949,0.725223,-0.304885,0,5.521548,1,stable,0.027562,-0.000388,0.095349,0.001000,0.127535,1.312157
5.600000,0.000479,0.934548,0.000201,0.133438,4,0.000020,0.251562,0.128518,1.313505,0.015035,0.728686,0.022896,0.719113,-0.093731,0,5.585337,1,stable,0.026152,0.003256,0.099750,0.001000,0.128518,1.313505
5.700000,-0.000040,0.927558,0.000342,0.134127,2,0.000020,0.248490,0.129096,1.317372,0.014779,0.726540,0.024231,0.719113,0.113452,0,5.650618,1,stable,0.025108,0.000877,0.104331,0.001000,0.129096,1.317372
5.800000,0.000282,0.923592,0.000169,0.133902,4,0.000020,0.255956,0.128862,1.323421,0.014769,0.726629,0.022574,0.719113,-0.030723,0,6.036779,1,stable,0.023924,0.001350,0.109097,0.001000,0.128862,1.323421
5.900000,0.001327,0.923588,-0.000363,0.134003,2,0.000020,0.239221,0.128953,1.331190,0.014411,0.724421,0.016081,0.719113,0.074657,0,6.479592,1,stable,0.022837,0.006755,0.114052,0.001000,0.128953,1.331190
6,-0.000796,0.926469,-0.000383,0.134521,4,0.000020,0.260887,0.129425,1.339975,0.014225,0.713553,0.021036,0.719113,-0.167344,0,7.200626,1,stable,0.022241,0.001205,0.119203,0.001000,0.129425,1.339975
6.100000,-0.000619,0.928852,0.000250,0.133886,4,0.000020,0.250962,0.128901,1.348794,0.014640,0.713763,0.023265,0.713776,0.216655,0,8.102223,1,stable,0.021227,-0.002038,0.124553,0.001000,0.128901,1.348794
6.200000,-0.000923,0.926365,0.000141,0.133604,2,0.000019,0.248434,0.128727,1.356818,0.014047,0.713344,0.018521,0.713776,-0.099251,0,8.298996,1,stable,0.020000,0.001480,0.130108,0.001000,0.128727,1.356818
6.300000,-0.002627,0.916137,-0.000091,0.133856,4,0.000020,0.254401,0.128957,1.363273,0.013630,0.715696,0.025301,0.713776,-0.025275,0,8.505565,1,stable,0.019120,-0.006181,0.135873,0.001000,0.128957,1.363273
6.400000,-0.001484,0.899078,-0.000005,0.133329,4,0.000020,0.233588,0.128495,1.367402,0.013563,0.717207,0.021560,0.713776,0.059669,0,8.298996,1,stable,0.017664,-0.003896,0.141851,0.001000,0.128495,1.367402
6.500000,0.000556,0.880554,-0.000470,0.133852,2,0.000020,0.227662,0.128957,1.368897,0.013669,0.716189,0.015597,0.713776,-0.208133,0,8.102223,1,stable,0.016466,0.002646,0.148047,0.001000,0.128957,1.368897
6.600000,-0.000607,0.868472,-0.000122,0.134375,4,0.000020,0.228665,0.129371,1.367539,0.013466,0.712037,0.020651,0.709108,-0.059259,0,8.298996,1,stable,0.015856,-0.004795,0.154465,0.001000,0.129371,1.367539
6.700000,-0.002634,0.869010,0.000563,0.134271,2,0.000020,0.226430,0.129239,1.363343,0.013721,0.702486,0.029295,0.709108,0.010034,0,8.505565,1,stable,0.014676,-0.014619,0.161109,0.001000,0.129239,1.363343
6.800000,-0.002350,0.882722,0.000384,0.133667,4,0.000020,0.238345,0.128664,1.356831,0.013485,0.700928,0.028628,0.709108,-0.022358,0,8.298996,1,stable,0.012759,-0.015868,0.167982,0.001000,0.128664,1.356831
6.900000,-0.001012,0.904370,-0.000036,0.133880,4,0.000020,0.228917,0.128824,1.348767,0.013436,0.707207,0.021047,0.709108,0.119156,0,8.102223,1,stable,0.010838,-0.010210,0.175086,0.001000,0.128824,1.348767
7,0.000007,0.926469,-0.000046,0.134415,4,0.000020,0.233722,0.129332,1.339970,0.013344,0.707093,0.014130,0.709108,-0.094285,0,8.298996,1,stable,0.009470,-0.002062,0.182426,0.001000,0.129332,1.339970
7.100000,0.001001,0.943205,0.000259,0.134653,1,0.000019,0.225657,0.129595,1.331288,0.013102,0.706999,0.012960,0.704031,0.048052,0,8.505565,1,stable,0.008829,0.004957,0.190002,0.001000,0.129595,1.331288
7.200000,0.000574,0.952136,0.000587,0.134695,1,0.000020,0.218787,0.129653,1.323529,0.012917,0.697322,0.010146,0.704031,-0.080647,0,8.885220,1,stable,0.008789,0.008002,0.197816,0.001000,0.129653,1.323529
7.300000,0.000377,0.953688,0.000695,0.134763,4,0.000020,0.210559,0.129714,1.317395,0.012907,0.682684,0.011822,0.704031,-0.068702,0,9.300351,1,stable,0.008997,0.005047,0.205870,0.001000,0.129714,1.317395
7.400000,-0.000433,0.949772,0.000440,0.134698,4,0.000018,0.207115,0.129650,1.313434,0.012664,0.659006,0.021056,0.704031,-0.082278,0,10.143575,1,stable,0.008955,-0.002458,0.214165,0.001000,0.129650,1.313434
7.500000,-0.001210,0.942661,-0.000179,0.134188,4,0.000019,0.212924,0.129168,1.312024,0.012525,0.659071,0.018234,0.704031,-0.034442,0,11.154946,1,stable,0.008309,-0.005466,0.222700,0.001000,0.129168,1.312024
7.600000,0.000046,0.934548,-0.000862,0.134313,3,0.000018,0.201646,0.129232,1.313359,0.012351,0.661241,0.018305,0.699570,0.058088,0,10.160555,1,stable,0.007451,0.003876,0.231475,0.001000,0.129232,1.313359
7.700000,0.000902,0.927558,-0.000896,0.134604,4,0.000019,0.220365,0.129498,1.317363,0.012473,0.664971,0.020954,0.699570,-0.112783,0,11.154946,1,stable,0.007392,0.011603,0.240489,0.001000,0.129498,1.317363
7.800000,0.000547,0.923592,0.000048,0.134093,2,0.000018,0.215772,0.129106,1.323543,0.012177,0.689935,0.025002,0.699570,0.187193,0,11.214770,1,stable,0.007961,0.006289,0.249740,0.001000,0.129106,1.323543
7.900000,0.000474,0.923588,0.000573,0.133676,4,0.000018,0.228466,0.128773,1.331231,0.012115,0.702187,0.007928,0.699570,-0.045924,0,11.275239,1,stable,0.008072,0.012789,0.259225,0.001000,0.128773,1.331231
8,-0.000102,0.926469,-0.000242,0.134921,4,0.000020,0.230819,0.129816,1.339933,0.011912,0.717053,0.023205,0.699570,0.126936,0,11.736233,1,stable,0.008703,-0.001858,0.268941,0.001000,0.129816,1.339933
8.100000,-0.003516,0.928852,-0.000073,0.134298,2,0.000020,0.212334,0.129247,1.348721,0.011781,0.739473,0.035543,0.695150,0.023533,0,12.236531,1,stable,0.008117,-0.027425,0.278885,0.001000,0.129247,1.348721
8.200000,-0.000878,0.926365,-0.000171,0.132873,4,0.000020,0.230436,0.128087,1.356768,0.012234,0.756712,0.031205,0.695150,-0.184855,0,11.736233,1,stable,0.005493,-0.008067,0.289050,0.001000,0.128087,1.356768
8.300000,-0.000253,0.916137,-0.000398,0.133549,4,0.000020,0.224584,0.128611,1.363457,0.013307,0.762230,0.023914,0.695150,0.181022,0,12.236531,1,stable,0.004566,-0.008815,0.299433,0.001000,0.128611,1.363457
8.400000,-0.000097,0.899078,0.001372,0.134331,2,0.000020,0.202376,0.129235,1.367568,0.011986,0.754272,0.013308,0.695150,-0.058520,0,12.377848,1,stable,0.003624,-0.001407,0.310026,0.001000,0.129235,1.367568
8.500000,0.001477,0.880554,0.000557,0.134584,1,0.000020,0.185418,0.129554,1.368903,0.011784,0.793831,0.030061,0.695150,-0.222080,0,12.522466,1,stable,0.003329,0.017654,0.320821,0.001000,0.129554,1.368903
8.600000,0.001375,0.868472,-0.000258,0.133707,3,0.000021,0.191965,0.128730,1.367440,0.011689,0.772845,0.024807,0.690723,-0.169581,0,12.377848,1,stable,0.004591,0.017373,0.331812,0.001000,0.128730,1.367440
8.700000,0.000578,0.869010,-0.000169,0.134002,4,0.000020,0.195170,0.129002,1.363180,0.011572,0.776456,0.032013,0.690723,0.065475,0,12.236531,1,stable,0.005767,0.015060,0.342990,0.001000,0.129002,1.363180
8.800000,0.000370,0.882722,-0.000845,0.133274,4,0.000020,0.201647,0.128404,1.356684,0.011463,0.732754,0.034325,0.690723,0.032048,0,12.377848,1,stable,0.006697,0.018763,0.354344,0.001000,0.128404,1.356684
8.900000,0.000645,0.904370,-0.001290,0.133457,3,0.000020,0.186932,0.128509,1.348669,0.011310,0.731185,0.023099,0.690723,0.064767,0,12.522466,1,stable,0.007880,0.019864,0.365864,0.001000,0.128509,1.348669
9,0.000170,0.926469,-0.001030,0.134455,4,0.000020,0.197196,0.129377,1.339890,0.011203,0.736362,0.008850,0.690723,-0.147145,0,12.688008,1,stable,0.009093,0.014902,0.377541,0.001000,0.129377,1.339890
9.100000,0.000123,0.943205,-0.000601,0.134977,4,0.000020,0.183373,0.129862,1.331204,0.011083,0.713082,0.021252,0.686251,0.102631,0,12.857986,1,stable,0.009844,0.006210,0.389361,0.001000,0.129862,1.331204
9.200000,0.000025,0.952136,-0.000256,0.134503,4,0.000020,0.179662,0.129401,1.323460,0.010949,0.713093,0.035026,0.686251,-0.138229,0,13.105655,1,stable,0.009854,-0.001805,0.401312,0.001000,0.129401,1.323460
9.300000,-0.000117,0.953688,0.000075,0.133398,4,0.000020,0.189470,0.128342,1.317398,0.010827,0.703959,0.037532,0.686251,-0.037103,0,13.363053,1,stable,0.009215,-0.005807,0.413382,0.001000,0.128342,1.317398
9.400000,-0.000443,0.949772,0.000497,0.133019,1,0.000020,0.164195,0.128000,1.313558,0.010711,0.674056,0.022376,0.686251,0.098077,0,13.607020,1,stable,0.008285,-0.006302,0.425557,0.001000,0.128000,1.313558
9.500000,-0.000388,0.942661,0.000900,0.134327,4,0.000018,0.178781,0.129228,1.312234,0.010601,0.666476,0.027322,0.686251,-0.252751,0,13.860060,1,stable,0.007361,-0.003571,0.437823,0.001000,0.129228,1.312234
9.600000,0.000663,0.934548,0.000827,0.133932,4,0.000018,0.179162,0.128888,1.313499,0.010495,0.677728,0.046733,0.681981,0.145860,0,14.017776,1,stable,0.006704,0.014570,0.450166,0.001000,0.128888,1.313499
9.700000,0.002610,0.927558,-0.000029,0.132670,2,0.000018,0.175507,0.127718,1.317348,0.010457,0.780253,0.044433,0.681981,0.003813,0,14.179123,1,stable,0.007547,0.036392,0.462570,0.001000,0.127718,1.317348
9.800000,-0.000050,0.923592,-0.000443,0.133829,3,0.000019,0.186257,0.129001,1.323544,0.010424,0.826905,0.025427,0.681981,-0.036551,0,14.017776,1,stable,0.010114,-0.003953,0.475021,0.008247,0.129001,1.323544
9.900000,-0.001900,0.923588,0.000541,0.140142,2,0.000018,0.302550,0.134823,1.331226,0.011233,0.787923,0.051305,0.681981,0.107497,0,14.179123,1,stable,0.009289,-0.042017,0.487503,0.029073,0.134823,1.331226
10,-0.001545,0.926469,-0.000202,0.141601,3,0.000022,0.191016,0.136545,1.339931,0.010594,0.785888,0.051944,0.681981,1.162936,0,14.017776,1,stable,0.005425,-0.005539,0.500000,0.050000,0.136545,1.339931
10.100000,-0.001494,0.928852,-0.000162,0.143019,1,0.000018,0.299100,0.138707,1.348972,0.010712,0.790436,0.058882,0.677721,-1.115345,0,13.860060,1,stable,0.004706,-0.002733,0.512497,0.070927,0.138707,1.348972
10.200000,0.002042,0.926365,0.001901,0.148816,2,0.000020,0.266974,0.143815,1.356658,0.010488,0.793076,0.042694,0.677721,1.080838,0,13.607020,1,stable,0.004249,0.040751,0.524979,0.091753,0.143815,1.356658
10.300000,0.000985,0.916137,-0.001097,0.155929,2,0.000020,0.286811,0.150294,1.363162,0.011071,0.868536,0.047724,0.677721,-0.321254,0,13.363053,1,transitoire,0.007334,0.013081,0.537430,0.112379,0.150294,1.363162
10.400000,0.001237,0.899078,-0.000592,0.159612,1,0.000020,0.262351,0.154041,1.367214,0.011147,0.784436,0.054480,0.677721,0.198364,0,13.105655,1,stable,0.008025,0.000985,0.549834,0.132707,0.154041,1.367214
10.500000,0.002045,0.880554,-0.001861,0.162187,3,0.000020,0.186773,0.157011,1.368853,0.010529,0.741193,0.068574,0.677721,-0.244603,0,12.857986,1,stable,0.007704,0.036916,0.562177,0.152643,0.157011,1.368853
10.600000,0.000086,0.868472,-0.000879,0.164344,2,0.000020,0.181563,0.158933,1.367972,0.010419,0.751558,0.046878,0.673776,-0.755773,0,12.688008,1,stable,0.010305,0.018633,0.574443,0.172096,0.158933,1.367972
10.700000,-0.000788,0.869010,0.002499,0.173130,4,0.000020,0.295050,0.167061,1.363710,0.010599,0.749712,0.049541,0.673776,-0.052106,0,12.857986,1,transitoire,0.011297,-0.015475,0.586618,0.190981,0.167061,1.363710
10.800000,-0.001434,0.882722,0.001858,0.176094,1,0.000020,0.254369,0.170288,1.356882,0.010303,0.743737,0.065259,0.673776,1.134871,0,13.105655,1,stable,0.009480,-0.025563,0.598688,0.209218,0.170288,1.356882
10.900000,-0.000460,0.904370,-0.000366,0.177730,1,0.000020,0.178223,0.171831,1.348628,0.010195,0.756568,0.070099,0.673776,-0.406806,0,12.857986,1,stable,0.006938,-0.019205,0.610639,0.226734,0.171831,1.348628
11,0.000404,0.926469,-0.001676,0.181755,4,0.000020,0.194995,0.175592,1.339733,0.010271,0.756153,0.067078,0.673776,-0.761461,0,13.105655,1,stable,0.005038,-0.007385,0.622459,0.243459,0.175592,1.339733
11.100000,0.001057,0.943205,-0.002155,0.187167,4,0.000020,0.221169,0.180772,1.330984,0.010128,0.745982,0.051010,0.670099,0.167719,0,13.363053,1,stable,0.004188,0.007843,0.634136,0.259334,0.180772,1.330984
11.200000,0.002086,0.952136,-0.002146,0.192604,2,0.000020,0.234575,0.185856,1.323244,0.010037,0.750144,0.046683,0.670099,0.261746,0,13.105655,1,stable,0.004613,0.029091,0.645656,0.274303,0.185856,1.323244
11.300000,0.003800,0.953688,-0.001659,0.195415,4,0.000020,0.170529,0.188295,1.317294,0.009950,0.788643,0.074548,0.670099,0.134059,0,12.857986,1,stable,0.006736,0.055393,0.657010,0.288318,0.188295,1.317294
11.400000,0.005135,0.949772,-0.000603,0.194609,4,0.000020,0.177182,0.187509,1.313650,0.009891,0.782023,0.071477,0.670099,-0.640469,0,12.688008,1,stable,0.010881,0.069714,0.668188,0.301335,0.187509,1.313650
11.500000,0.001289,0.942661,0.000901,0.195280,4,0.000020,0.283461,0.188495,1.312521,0.009793,0.744324,0.035251,0.670099,0.066535,0,12.522466,1,transitoire,0.015977,0.038868,0.679179,0.313320,0.188495,1.312521
11.600000,-0.003249,0.934548,0.002040,0.205450,4,0.000020,0.273198,0.198629,1.313767,0.011035,0.737532,0.100851,0.664564,1.062786,0,12.377848,1,stable,0.018322,-0.028709,0.689974,0.324240,0.198629,1.313767
11.700000,-0.001045,0.927558,0.001225,0.194779,1,0.000020,0.282623,0.188435,1.317198,0.010693,0.739673,0.082868,0.664564,-0.102623,0,12.236531,1,stable,0.015083,-0.010750,0.700567,0.334069,0.188435,1.317198
