t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000002,0.990999,0,0.001002,0,0.000030,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.165478,0.165478,0.100000,0.000457,1.346064
0.100000,0.001735,0.992025,0,0.003833,0,0.000024,2.751944,0.001877,1.348022,0,1,0.100000,0.394919,2.751944,0,0,1,1,1,stable,0.395031,0.000111,0.117617,0.117617,0.120927,0.001877,1.348022
0.200000,0.006792,0.992393,-0.000000,0.009401,0,0.000023,4.752301,0.005344,1.349188,0,1,0.100000,0.314717,4.752301,27.519440,0,1,1,1,stable,0.316060,0.001343,0.296176,0.296176,0.141753,0.005344,1.349188
0.300000,0.007608,0.991886,-0.000005,0.018629,0,0.000023,3.306695,0.012764,1.349443,0.000000,0.993307,0.100000,0.250686,3.306695,20.003570,0,1,1,1,stable,0.253283,0.002597,0.321871,0.321871,0.162379,0.012764,1.349443
0.400000,-0.005157,0.990695,-0.000046,0.031945,3,0.000023,4.785405,0.025989,1.348761,0.022355,0.993303,0.100000,0.201451,4.785405,-14.456064,0,1,1,1,stable,0.203467,0.002016,0.582806,0.582806,0.182707,0.025989,1.348761
0.500000,-0.007128,0.989342,-0.000158,0.048708,1,0.000050,2.838257,0.044688,1.347202,0.149088,0.993279,0.100000,0.161946,2.838257,14.787099,0,1,1,1,stable,0.163426,0.001480,0.507644,0.507644,0.202643,0.044688,1.347202
0.600000,-0.005625,0.988433,-0.000560,0.070981,4,0.000047,3.037181,0.070137,1.344952,0.141235,0.993280,0.100000,0.128969,3.037181,-19.471476,0,1,1,1,stable,0.131220,0.002251,0.670521,0.670521,0.222096,0.070137,1.344952
0.700000,-0.045977,0.988383,-0.000149,0.100126,2,0.000045,2.492721,0.099235,1.342234,0.117482,0.993285,0.100000,0.108212,2.492721,1.989241,0,1,1,1,stable,0.105704,0.005079,0.841613,0.841613,0.240981,0.099235,1.342234
0.800000,-0.002932,0.989247,0.000402,0.128492,2,0.000045,1.805028,0.121196,1.339292,0.752620,0.993163,0.100000,0.064179,1.805028,-5.444596,0,1,1,1,stable,0.086207,0.027062,0.890982,0.890982,0.259218,0.121196,1.339292
0.900000,-0.076667,0.990726,0.000470,0.167941,4,0.000045,1.842969,0.162535,1.336566,2.633794,0.992788,0.100000,0.118210,1.842969,-6.876935,0,1,1,1,stable,0.077723,0.045589,1,1,0.276734,0.162535,1.336566
1,-0.068641,0.992322,0.001279,0.143671,3,0.000045,31.699755,0.136883,1.333915,3.841504,0.992537,0.769595,0.076101,4.768853,0.379406,0,12.348576,1,1,transitoire,0.076931,0.000829,0.140143,0.140143,0.293459,0.136883,1.333915
1.100000,-0.146711,0.993534,0.000809,0.159114,3,0.000047,1.977491,0.156154,1.331943,1.938344,0.992929,0.756948,0.073663,13.745820,298.567865,0,11.288172,1,1,chronique,0.061813,-0.011850,0.187339,0.187339,0.309334,0.156154,1.331943
1.200000,-0.096879,0.994015,-0.000183,0.166255,2,0.000047,1.660766,0.162940,1.330758,1.677302,0.992981,0.767856,0.060098,13.745820,-297.222646,0,21.078801,1,1,chronique,0.045616,-0.014482,0.253291,0.253291,0.324303,0.162940,1.330758
1.300000,-0.205470,0.993658,-0.000625,0.179070,4,0.000046,2.269324,0.175889,1.330598,4.587930,0.992377,0.635911,0.061351,13.745820,-3.167242,0,20.581162,1,1,transitoire,0.031806,-0.006372,0.395355,0.395355,0.338318,0.175889,1.330598
1.400000,-0.146302,0.992598,0.000313,0.183462,4,0.000046,1.036717,0.178715,1.331547,5.359676,0.992208,0.696417,0.043675,13.745820,6.085577,0,27.886633,1,1,chronique,0.023383,-0.012024,0.448618,0.448618,0.351335,0.178715,1.331547
1.500000,-0.154802,0.991176,0.002912,0.197528,2,0.000045,1.561384,0.192253,1.333053,5.960307,0.992074,0.601209,0.088920,13.745820,-12.326068,0,27.008285,1,1,chronique,0.014815,-0.062402,0.590854,0.590854,0.363320,0.192253,1.333053
1.600000,-0.084457,0.989847,0.002684,0.177157,4,0.000044,2.251728,0.168568,1.334756,1.580906,0.993000,0.488924,0.074662,11.136039,5.246666,0,7.668910,1,1,transitoire,-0.008341,-0.031091,0.728168,0.728168,0.374240,0.168568,1.334756
1.700000,-0.119270,0.989051,-0.001255,0.199603,4,0.000043,1.280116,0.189536,1.337186,2.193690,0.992877,0.399802,0.087411,11.136039,6.903438,0,4.468922,1,1,chronique,-0.016734,0.054444,0.799675,0.799675,0.384069,0.189536,1.337186
1.800000,-0.090388,0.989055,-0.003040,0.184100,1,0.000044,1.430297,0.176137,1.340356,3.212056,0.992669,0.367038,0.089653,11.136039,-9.716111,0,3.585291,1,1,chronique,0.004231,0.093884,0.874147,0.874147,0.392784,0.176137,1.340356
1.900000,-0.121207,0.989824,-0.001796,0.186496,1,0.000043,2.028087,0.180664,1.343492,1.779642,0.992960,0.346704,0.113776,11.136039,1.501809,0,2.993409,1,1,transitoire,0.033766,0.054201,1,1,0.400369,0.180664,1.343492
2,-0.094839,0.990999,0.000107,0.159871,4,0.000045,39.957497,0.149960,1.345905,1.750746,0.992966,0.365217,0.043477,11.136039,5.977891,0,2.828056,0.811340,1,transitoire,0.044552,0.001733,0.114380,0.114380,0.406809,0.149960,1.345905
2.100000,-0.281960,0.992025,-0.002401,0.217198,4,0.000047,2.572108,0.207344,1.348044,1.645023,0.992987,0.353434,0.048158,16.900330,379.294102,0,2.680014,0.813368,0.991016,transitoire,0.036202,0.005171,0.130102,0.130102,0.412092,0.207344,1.348044
2.200000,-0.281971,0.992393,0.000056,0.219372,1,0.000047,3.018914,0.209990,1.349259,9.724554,0.991182,0.711453,0.068146,16.900330,-373.853882,0,3.499908,0.813869,0.982941,transitoire,0.030635,0.005143,0.310194,0.310194,0.416209,0.209990,1.349259
2.300000,-0.169597,0.991886,0.000404,0.211016,2,0.000047,0.556184,0.202389,1.349567,7.158004,0.991801,0.763473,0.040718,16.900330,4.468058,0,3.338640,0.816193,0.975590,chronique,0.026172,-0.006781,0.289313,0.289313,0.419154,0.202389,1.349567
2.400000,-0.171095,0.990695,0.000642,0.223996,1,0.000046,2.746913,0.215338,1.348715,9.916072,0.991135,0.663497,0.066323,16.900330,-24.627307,0,3.225395,0.819024,0.968949,transitoire,0.018744,0.023551,0.515752,0.515752,0.420923,0.215338,1.348715
