t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,effort_status
2.600000,0.126518,0.868472,-0.000000,0.244301,2,0.000034,1.297282,0.234550,1.320000,443.979248,0.653619,0.000000,1.762840,-0.027994,0,4.339552,stable
2.700000,-0.282597,0.869010,0.000000,0.244006,2,0.000036,1.300088,0.234280,1.320000,415.978191,0.698175,0.000000,1.762840,0.000007,0,4.870279,stable
2.800000,-0.271224,0.882722,0.000000,0.243502,2,0.000036,1.303069,0.233818,1.320000,437.314417,0.682532,0.000000,1.762840,0.028054,0,4.339552,stable
2.900000,0.242070,0.904370,-0.000000,0.242770,2,0.000037,1.306353,0.233148,1.320000,420.339716,0.633306,0.000000,1.762840,0.029811,0,3.913128,stable
3,0.445900,0.926469,-0.000000,0.241784,2,0.000036,1.310084,0.232242,1.320000,470.433398,0.703636,0.000000,1.762840,0.032838,0,3.785174,stable
3.100000,0.191480,0.943205,0.000000,0.240507,2,0.000037,1.314436,0.231067,1.320000,425.842829,0.722530,0.000000,1.739913,0.037317,0,3.665323,stable
3.200000,0.106090,0.952136,0.000000,0.238891,2,0.000036,1.319618,0.229576,1.320000,451.032914,0.672202,0.000000,1.739913,0.043520,0,3.785174,stable
3.300000,0.522322,0.953688,0.000000,0.236875,2,0.000037,1.325889,0.227712,1.320000,421.034961,0.670286,0.000000,1.739913,0.051818,0,3.913128,stable
3.400000,0.842667,0.949772,0.000000,0.234384,2,0.000037,1.333572,0.225401,1.320000,455.347323,0.736610,0.000000,1.739913,0.062708,0,3.785174,stable
3.500000,0.449994,0.942661,0.000000,0.231327,2,0.000036,1.343072,0.222555,1.320000,422.557194,0.739718,0.000000,1.739913,0.076831,0,4.053730,stable
3.600000,-0.366872,0.934548,0.000000,0.227596,2,0.000036,1.354893,0.219067,1.320000,478.320538,0.662005,0.000000,1.716224,0.094999,0,4.028163,stable
3.700000,-0.711774,0.927558,0.000000,0.223064,2,0.000037,1.369659,0.214813,1.320000,503.048217,0.630011,0.000000,1.716224,0.118213,0,4.002915,stable
3.800000,-0.319739,0.923592,-0.000000,0.217588,2,0.000036,1.388128,0.209651,1.320000,487.243151,0.604392,0.000000,1.716224,0.147662,0,3.723807,stable
3.900000,0.092759,0.923588,-0.000000,0.211016,2,0.000036,1.411197,0.203427,1.320000,580.478121,0.646800,0.000000,1.716224,0.184690,0,3.481083,stable
4,-0.000233,0.926469,-0.000000,0.203195,2,0.000038,1.439882,0.195989,1.320000,542.748052,0.691240,0.000000,1.716224,0.230684,0,3.723807,stable
4.100000,-0.242399,0.928852,0.000000,0.193987,2,0.000036,1.475260,0.187196,1.320000,548.884131,0.703557,0.000000,1.692741,0.286850,0,4.002915,stable
4.200000,-0.211287,0.926365,-0.000000,0.183297,2,0.000036,1.518337,0.176952,1.320000,535.835189,0.697430,0.000000,1.692741,0.353781,0,3.723807,stable
4.300000,-0.255823,0.916137,-0.000000,0.171103,2,0.000036,1.569790,0.165232,1.320000,525.917468,0.706085,0.000000,1.694236,0.430766,0,3.988247,stable
4.400000,-0.475053,0.899078,-0.000000,0.157522,2,0.000036,1.628993,0.152149,1.320000,508.692059,0.688150,0.000000,1.699953,0.514532,0,3.717447,stable
4.500000,-0.338344,0.880554,-0.000000,0.143093,2,0.000036,1.686266,0.138225,1.320000,499.833786,0.640431,0.000000,1.708686,0.592035,0,3.481083,stable
4.600000,0.067243,0.868472,-0.000000,0.130120,2,0.000037,1.681274,0.125688,1.320000,498.186578,0.594124,0.000000,1.706444,0.572727,0,3.478723,stable
4.700000,0.117583,0.869010,-0.000000,0.125025,1,0.000037,1.453214,0.120735,1.320000,500.464074,0.639699,0.000000,1.717592,-0.049921,0,3.481083,chronique
4.800000,-0.153533,0.882722,0.000000,0.133818,2,0.000036,1.542807,0.129148,1.320000,487.500577,0.656748,0.000000,1.717592,-2.280603,0,3.717447,chronique
4.900000,-0.194923,0.904370,0.000000,0.145347,2,0.000036,1.587812,0.140115,1.320000,492.243233,0.638956,0.000000,1.717592,0.895935,0,3.988247,chronique
5,0.109038,0.926469,-0.000000,0.134846,1,0.000036,1.588070,0.129746,1.320000,477.060941,0.618572,0.000000,1.717592,0.450046,0,3.995568,chronique
5.100000,0.154665,0.943205,-0.000000,0.100186,2,0.000036,2.545580,0.096124,1.320000,484.853367,0.617244,0.000000,1.705818,0.002580,0,4.002915,transitoire
5.200000,-0.020316,0.952136,0.000000,0.064594,2,0.000036,3.236930,0.061735,1.320000,467.489208,0.638853,0.000000,1.792864,9.575102,0,4.028163,transitoire
5.300000,-0.075344,0.953688,0.000000,0.042400,2,0.000037,3.098109,0.040324,1.320000,464.130433,0.647871,0.000000,1.941462,6.913500,0,4.053730,transitoire
5.400000,-0.009328,0.949772,-0.000000,0.030931,2,0.000036,2.548221,0.029244,1.320000,453.095646,0.638703,0.000000,2.075018,-1.388210,0,4.184069,transitoire
5.500000,0.057387,0.942661,-0.000000,0.024261,2,0.000036,2.208565,0.022784,1.320000,446.968761,0.638509,0.000000,2.155805,-5.498883,0,4.323067,transitoire
5.600000,0.055922,0.934548,-0.000000,0.019518,2,0.000037,2.087084,0.018196,1.320000,438.436989,0.638576,0.000000,2.160202,-3.396562,0,4.325430,transitoire
5.700000,0.017460,0.927558,0.000000,0.015826,2,0.000036,2.039305,0.014640,1.320000,430.778375,0.635926,0.000000,2.195460,-1.214810,0,4.327795,transitoire
5.800000,0.000443,0.923592,0.000000,0.012899,2,0.000037,2.003814,0.011838,1.320000,423.471875,0.634005,0.000000,2.225296,-0.477782,0,4.363990,chronique
5.900000,0.008338,0.923588,0.000000,0.010576,2,0.000036,1.967454,0.009627,1.320000,416.321363,0.642586,0.000000,2.251758,-0.354917,0,4.400796,chronique
6,0.009753,0.926469,0.000000,0.008731,2,0.000038,1.928980,0.007885,1.320000,409.535738,0.649309,0.000000,2.272404,-0.363601,0,4.843961,chronique
6.100000,0.000055,0.928852,0.000000,0.007267,2,0.000034,1.888881,0.006511,1.320000,402.763333,0.644251,0.000000,2.245986,-0.384738,0,5.386373,chronique
6.200000,0.000524,0.926365,0.000000,0.006102,2,0.000034,1.847695,0.005427,1.320000,396.255630,0.644186,0.000000,2.254855,-0.400984,0,5.417180,chronique
6.300000,0.009578,0.916137,0.000000,0.005175,2,0.000034,1.805840,0.004569,1.320000,390.011320,0.643744,0.000000,2.258883,-0.411859,0,5.448341,chronique
6.400000,0.005449,0.899078,0.000000,0.004435,2,0.000034,1.763627,0.003890,1.320000,383.955158,0.641897,0.000000,2.258883,-0.418559,0,5.468342,chronique
6.500000,-0.007252,0.880554,0.000000,0.003843,2,0.000034,1.721291,0.003350,1.320000,378.014652,0.648393,0.000000,2.258883,-0.422128,0,5.488489,chronique
6.600000,-0.008302,0.868472,0.000000,0.003371,2,0.000036,1.679007,0.002921,1.320000,372.287334,0.679198,0.000000,2.226523,-0.423359,0,5.610228,chronique
6.700000,-0.001859,0.869010,-0.000000,0.002993,2,0.000037,1.636906,0.002580,1.320000,366.776580,0.677077,0.000000,2.226523,-0.422839,0,5.737489,chronique
6.800000,-0.002318,0.882722,-0.000000,0.002692,2,0.000036,1.595087,0.002310,1.320000,361.410833,0.689488,0.000000,2.226523,-0.421008,0,6.164617,chronique
6.900000,-0.007271,0.904370,-0.000000,0.002453,2,0.000037,1.553623,0.002097,1.320000,356.155683,0.691494,0.000000,2.226523,-0.418192,0,6.660455,chronique
7,-0.007244,0.926469,-0.000000,0.002267,2,0.000036,1.512569,0.001931,1.320000,351.069167,0.701548,0.000000,2.226523,-0.414639,0,6.904250,chronique
7.100000,-0.002357,0.943205,-0.000000,0.002124,2,0.000036,1.471964,0.001804,1.320000,346.145748,0.768517,0.000000,2.197776,-0.410540,0,7.166570,chronique
7.200000,0.000718,0.952136,-0.000000,0.002018,2,0.000036,1.431836,0.001711,1.320000,341.356716,0.760661,0.000000,2.197776,-0.406047,0,7.168200,chronique
7.300000,-0.000340,0.953688,-0.000000,0.001946,2,0.000036,1.392201,0.001647,1.320000,336.679383,0.762066,0.000000,2.197776,-0.401283,0,7.169830,chronique
7.400000,-0.001474,0.949772,0.000000,0.001904,2,0.000037,1.353065,0.001609,1.320000,332.128638,0.778514,0.000000,2.197776,-0.396355,0,7.438532,chronique
7.500000,0.000658,0.942661,-0.000000,0.001890,2,0.000036,1.314427,0.001597,1.320000,327.707609,0.772619,0.000001,2.197776,-0.391356,0,7.728158,chronique
7.600000,0.003749,0.934548,-0.000000,0.001904,2,0.000036,1.314108,0.001609,1.320000,323.409139,0.780029,0.000001,2.171265,-0.386376,0,7.834062,stable
7.700000,0.003966,0.927558,0.000000,0.001946,2,0.000036,1.351291,0.001647,1.320000,319.215179,0.770646,0.000001,2.171265,-0.003192,0,7.942910,stable
7.800000,0.002405,0.923592,0.000000,0.002018,2,0.000036,1.387862,0.001711,1.320000,315.121915,0.783585,0.000001,2.171265,0.371826,0,8.475429,stable
7.900000,0.003387,0.923588,0.000000,0.002124,2,0.000036,1.423802,0.001804,1.320000,311.136103,0.754229,0.000001,2.171265,0.365710,0,9.084482,stable
8,0.006217,0.926469,0.000000,0.002267,2,0.000038,1.459085,0.001931,1.320000,307.257561,0.780154,0.000003,2.171265,0.359402,0,9.451953,stable
8.100000,0.004490,0.928852,0.000000,0.002453,2,0.000036,1.493671,0.002097,1.320000,303.471882,0.771567,0.000002,2.147286,0.352828,0,9.850406,stable
8.200000,-0.001508,0.926365,0.000000,0.002692,2,0.000036,1.527505,0.002310,1.320000,299.767035,0.756883,0.000006,2.147286,0.345866,0,10.475041,stable
8.300000,-0.000636,0.916137,0.000000,0.002993,2,0.000036,1.560502,0.002580,1.320000,296.155532,0.761033,0.000003,2.147286,0.338335,0,11.184260,stable
8.400000,0.008597,0.899078,-0.000000,0.003371,2,0.000036,1.592544,0.002921,1.320000,292.648588,0.801341,0.000017,2.147286,0.329974,0,11.437857,stable
8.500000,0.011039,0.880554,-0.000000,0.003843,2,0.000037,1.623461,0.003350,1.320000,289.228144,0.804095,0.000014,2.147286,0.320419,0,11.703221,stable
8.600000,0.004817,0.868472,0.000001,0.004435,2,0.000036,1.653014,0.003890,1.320000,285.852192,0.736502,0.000035,2.123620,0.309166,0,12.103246,stable
8.700000,0.005756,0.869010,0.000001,0.005175,2,0.000036,1.680874,0.004569,1.320000,282.564397,0.803912,0.000041,2.123620,0.295532,0,12.531585,chronique
8.800000,0.012864,0.882722,0.000001,0.006102,2,0.000036,1.706591,0.005427,1.320000,279.369217,0.854086,0.000074,2.123620,0.278601,0,13.426720,chronique
8.900000,0.008588,0.904370,0.000001,0.007267,2,0.000036,1.729558,0.006511,1.320000,276.244259,0.795188,0.000121,2.123620,0.257168,0,14.459572,chronique
9,-0.007937,0.926469,0.000004,0.008731,2,0.000036,1.748975,0.007885,1.320000,273.161034,0.794464,0.000249,2.124079,0.229669,0,14.570865,chronique
9.100000,-0.017963,0.943205,0.000003,0.010576,2,0.000037,1.763843,0.009628,1.320000,270.160472,0.791217,0.000204,2.104337,0.194172,0,14.683885,chronique
9.200000,-0.013909,0.952136,-0.000005,0.012903,2,0.000037,1.773176,0.011841,1.320000,267.235270,0.814820,0.000636,2.106141,0.148675,0,14.873803,chronique
9.300000,-0.012941,0.953688,-0.000013,0.015851,2,0.000036,1.777324,0.014663,1.320000,264.397292,0.784303,0.000407,2.107415,0.093338,0,15.068698,chronique
9.400000,-0.027200,0.949772,-0.000012,0.019667,2,0.000036,1.782919,0.018336,1.320000,261.573257,0.812061,0.001589,2.108136,0.041475,0,15.746526,chronique
9.500000,-0.035255,0.942661,-0.000015,0.024959,2,0.000036,1.813108,0.023440,1.319999,258.815366,0.815877,0.001722,2.109140,0.055948,0,16.488206,chronique
9.600000,-0.016555,0.934548,-0.000044,0.033302,2,0.000036,1.904031,0.031485,1.319999,256.127886,0.712704,0.003521,2.094338,0.301897,0,19.514690,chronique
9.700000,-0.017209,0.927558,-0.000076,0.047819,2,0.000036,2.040286,0.045478,1.319999,253.567637,0.784840,0.007779,2.100881,0.909223,0,23.902012,transitoire
9.800000,-0.127459,0.923592,-0.000047,0.071855,2,0.000036,2.098317,0.068674,1.319996,250.930917,0.809460,0.010341,2.114216,1.362553,0,26.043622,transitoire
9.900000,-0.250696,0.923588,-0.000043,0.104125,2,0.000034,1.953613,0.099903,1.319961,248.989997,0.817594,0.021555,2.130265,0.580311,0,23.902012,chronique
10,0.004721,0.926469,-0.000454,0.134846,2,0.000034,1.585442,0.129746,1.319885,246.376936,0.851223,0.034829,2.138800,-1.447044,0,19.514690,chronique
10.100000,0.506413,0.928852,-0.001115,0.151638,1,0.000038,1.067464,0.146180,1.320004,251.530044,0.826976,0.057911,2.121853,-3.681712,0,23.902012,chronique
10.200000,0.500607,0.926365,0.000026,0.151954,1,0.000034,0.605588,0.146652,1.320389,254.323626,0.903467,0.034399,2.121853,-5.179779,0,19.514690,chronique
10.300000,0.089941,0.916137,0.003084,0.145485,2,0.000038,0.627468,0.140494,1.320439,256.041687,0.857336,0.091558,2.121853,-4.618753,0,16.488206,chronique
10.400000,-0.031016,0.899078,0.003293,0.143223,2,0.000033,0.435298,0.138344,1.320107,265.907937,0.816457,0.085668,2.121853,0.218794,0,15.746526,chronique
10.500000,0.060287,0.880554,0.000611,0.148658,1,0.000033,0.442217,0.143601,1.319989,258.274718,0.813431,0.062744,2.121853,-1.921693,0,16.488206,stable
10.600000,0.020630,0.868472,-0.000147,0.159260,2,0.000034,0.494371,0.153827,1.320094,258.789744,0.813792,0.100345,2.106193,0.069182,0,15.746526,stable
10.700000,-0.011632,0.869010,0.000725,0.171533,2,0.000036,0.459682,0.165647,1.320061,254.566044,0.817507,0.094729,2.106193,0.521543,0,16.488206,stable
10.800000,0.229341,0.882722,0.000276,0.183386,2,0.000036,0.389042,0.177037,1.320035,251.929785,0.815497,0.137409,2.106193,-0.346888,0,19.514690,stable
10.900000,0.369292,0.904370,-0.000128,0.194003,2,0.000036,0.316163,0.187212,1.320399,253.361601,0.851568,0.133448,2.106193,-0.706404,0,16.488206,stable
11,0.236443,0.926469,0.002307,0.203198,2,0.000036,0.252445,0.195991,1.320640,248.951761,0.803709,0.113016,2.106193,-0.728783,0,15.746526,stable
11.100000,0.017078,0.943205,0.004094,0.211017,2,0.000038,0.199763,0.203428,1.320406,250.432037,0.759916,0.187263,2.091732,-0.637187,0,15.068698,stable
11.200000,-0.009968,0.952136,0.002595,0.217588,2,0.000036,0.158523,0.209651,1.320035,248.434836,0.759092,0.165439,2.091732,-0.526819,0,15.746526,stable
11.300000,-0.048565,0.953688,0.000089,0.223064,2,0.000036,0.124165,0.214813,1.319982,246.891266,0.757859,0.187820,2.091732,-0.412402,0,16.488206,stable
11.400000,-0.341755,0.949772,-0.000280,0.227596,2,0.000036,0.098462,0.219067,1.319889,243.989702,0.758788,0.109039,2.091732,-0.343572,0,16.908700,stable
11.500000,-0.649980,0.942661,-0.000385,0.231327,2,0.000036,0.078371,0.222555,1.319205,244.299990,0.789553,0.170263,2.091732,-0.257037,0,16.488206,stable
11.600000,-0.527318,0.934548,-0.003449,0.234384,2,0.000036,0.062049,0.225401,1.318521,241.384553,0.784760,0.137846,2.078459,-0.200909,0,15.746526,stable
11.700000,0.109667,0.927558,-0.006817,0.236875,2,0.000036,0.048849,0.227712,1.318794,247.228576,0.739685,0.191131,2.078459,-0.163216,0,15.068698,stable
11.800000,0.471359,0.923592,-0.005758,0.238891,2,0.000036,0.040505,0.229576,1.320234,264.104490,0.757917,0.145245,2.078459,-0.132003,0,14.873803,stable
11.900000,-0.072091,0.923588,0.000878,0.240507,2,0.000036,0.031078,0.231067,1.321074,254.123588,0.751758,0.254871,2.078459,-0.083439,0,14.683885,stable
12,-0.724309,0.926469,0.004719,0.241784,2,0.000038,0.025277,0.232242,1.319847,293.667696,0.763880,0.181376,2.078459,-0.094270,0,14.570865,stable
12.100000,-0.712073,0.928852,-0.001060,0.242770,2,0.000036,0.020411,0.233148,1.318356,283.633135,0.791860,0.167660,2.065874,-0.058009,0,14.459572,stable
12.200000,-0.311533,0.926365,-0.007803,0.243502,2,0.000037,0.013875,0.233818,1.318290,293.232290,0.725708,0.205782,2.065874,-0.048663,0,14.214542,stable
12.300000,-0.162361,0.916137,-0.007495,0.244006,2,0.000036,0.010773,0.234280,1.319179,301.141956,0.699165,0.234710,2.065874,-0.065361,0,13.977678,stable
12.400000,-0.191417,0.899078,-0.003039,0.244301,2,0.000036,0.006911,0.234550,1.319561,293.568444,0.701055,0.158914,2.065874,-0.031014,0,13.215189,stable
12.500000,0.191954,0.880554,-0.001778,0.244399,2,0.000036,0.003628,0.234639,1.319568,292.701147,0.701553,0.209115,2.065874,-0.038626,0,12.531585,stable
12.600000,0.195932,0.868472,-0.002206,0.244301,2,0.000036,0.003913,0.234550,1.320400,293.763115,0.719399,0.192749,2.054249,-0.032829,0,12.103246,stable
12.700000,-0.223900,0.869010,0.001723,0.244006,2,0.000036,0.006354,0.234280,1.320379,289.602162,0.711659,0.199060,2.054249,0.002853,0,11.703221,stable
12.800000,-0.294274,0.882722,0.002180,0.243502,2,0.000036,0.009489,0.233818,1.319451,297.270377,0.726311,0.143467,2.054249,0.024411,0,11.696077,stable
12.900000,0.217120,0.904370,-0.002231,0.242770,2,0.000036,0.011929,0.233148,1.319378,291.152845,0.702059,0.152916,2.054249,0.031348,0,11.688943,stable
13,0.463213,0.926469,-0.003162,0.241784,2,0.000037,0.016907,0.232242,1.320587,307.370427,0.726686,0.122225,2.054249,0.024405,0,11.431033,stable
13.100000,0.216699,0.943205,0.002453,0.240507,2,0.000037,0.020002,0.231067,1.321114,296.380540,0.710456,0.229176,2.042943,0.049780,0,11.184260,stable
13.200000,0.164391,0.952136,0.005333,0.238891,2,0.000036,0.025030,0.229576,1.320537,305.337227,0.695820,0.158581,2.042943,0.030948,0,10.475041,stable
13.300000,0.569869,0.953688,0.002643,0.236875,2,0.000036,0.031016,0.227712,1.320436,297.422627,0.704053,0.190874,2.042943,0.050280,0,9.850406,stable
13.400000,0.814245,0.949772,0.001876,0.234384,2,0.000037,0.039578,0.225401,1.321324,304.828910,0.730883,0.231969,2.042943,0.059858,0,9.603744,stable
13.500000,0.303940,0.942661,0.006049,0.231327,2,0.000036,0.048320,0.222555,1.321857,297.672338,0.687927,0.204235,2.042943,0.085617,0,9.369133,stable
13.600000,-0.419422,0.934548,0.008748,0.227596,2,0.000038,0.061449,0.219067,1.320691,319.246310,0.652286,0.179558,2.031751,0.087428,0,9.224612,stable
13.700000,-0.653901,0.927558,0.003199,0.223064,2,0.000036,0.076982,0.214813,1.319153,317.069451,0.686129,0.076087,2.031751,0.131288,0,9.084482,stable
13.800000,-0.311821,0.923592,-0.004370,0.217588,2,0.000036,0.093307,0.209651,1.318640,317.447251,0.680058,0.175393,2.031751,0.155326,0,8.475429,stable
13.900000,0.100493,0.923588,-0.006896,0.211017,2,0.000036,0.116728,0.203428,1.319320,334.622229,0.665077,0.125247,2.031751,0.163254,0,7.942910,stable
14,0.013196,0.926469,-0.003176,0.203198,2,0.000038,0.145612,0.195991,1.320122,329.728494,0.668000,0.143530,2.031751,0.234208,0,8.158134,stable
14.100000,-0.216700,0.928852,0.001143,0.194003,2,0.000036,0.180220,0.187212,1.319964,333.231001,0.667673,0.138586,2.021045,0.288836,0,8.385346,stable
14.200000,-0.170018,0.926365,-0.000128,0.183386,2,0.000036,0.221617,0.177037,1.319584,330.776992,0.669136,0.213992,2.021045,0.346087,0,8.158134,stable
14.300000,-0.238847,0.916137,-0.002667,0.171533,2,0.000036,0.266504,0.165647,1.319694,328.836156,0.665137,0.120021,2.021045,0.413963,0,7.942910,stable
14.400000,-0.462580,0.899078,-0.001874,0.159260,2,0.000036,0.298354,0.153827,1.319626,325.010607,0.660849,0.127091,2.021045,0.448877,0,7.834062,stable
14.500000,-0.358790,0.880554,-0.002284,0.148658,2,0.000036,0.276614,0.143601,1.319354,323.669592,0.636098,0.116160,2.021045,0.318496,0,7.728158,stable
14.600000,0.068936,0.868472,-0.004630,0.143223,1,0.000036,0.147263,0.138344,1.319524,323.444698,0.608724,0.152497,2.011001,-0.217399,0,7.705950,stable
14.700000,0.142869,0.869010,-0.003753,0.145485,2,0.000036,0.059865,0.140494,1.320095,327.119771,0.612694,0.088546,2.011001,-1.293513,0,7.728158,stable
14.800000,-0.170907,0.882722,0.000565,0.151954,2,0.000036,0.159472,0.146652,1.320189,323.365596,0.610400,0.139153,2.011001,-0.873972,0,7.705950,stable
14.900000,-0.194782,0.904370,0.001360,0.151638,1,0.000037,0.053549,0.146180,1.319743,328.590456,0.608382,0.068894,2.011001,0.996061,0,7.683870,stable
15,0.109259,0.926469,-0.001906,0.134846,1,0.000036,0.463145,0.129746,1.319738,323.352131,0.613222,0.171927,2.011001,-1.059225,0,7.417956,stable
15.100000,0.164180,0.943205,-0.002249,0.104125,2,0.000037,1.068008,0.099903,1.320101,326.352686,0.610443,0.061420,2.001181,4.095960,0,7.683870,transitoire
15.200000,-0.022776,0.952136,0.001165,0.071855,2,0.000036,1.584671,0.068674,1.320101,321.788668,0.638421,0.067232,2.001181,6.048628,0,7.417956,transitoire
15.300000,-0.084489,0.953688,0.001825,0.047819,2,0.000036,1.731555,0.045478,1.319991,322.268816,0.639788,0.041549,2.001181,5.166633,0,7.683870,transitoire
15.400000,-0.009709,0.949772,-0.000222,0.033302,2,0.000036,1.468884,0.031485,1.319977,318.918649,0.630738,0.040704,2.001986,1.468843,0,7.698185,transitoire
15.500000,0.059260,0.942661,-0.000881,0.024959,2,0.000036,1.104889,0.023440,1.319997,317.686971,0.630194,0.029616,2.001986,-2.626711,0,7.712554,transitoire
15.600000,0.056579,0.934548,-0.000064,0.019667,2,0.000036,0.873488,0.018336,1.320009,315.382925,0.630272,0.020346,1.992755,-3.639955,0,7.720348,stable
15.700000,0.017537,0.927558,0.000666,0.015851,2,0.000036,0.766633,0.014663,1.320007,313.459387,0.628484,0.018736,1.992755,-2.314005,0,7.728158,stable
15.800000,0.000499,0.923592,0.000610,0.012903,2,0.000036,0.712756,0.011841,1.320002,311.534619,0.627353,0.012026,1.992755,-1.068555,0,7.834062,chronique
15.900000,0.008345,0.923588,0.000180,0.010576,2,0.000037,0.672343,0.009628,1.320000,309.555386,0.635407,0.010349,1.992755,-0.538768,0,7.942910,chronique
16,0.009776,0.926469,0.000004,0.008731,2,0.000038,0.633184,0.007885,1.320000,307.657443,0.645466,0.003688,1.992755,-0.404128,0,8.158134,chronique
16.100000,0.000056,0.928852,0.000101,0.007267,2,0.000034,0.592993,0.006511,1.320000,305.729844,0.642260,0.008081,1.983468,-0.391589,0,8.385346,chronique
16.200000,0.000529,0.926365,0.000115,0.006102,2,0.000034,0.551800,0.005427,1.320000,303.842356,0.642086,0.002802,1.983468,-0.401912,0,8.720924,stable
16.300000,0.009577,0.916137,0.000001,0.005175,2,0.000034,0.509946,0.004569,1.320000,301.982984,0.641921,0.004092,1.983468,-0.411933,0,9.084482,stable
16.400000,0.005451,0.899078,0.000000,0.004435,2,0.000034,0.467738,0.003890,1.320000,300.148461,0.640716,0.002010,1.983468,-0.418540,0,9.224612,stable
