t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
4.600000,-0.020179,0.987842,-0.000423,0.142491,4,0.000022,0.260945,0.138224,1.348984,96.470736,0.681711,0.048944,0.890100,-0.115116,0,9.657010,0.718203,stable,0.047679,-0.001265,0.300000,0.300000,0.100000,0.138224,1.348984
4.700000,-0.036113,0.987566,0.000056,0.145439,1,0.000022,0.132255,0.141152,1.347650,92.289881,0.704259,0.047445,0.890100,0.385177,0,9.830879,0.717711,stable,0.045193,-0.002252,0.300000,0.300000,0.100000,0.141152,1.347650
4.800000,-0.014198,0.988351,0.000422,0.145073,4,0.000022,0.176740,0.141266,1.345455,90.839516,0.718308,0.045452,0.890100,-1.286898,0,10.340167,0.717329,stable,0.042751,-0.000997,0.300000,0.300000,0.100000,0.141266,1.345455
4.900000,0.085203,0.989907,-0.000369,0.143826,4,0.000024,0.118482,0.140144,1.342753,86.684631,0.721872,0.037761,0.890100,0.444847,0,10.905106,0.716861,stable,0.040533,0.005050,0.300000,0.300000,0.100000,0.140144,1.342753
5,0.054203,0.991674,-0.000828,0.148499,4,0.000022,0.159368,0.144186,1.339870,85.400074,0.715841,0.038403,0.890100,-0.582584,0,10.340167,0.716876,stable,0.038915,0.003210,0.300000,0.300000,0.100000,0.144186,1.339870
5.100000,-0.211221,0.993071,-0.000350,0.150059,4,0.000022,0.108743,0.145217,1.337007,84.306423,0.708669,0.049974,0.876068,0.408860,0,9.830879,0.717221,stable,0.037229,-0.012745,0.300000,0.300000,0.100000,0.145217,1.337007
5.200000,-0.470084,0.993711,0.000224,0.149847,2,0.000023,0.099371,0.144694,1.334388,90.143385,0.740855,0.062637,0.876068,-0.506249,0,9.657010,0.718493,stable,0.034336,-0.028301,0.300000,0.300000,0.100000,0.144694,1.334388
5.300000,-0.364264,0.993500,0.000139,0.147338,4,0.000022,0.211746,0.142430,1.332318,86.483934,0.738414,0.052290,0.876068,-0.093721,0,10.745605,0.721283,stable,0.030330,-0.021961,0.300000,0.300000,0.100000,0.142430,1.332318
5.400000,0.021250,0.992622,-0.000121,0.149163,2,0.000024,0.083743,0.143995,1.331076,97.079738,0.704119,0.031168,0.876068,1.123751,0,10.342938,0.723423,stable,0.027037,0.001262,0.300000,0.300000,0.100000,0.143995,1.331076
5.500000,0.272813,0.991442,0.000442,0.153954,4,0.000022,0.145246,0.148235,1.330730,107.543236,0.705207,0.016108,0.876068,-1.280025,0,10.745605,0.723519,stable,0.025787,0.016400,0.300000,0.300000,0.100000,0.148235,1.330730
5.600000,0.139738,0.990387,0.001368,0.155553,1,0.000023,0.053521,0.149791,1.331155,100.889859,0.696465,0.029332,0.859180,0.615027,0,10.342938,0.725108,stable,0.025824,0.008412,0.300000,0.300000,0.100000,0.149791,1.331155
5.700000,0.036198,0.989817,0.001157,0.154285,4,0.000022,0.061315,0.148637,1.332262,115.273081,0.684370,0.041527,0.859180,-0.917248,0,9.969359,0.725905,stable,0.025214,0.002148,0.300000,0.300000,0.100000,0.148637,1.332262
5.800000,0.260662,0.989924,-0.000703,0.151639,4,0.000022,0.097626,0.146186,1.334216,107.655538,0.686228,0.019555,0.859180,0.077934,0,10.342938,0.726094,stable,0.024127,0.015690,0.300000,0.300000,0.100000,0.146186,1.334216
5.900000,0.365571,0.990647,-0.001754,0.155097,4,0.000023,0.119329,0.149444,1.336982,113.969023,0.718797,0.019326,0.859180,0.363110,0,9.969359,0.727605,stable,0.024190,0.021986,0.300000,0.300000,0.100000,0.149444,1.336982
6,0.044394,0.991674,-0.000482,0.154752,1,0.000023,0.067864,0.149145,1.340067,106.953760,0.714598,0.035443,0.859180,0.217032,0,9.275934,0.729649,stable,0.024759,0.002617,0.300000,0.300000,0.100000,0.149145,1.340067
6.100000,-0.098869,0.992522,0.000852,0.152523,4,0.000022,0.083840,0.147055,1.342938,122.333705,0.709443,0.034641,0.844344,-0.514651,0,9.969359,0.729703,stable,0.023733,-0.005973,0.300000,0.300000,0.100000,0.147055,1.342938
6.200000,0.045127,0.992728,0.000235,0.152550,1,0.000022,0.057978,0.147282,1.345514,111.660506,0.702885,0.030274,0.844344,0.159761,0,9.275934,0.730058,stable,0.022063,0.002709,0.300000,0.300000,0.100000,0.147282,1.345514
6.300000,-0.040409,0.992063,-0.000206,0.153284,4,0.000022,0.131260,0.147993,1.347614,117.851277,0.707366,0.031527,0.844344,-0.258618,0,9.969359,0.730184,stable,0.021179,-0.002479,0.300000,0.300000,0.100000,0.147993,1.347614
6.400000,-0.211230,0.990669,0.000102,0.152377,2,0.000022,0.040173,0.147225,1.348874,112.337117,0.713347,0.043990,0.844344,0.732820,0,10.188276,0.730420,stable,0.019920,-0.012789,0.300000,0.300000,0.100000,0.147225,1.348874
6.500000,-0.054947,0.989045,-0.000617,0.150094,4,0.000023,0.105543,0.145401,1.349288,110.714659,0.713917,0.032012,0.844344,-0.910866,0,9.969359,0.731619,stable,0.017889,-0.003368,0.300000,0.300000,0.100000,0.145401,1.349288
6.600000,0.027440,0.987842,-0.001217,0.152550,4,0.000023,0.077309,0.147507,1.348991,114.373084,0.712292,0.036094,0.831073,0.653697,0,9.275934,0.731642,stable,0.016722,0.001627,0.300000,0.300000,0.100000,0.147507,1.348991
6.700000,-0.299542,0.987566,0.000135,0.152881,2,0.000022,0.033994,0.147700,1.347801,108.561748,0.709697,0.034058,0.831073,-0.282340,0,9.969359,0.731591,stable,0.016018,-0.018041,0.300000,0.300000,0.100000,0.147700,1.347801
6.800000,-0.627613,0.988351,0.001487,0.153310,1,0.000023,0.065682,0.147917,1.345637,120.047208,0.795885,0.051556,0.831073,-0.433156,0,9.275934,0.732812,stable,0.013757,-0.037799,0.300000,0.300000,0.100000,0.147917,1.345637
6.900000,-0.507285,0.989907,0.000978,0.151522,4,0.000022,0.107665,0.146138,1.342857,113.954475,0.802057,0.040520,0.831073,0.316889,0,11.579000,0.735387,stable,0.010011,-0.030509,0.300000,0.300000,0.100000,0.146138,1.342857
7,-0.055724,0.991674,-0.000140,0.153378,4,0.000022,0.068015,0.147826,1.339930,125.286932,0.713439,0.015668,0.831073,0.419828,0,11.500010,0.737518,stable,0.007043,-0.003342,0.300000,0.300000,0.100000,0.147826,1.339930
7.100000,0.319708,0.993071,-0.000110,0.155639,4,0.000022,0.082661,0.149989,1.337108,136.901832,0.699001,0.016823,0.816788,-0.396498,0,11.422090,0.737604,stable,0.006420,0.019240,0.300000,0.300000,0.100000,0.149989,1.337108
7.200000,0.329082,0.993711,0.000709,0.155353,4,0.000022,0.034326,0.149727,1.334514,130.564793,0.699322,0.017136,0.816788,0.146452,0,11.341931,0.739420,stable,0.007656,0.019786,0.300000,0.300000,0.100000,0.149727,1.334514
7.300000,0.132522,0.993500,0.000942,0.155446,4,0.000024,0.032901,0.149788,1.332317,139.011695,0.685814,0.028539,0.816788,-0.483350,0,11.262890,0.741163,stable,0.008874,0.007930,0.300000,0.300000,0.100000,0.149788,1.332317
7.400000,0.076366,0.992622,-0.000111,0.153824,4,0.000024,0.063467,0.148412,1.330839,142.219110,0.673088,0.028370,0.816788,-0.014250,0,10.587459,0.741446,stable,0.009071,0.004587,0.300000,0.300000,0.100000,0.148412,1.330839
7.500000,0.202729,0.991442,-0.001359,0.154431,4,0.000022,0.061360,0.148901,1.330391,138.068217,0.671754,0.035664,0.816788,0.305665,0,9.988455,0.741540,stable,0.008989,0.012214,0.300000,0.300000,0.100000,0.148901,1.330391
7.600000,0.225160,0.990387,-0.001295,0.153971,1,0.000024,0.036389,0.148467,1.331003,139.249125,0.675895,0.033403,0.802363,-0.021077,0,9.966036,0.741250,stable,0.009528,0.013558,0.300000,0.300000,0.100000,0.148467,1.331003
7.700000,0.083280,0.989817,-0.000053,0.153664,1,0.000022,0.044898,0.148267,1.332428,135.999542,0.678108,0.035577,0.802363,-0.249701,0,9.943717,0.741670,stable,0.010148,0.005008,0.300000,0.300000,0.100000,0.148267,1.332428
7.800000,0.161440,0.989924,0.000575,0.153535,4,0.000022,0.055082,0.148153,1.334445,136.501491,0.689591,0.019549,0.802363,0.085081,0,9.411175,0.740938,stable,0.010046,0.009702,0.300000,0.300000,0.100000,0.148153,1.334445
7.900000,0.312334,0.990647,-0.000067,0.155104,1,0.000022,0.058114,0.149524,1.337040,134.957573,0.705447,0.020427,0.802363,0.101847,0,8.932774,0.740254,stable,0.010328,0.018795,0.300000,0.300000,0.100000,0.149524,1.337040
8,-0.046301,0.991674,-0.000165,0.155138,1,0.000022,0.029633,0.149545,1.339961,133.304892,0.685410,0.029174,0.802363,0.030316,0,8.631230,0.741464,stable,0.011333,-0.002770,0.300000,0.300000,0.100000,0.149545,1.339961
8.100000,-0.434310,0.992522,0.000261,0.154589,2,0.000023,0.060702,0.148982,1.342760,145.229193,0.693995,0.039268,0.787816,-0.284811,0,8.932774,0.741380,stable,0.010542,-0.026177,0.300000,0.300000,0.100000,0.148982,1.342760
8.200000,-0.252887,0.992728,-0.000614,0.152740,4,0.000022,0.094359,0.147514,1.345386,138.584460,0.662407,0.030898,0.787816,0.310698,0,8.631230,0.743779,stable,0.007897,-0.015264,0.300000,0.300000,0.100000,0.147514,1.345386
8.300000,-0.136632,0.992063,-0.000935,0.153533,4,0.000022,0.078072,0.148273,1.347761,153.573643,0.636402,0.042743,0.787816,0.336569,0,8.349379,0.744740,stable,0.006267,-0.008265,0.300000,0.300000,0.100000,0.148273,1.347761
8.400000,-0.379310,0.990669,0.001072,0.152897,1,0.000022,0.053106,0.147598,1.349249,142.746828,0.639796,0.032120,0.787816,-0.162877,0,8.283432,0.745436,stable,0.005285,-0.022832,0.300000,0.300000,0.100000,0.147598,1.349249
8.500000,-0.320687,0.989045,0.001988,0.153914,2,0.000023,0.049865,0.148532,1.349526,147.729007,0.651431,0.022447,0.787816,-0.249658,0,8.218518,0.746655,stable,0.003174,-0.019273,0.300000,0.300000,0.100000,0.148532,1.349526
8.600000,0.072631,0.987842,0.000403,0.154961,1,0.000023,0.042298,0.149401,1.348913,142.695948,0.600590,0.023468,0.774730,-0.032406,0,7.890499,0.748089,stable,0.001456,0.004361,0.300000,0.300000,0.100000,0.149401,1.348913
8.700000,0.310422,0.987566,-0.000571,0.155183,4,0.000022,0.029482,0.149498,1.347561,150.136243,0.627373,0.023217,0.774730,-0.075672,0,8.218518,0.747815,stable,0.001736,0.018685,0.300000,0.300000,0.100000,0.149498,1.347561
8.800000,0.274767,0.988351,-0.000297,0.155107,3,0.000022,0.030378,0.149481,1.345452,144.211261,0.628635,0.026030,0.774730,-0.128162,0,7.890499,0.749510,stable,0.003161,0.016519,0.300000,0.300000,0.100000,0.149481,1.345452
8.900000,0.193262,0.989907,-0.000310,0.155117,1,0.000022,0.021024,0.149489,1.342761,147.946663,0.622076,0.031571,0.774730,0.008963,0,7.587660,0.750191,stable,0.004339,0.011569,0.300000,0.300000,0.100000,0.149489,1.342761
9,0.181901,0.991674,-0.000834,0.154313,4,0.000022,0.053579,0.148788,1.339844,145.674886,0.624544,0.020483,0.774730,-0.093544,0,7.561853,0.750870,stable,0.005058,0.010933,0.300000,0.300000,0.100000,0.148788,1.339844
9.100000,0.166350,0.993071,-0.000912,0.155315,4,0.000022,0.054364,0.149744,1.337016,143.905565,0.619288,0.032557,0.762805,0.325549,0,7.536221,0.751848,stable,0.005690,0.010013,0.300000,0.300000,0.100000,0.149744,1.337016
9.200000,0.067275,0.993711,-0.000233,0.154285,1,0.000022,0.042818,0.148803,1.334482,142.228448,0.628451,0.036924,0.762805,0.007857,0,7.450170,0.751362,stable,0.006215,0.004044,0.300000,0.300000,0.100000,0.148803,1.334482
9.300000,-0.050252,0.993500,0.000504,0.153805,3,0.000023,0.025892,0.148315,1.332413,141.044108,0.645353,0.027411,0.762805,-0.115466,0,7.536221,0.749365,stable,0.006232,-0.002985,0.300000,0.300000,0.100000,0.148315,1.332413
9.400000,0.011266,0.992622,0.000520,0.154632,1,0.000023,0.037718,0.149143,1.331018,139.507442,0.644716,0.027124,0.762805,-0.169258,0,7.561853,0.749476,stable,0.005679,0.000681,0.300000,0.300000,0.100000,0.149143,1.331018
9.500000,0.332758,0.991442,-0.000153,0.154080,4,0.000022,0.047872,0.148713,1.330517,139.564634,0.634884,0.029451,0.762805,0.118260,0,7.587660,0.747716,stable,0.005450,0.020055,0.300000,0.300000,0.100000,0.148713,1.330517
9.600000,0.506550,0.990387,-0.000606,0.154834,4,0.000022,0.054420,0.149251,1.331043,143.657911,0.639119,0.035078,0.749121,0.101544,0,7.561853,0.748389,stable,0.006800,0.030518,0.300000,0.300000,0.100000,0.149251,1.331043
9.700000,0.089530,0.989817,-0.000014,0.154357,4,0.000023,0.047038,0.148802,1.332435,139.955162,0.654107,0.014537,0.749121,0.065476,0,7.536221,0.751202,stable,0.008929,0.005376,0.300000,0.300000,0.100000,0.148802,1.332435
9.800000,-0.429750,0.989924,0.000661,0.155813,4,0.000022,0.050598,0.150100,1.334400,160.323422,0.651253,0.034790,0.749121,-0.073815,0,7.450170,0.751506,stable,0.008917,-0.025873,0.300000,0.300000,0.100000,0.150100,1.334400
9.900000,-0.323706,0.990647,-0.000107,0.154246,4,0.000024,0.059254,0.148694,1.336937,155.955179,0.646426,0.030980,0.749121,0.035601,0,7.366062,0.753895,stable,0.006378,-0.019486,0.300000,0.300000,0.100000,0.148694,1.336937
10,-0.082081,0.991674,-0.000754,0.153967,4,0.000023,0.093121,0.148592,1.340027,168.612985,0.609627,0.036478,0.749121,0.086556,0,7.295244,0.755269,stable,0.004483,-0.004986,0.300000,0.300000,0.100000,0.148592,1.340027
10.100000,-0.167202,0.992522,0.000718,0.152956,2,0.000023,0.056766,0.147815,1.343040,164.727433,0.594745,0.034041,0.736491,0.338670,0,7.366062,0.755429,stable,0.003856,-0.010124,0.300000,0.300000,0.100000,0.147815,1.343040
10.200000,0.022110,0.992728,0.001449,0.153273,1,0.000023,0.037986,0.148062,1.345477,164.032345,0.598689,0.026060,0.736491,-0.363546,0,7.295244,0.755176,stable,0.002844,0.001321,0.300000,0.300000,0.100000,0.148062,1.345477
10.300000,0.240789,0.992063,-0.000216,0.154584,2,0.000023,0.069319,0.149128,1.347493,160.672889,0.650686,0.036282,0.736491,-0.187807,0,7.366062,0.752601,stable,0.002808,0.014526,0.300000,0.300000,0.100000,0.149128,1.347493
10.400000,0.044435,0.990669,-0.000802,0.154337,4,0.000023,0.056229,0.148751,1.348879,158.103707,0.628621,0.016736,0.736491,0.313337,0,7.295244,0.751890,stable,0.003843,0.002664,0.300000,0.300000,0.100000,0.148751,1.348879
10.500000,-0.042284,0.989045,-0.000461,0.155740,4,0.000023,0.044546,0.150032,1.349312,163.837714,0.625872,0.025439,0.736491,-0.130906,0,7.366062,0.752023,stable,0.003866,-0.002583,0.300000,0.300000,0.100000,0.150032,1.349312
10.600000,0.194442,0.987842,-0.001009,0.154731,4,0.000023,0.040485,0.149224,1.348935,157.853069,0.611702,0.027577,0.724239,-0.116826,0,7.450170,0.750694,stable,0.003464,0.011686,0.300000,0.300000,0.100000,0.149224,1.348935
10.700000,0.283763,0.987566,-0.000691,0.154700,4,0.000023,0.058656,0.149135,1.347807,161.671695,0.617603,0.035337,0.724239,-0.040608,0,7.366062,0.751009,stable,0.004236,0.017102,0.300000,0.300000,0.100000,0.149135,1.347807
10.800000,0.062863,0.988351,0.000901,0.153920,4,0.000023,0.038685,0.148507,1.345773,157.180055,0.601528,0.022055,0.724239,0.181703,0,7.295244,0.752437,stable,0.005408,0.003821,0.300000,0.300000,0.100000,0.148507,1.345773
10.900000,-0.135665,0.989907,0.001519,0.155102,4,0.000023,0.047919,0.149575,1.342971,161.204063,0.640394,0.031213,0.724239,-0.199711,0,7.366062,0.751296,stable,0.005447,-0.008132,0.300000,0.300000,0.100000,0.149575,1.342971
11,-0.049549,0.991674,0.000435,0.154478,4,0.000023,0.047837,0.148956,1.339862,157.814613,0.683116,0.035492,0.724239,0.092341,0,7.295244,0.749969,stable,0.004517,-0.002958,0.300000,0.300000,0.100000,0.148956,1.339862
