t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000000,0.990999,0,0.001002,0,0.000030,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.346064
0.100000,0.000128,0.992025,0,0.001482,0,0.000026,3.018869,0.000682,1.348022,0,1,0.100000,0.469020,3.018869,0,0,1,1,1,stable,0.469099,0.000078,0.237969,0.237969,0.120927,0.000682,1.348022
0.200000,0.000304,0.992393,-0.000000,0.002129,0,0.000024,1.633868,0.000994,1.349188,0,1,0.100000,0.445370,1.633868,30.188690,0,1,1,1,stable,0.445650,0.000280,0.337417,0.337417,0.141753,0.000994,1.349188
0.300000,0.000450,0.991886,-0.000004,0.002993,0,0.000023,0.407159,0.001422,1.349444,0,1,0.100000,0.422922,0.407159,-13.850008,0,1,1,1,stable,0.423390,0.000469,0.350925,0.350925,0.162379,0.001422,1.349444
0.400000,0.000475,0.990695,-0.000015,0.004073,0,0.000023,1.894208,0.001976,1.348763,0.000002,0.993307,0.100000,0.401443,1.894208,-12.267093,0,1,1,1,stable,0.402259,0.000816,0.518289,0.518289,0.182707,0.001976,1.348763
0.500000,0.000398,0.989342,-0.000028,0.005489,0,0.000048,0.944309,0.002724,1.347216,0.000014,0.993307,0.100000,0.381356,0.944309,14.870493,0,1,1,1,stable,0.382212,0.000856,0.584228,0.584228,0.202643,0.002724,1.347216
0.600000,0.000292,0.988433,-0.000056,0.006990,0,0.000046,0.985074,0.003574,1.344959,0.000020,0.993307,0.100000,0.362493,0.985074,-9.498988,0,1,1,1,stable,0.363170,0.000677,0.656693,0.656693,0.222096,0.003574,1.344959
0.700000,0.000150,0.988383,-0.000066,0.008430,0,0.000045,1.373612,0.004495,1.342217,0.000018,0.993307,0.100000,0.344824,1.373612,0.407646,0,1,1,1,stable,0.345067,0.000243,0.801393,0.801393,0.240981,0.004495,1.342217
0.800000,-0.000222,0.989247,-0.000037,0.009646,0,0.000045,0.925849,0.005461,1.339265,0.000016,0.993307,0.100000,0.328793,0.925849,3.885382,0,1,1,1,stable,0.327833,-0.000960,0.877220,0.877220,0.259218,0.005461,1.339265
0.900000,-0.000983,0.990726,0.000045,0.010613,3,0.000043,0.723872,0.006423,1.336391,0.000026,0.993307,0.100000,0.314636,0.723872,-4.477634,0,1,1,1,stable,0.311364,-0.003273,0.919905,0.919905,0.276734,0.006423,1.336391
1,-0.001686,0.992322,0.000139,0.011584,3,0.000045,36.402009,0.007375,1.333875,0.000083,0.993307,0.572352,0.296187,2.456539,-2.019771,0,3.302029,1,1,transitoire,0.295531,-0.000657,0.112413,0.112413,0.293459,0.007375,1.333875
1.100000,-0.002318,0.993534,0.000151,0.016603,0,0.000048,3.478584,0.010619,1.331956,0.000072,0.993307,0.584388,0.282180,13.771695,356.781370,0,5.548637,1,1,transitoire,0.280701,-0.001479,0.183923,0.183923,0.309334,0.010619,1.331956
1.200000,-0.001435,0.994015,0.000014,0.018705,3,0.000047,2.238808,0.012657,1.330819,0.000079,0.993307,0.526125,0.267952,14.299820,-329.234252,0,6.604363,1,1,transitoire,0.266546,-0.001406,0.257563,0.257563,0.324303,0.012657,1.330819
1.300000,-0.000437,0.993658,0.000049,0.021760,3,0.000046,2.706214,0.015528,1.330570,0.001073,0.993307,0.348067,0.253775,14.299820,-12.397755,0,5.821042,1,1,transitoire,0.253105,-0.000670,0.400023,0.400023,0.338318,0.015528,1.330570
1.400000,-0.000377,0.992598,0.000123,0.025929,3,0.000047,1.751846,0.019317,1.331234,0.000786,0.993307,0.294108,0.240861,14.299820,4.674062,0,5.552373,1,1,chronique,0.240396,-0.000465,0.472677,0.472677,0.351335,0.019317,1.331234
1.500000,-0.002003,0.991176,0.000284,0.030726,0,0.000045,2.024590,0.023422,1.332745,0.000943,0.993307,0.326253,0.231371,14.299820,-9.543684,0,5.821042,1,1,transitoire,0.228338,-0.003032,0.612696,0.612696,0.363320,0.023422,1.332745
1.600000,-0.001471,0.989847,0.000258,0.034639,0,0.000044,2.163777,0.026492,1.334960,0.002080,0.993307,0.546892,0.216298,11.401419,2.727441,0,5.552373,1,1,transitoire,0.216676,0.000378,0.796842,0.796842,0.374240,0.026492,1.334960
1.700000,0.002129,0.989051,-0.000171,0.044026,0,0.000044,1.427493,0.033519,1.337663,0.002106,0.993307,0.505847,0.191072,11.401419,1.391872,0,5.307411,1,1,chronique,0.205873,0.014801,0.760025,0.760025,0.384069,0.033519,1.337663
1.800000,0.004590,0.989055,-0.000798,0.058126,1,0.000045,2.103509,0.047247,1.340593,0.005400,0.993306,0.700521,0.162700,11.401419,-7.362843,0,5.229582,1,1,transitoire,0.196777,0.034077,0.871542,0.871542,0.392784,0.047247,1.340593
