t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),In_mean(t),An_mean(t),fn_mean(t)
0,-0.000000,0.990999,0,0.001002,0,0.000029,0,0.000457,1.346064,0,1,0.100000,0.493788,0,0,0,1,1,1,stable,0.493788,-0.000000,0.100000,0.100000,0.100000,0.000457,1.346064
0.100000,0.000128,0.992025,0,0.001482,0,0.000026,2.887317,0.000682,1.348022,0,1,0.100000,0.469025,2.887317,0,0,1,1,1,stable,0.469099,0.000074,0.223947,0.223947,0.120927,0.000682,1.348022
0.200000,0.000304,0.992393,-0.000000,0.002128,0,0.000024,1.073758,0.000994,1.349188,0,1,0.100000,0.445423,1.073758,28.873168,0,1,1,1,stable,0.445650,0.000227,0.274028,0.274028,0.141753,0.000994,1.349188
0.300000,0.000448,0.991886,-0.000004,0.002977,0,0.000024,1.530377,0.001415,1.349444,0.000000,0.993307,0.100000,0.422891,1.530377,-18.135588,0,1,1,1,stable,0.423386,0.000494,0.372213,0.372213,0.162379,0.001415,1.349444
0.400000,0.000476,0.990695,-0.000012,0.004085,0,0.000023,2.175180,0.001981,1.348763,0.000002,0.993307,0.100000,0.401311,2.175180,4.566185,0,1,1,1,stable,0.402256,0.000945,0.598289,0.598289,0.182707,0.001981,1.348763
0.500000,0.000405,0.989342,-0.000029,0.005560,0,0.000047,0.926121,0.002756,1.347216,0.000013,0.993307,0.100000,0.381224,0.926121,6.448033,0,1,1,1,stable,0.382220,0.000997,0.669670,0.669670,0.202643,0.002756,1.347216
0.600000,0.000296,0.988433,-0.000065,0.007081,0,0.000044,0.685688,0.003614,1.344959,0.000019,0.993307,0.100000,0.362453,0.685688,-12.490586,0,1,1,1,stable,0.363190,0.000736,0.704645,0.704645,0.222096,0.003614,1.344959
0.700000,0.000150,0.988383,-0.000077,0.008455,0,0.000044,1.128860,0.004507,1.342217,0.000017,0.993307,0.100000,0.344844,1.128860,-2.404337,0,1,1,1,stable,0.345090,0.000246,0.814087,0.814087,0.240981,0.004507,1.342217
0.800000,-0.000221,0.989247,-0.000041,0.009624,0,0.000045,1.145831,0.005452,1.339265,0.000016,0.993307,0.100000,0.328876,1.145831,4.431729,0,1,1,1,stable,0.327855,-0.001021,0.938451,0.938451,0.259218,0.005452,1.339265
0.900000,-0.000973,0.990726,0.000046,0.010518,3,0.000044,0.784363,0.006383,1.336391,0.000025,0.993307,0.100000,0.314903,0.784363,0.169709,0,1,1,1,stable,0.311380,-0.003523,1,1,0.276734,0.006383,1.336391
1,-0.001654,0.992322,0.000149,0.011386,3,0.000046,28.709036,0.007275,1.333875,0.000079,0.993307,0.567820,0.296389,2.531248,-3.614686,0,3.247266,1,1,transitoire,0.295526,-0.000864,0.150359,0.150359,0.293459,0.007275,1.333875
1.100000,-0.002289,0.993534,0.000162,0.016440,0,0.000047,2.113786,0.010530,1.331956,0.000070,0.993307,0.578345,0.281755,11.257178,279.246735,0,5.448071,1,1,transitoire,0.280680,-0.001076,0.135189,0.135189,0.309334,0.010530,1.331956
1.200000,-0.001483,0.994015,0.000018,0.019095,0,0.000047,3.756776,0.012863,1.330819,0.000072,0.993307,0.524111,0.268318,11.257178,-265.952501,0,6.459597,1,1,transitoire,0.266559,-0.001759,0.313750,0.313750,0.324303,0.012863,1.330819
1.300000,-0.000386,0.993658,0.000035,0.021369,3,0.000045,1.994039,0.015335,1.330571,0.000970,0.993307,0.347597,0.253703,11.784376,16.429897,0,5.651511,1,1,chronique,0.253088,-0.000614,0.411446,0.411446,0.338318,0.015335,1.330571
1.400000,-0.000370,0.992598,0.000153,0.025995,3,0.000046,2.418167,0.019361,1.331234,0.000811,0.993307,0.297278,0.240932,11.784376,-17.627369,0,5.785978,1,1,transitoire,0.240384,-0.000548,0.567646,0.567646,0.351335,0.019361,1.331234
1.500000,-0.002027,0.991176,0.000290,0.030747,0,0.000046,1.470436,0.023438,1.332746,0.000997,0.993307,0.331535,0.231563,11.784376,4.241285,0,5.926998,1,1,chronique,0.228321,-0.003242,0.644321,0.644321,0.363320,0.023438,1.332746
1.600000,-0.001425,0.989847,0.000310,0.034615,0,0.000044,1.490483,0.026409,1.334960,0.002126,0.993307,0.554582,0.216262,9.442824,-9.477309,0,5.785978,1,1,chronique,0.216642,0.000380,0.599918,0.599918,0.374240,0.026409,1.334960
1.700000,0.002016,0.989051,-0.000184,0.042815,0,0.000045,2.209402,0.033328,1.337666,0.002229,0.993307,0.509308,0.191607,9.442824,0.200465,0,5.651511,1,1,transitoire,0.205841,0.014234,0.781408,0.781408,0.384069,0.033328,1.337666
1.800000,0.004558,0.989055,-0.000597,0.057780,1,0.000045,2.484981,0.046899,1.340594,0.005078,0.993306,0.689681,0.158419,9.442824,7.189186,0,5.369501,1,1,transitoire,0.196700,0.038281,0.983451,0.983451,0.392784,0.046899,1.340594
1.900000,0.001974,0.989824,-0.001031,0.079738,3,0.000044,1.606281,0.068330,1.343440,0.003791,0.993306,0.756785,0.150202,9.459527,2.755792,0,10.184668,1,1,chronique,0.189962,0.039760,0.978072,0.978072,0.400369,0.068330,1.343440
2,-0.000021,0.990999,-0.001342,0.094308,3,0.000046,45.357437,0.076582,1.345975,0.010888,0.993305,0.653457,0.181515,9.459527,-8.787001,0,9.868292,0.731457,1,transitoire,0.183681,0.002166,0.100000,0.100000,0.406809,0.076582,1.345975
2.100000,-0.003096,0.992025,-0.000781,0.057665,3,0.000046,5.733641,0.053048,1.348018,0.007657,0.993306,0.682986,0.176486,16.639109,437.511565,0,10.184668,0.729041,0.987212,transitoire,0.174672,-0.001814,0.223849,0.223849,0.412092,0.053048,1.348018
2.200000,-0.004913,0.992393,0.000033,0.058655,4,0.000046,3.172340,0.056198,1.349190,0.007584,0.993306,0.722798,0.173182,17.288841,-396.237962,0,9.868292,0.731418,0.975477,transitoire,0.165792,-0.007390,0.462447,0.462447,0.416209,0.056198,1.349190
2.300000,-0.005334,0.991886,0.000078,0.060072,4,0.000047,2.505035,0.059273,1.349454,0.007479,0.993306,0.665329,0.163572,17.345846,-25.613014,0,10.316314,0.731084,0.964866,transitoire,0.156904,-0.006668,0.348939,0.348939,0.419154,0.059273,1.349454
2.400000,-0.000604,0.990695,0.000167,0.071675,3,0.000048,2.622299,0.069183,1.348759,0.007833,0.993306,0.587201,0.143881,17.345846,-6.673049,0,7.361998,0.732329,0.955125,transitoire,0.148520,0.004639,0.471146,0.471146,0.420923,0.069183,1.348759
2.500000,-0.000161,0.989342,-0.000153,0.098098,1,0.000045,2.436224,0.091420,1.347235,0.014552,0.993304,0.592589,0.107927,17.345846,1.172643,0,8.835968,0.731991,0.946213,transitoire,0.141469,0.033542,0.606206,0.606206,0.421513,0.091420,1.347235
2.600000,-0.000344,0.988433,0.000124,0.143912,1,0.000045,2.281589,0.131050,1.345079,0.012047,0.993305,0.604454,0.097179,14.936091,-1.860749,0,9.879261,0.730300,0.937974,transitoire,0.137109,0.039930,0.715131,0.715131,0.420923,0.131050,1.345079
2.700000,-0.015767,0.988383,0.000770,0.158944,4,0.000045,1.534249,0.144156,1.342349,0.010759,0.993305,0.631360,0.166751,14.936091,-1.546351,0,11.201909,0.729216,0.930282,chronique,0.133484,-0.033267,0.826189,0.826189,0.419154,0.144156,1.342349
2.800000,-0.009415,0.989247,0.000255,0.091365,4,0.000043,5.222884,0.075533,1.339210,0.056853,0.993296,0.879844,0.155053,14.936091,-7.473406,0,29.200291,0.701435,0.923101,transitoire,0.124118,-0.030935,0.900047,0.900047,0.416209,0.075533,1.339210
2.900000,-0.003518,0.990726,-0.002496,0.079936,1,0.000043,4.162961,0.076657,1.336408,0.077036,0.993293,0.795793,0.121998,15.325352,36.886358,0,26.116612,0.708686,0.915458,transitoire,0.115410,-0.006588,1,1,0.412092,0.076657,1.336408
3,-0.009598,0.992322,0.000407,0.117055,4,0.000106,46.584031,0.109096,1.333920,0.044717,0.993299,0.769038,0.105047,15.490456,-10.599231,0,20.000197,0.712820,0.908565,transitoire,0.109106,0.004060,0.100000,0.100000,0.406809,0.109096,1.333920
3.100000,-0.014534,0.993534,0.000576,0.129788,2,0.000108,3.164879,0.128383,1.331985,0.059121,0.993296,0.818750,0.102429,19.932395,424.210698,0,16.205037,0.718465,0.902251,transitoire,0.103980,0.001550,0.158442,0.158442,0.400369,0.128383,1.331985
3.200000,-0.017230,0.994015,0.000361,0.129171,4,0.000109,1.049128,0.127578,1.330822,0.047567,0.993298,0.803896,0.100621,19.932395,-434.191523,0,13.148837,0.720255,0.896508,chronique,0.098906,-0.001716,0.181488,0.181488,0.392784,0.127578,1.330822
3.300000,-0.017413,0.993658,0.000160,0.130983,1,0.000108,2.598264,0.129118,1.330505,0.046447,0.993298,0.754998,0.091165,19.932395,-21.157505,0,12.088527,0.721448,0.891167,transitoire,0.093822,0.002657,0.306962,0.306962,0.384069,0.129118,1.330505
3.400000,-0.016327,0.992598,-0.000589,0.144119,1,0.000109,2.558640,0.138555,1.331087,0.046827,0.993298,0.709350,0.065184,19.932395,15.491363,0,11.976297,0.724278,0.886175,transitoire,0.089346,0.024161,0.456962,0.456962,0.374240,0.138555,1.331087
3.500000,0.000547,0.991176,-0.001358,0.172005,4,0.000107,2.126322,0.161384,1.332592,0.045953,0.993298,0.676790,0.072253,19.932395,-0.396241,0,11.744998,0.728121,0.881549,transitoire,0.086833,0.014580,0.628007,0.628007,0.363320,0.161384,1.332592
3.600000,-0.025372,0.989847,-0.001059,0.160193,4,0.000107,1.120838,0.157467,1.334900,0.084407,0.993291,0.672437,0.109645,17.837388,-4.323186,0,11.976297,0.726357,0.877287,chronique,0.083671,-0.017364,0.636703,0.636703,0.351335,0.157467,1.334900
3.700000,-0.010190,0.989051,-0.000462,0.133586,4,0.000105,4.232046,0.117175,1.337680,0.248118,0.993260,0.759911,0.078617,17.837388,-10.054833,0,17.113502,0.725512,0.873208,transitoire,0.078083,0.028207,0.805991,0.805991,0.338318,0.117175,1.337680
3.800000,-0.019881,0.989055,0.000157,0.166479,4,0.000105,1.937253,0.153705,1.340898,0.196359,0.993270,0.712965,0.095108,17.969852,31.112077,0,16.176369,0.729306,0.869321,chronique,0.076461,0.048239,0.846824,0.846824,0.324303,0.153705,1.340898
3.900000,-0.012294,0.989824,0.002224,0.147252,2,0.000107,1.929313,0.139784,1.343744,0.105036,0.993287,0.686194,0.100166,17.969852,-22.947929,0,15.336541,0.732412,0.865731,chronique,0.076540,0.000779,1,1,0.309334,0.139784,1.343744
4,-0.025128,0.990999,0.002796,0.156246,3,0.000107,47.060414,0.138385,1.346194,0.084642,0.993291,0.663225,0.070108,17.969852,-0.079401,0,13.984474,0.735839,0.862398,transitoire,0.072776,0.002668,0.100000,0.100000,0.293459,0.138385,1.346194
4.100000,-0.006517,0.992025,-0.001371,0.151640,3,0.000109,3.824569,0.148762,1.347993,0.097500,0.993289,0.676900,0.059208,21.202136,451.311011,0,12.851488,0.737103,0.859311,transitoire,0.069353,0.010146,0.190023,0.190023,0.276734,0.148762,1.347993
4.200000,-0.007909,0.992393,-0.000442,0.159620,4,0.000108,1.015465,0.155907,1.349193,0.146672,0.993279,0.662583,0.048531,21.209669,-432.358456,0,12.717434,0.738608,0.856402,chronique,0.066706,0.018175,0.222900,0.222900,0.259218,0.155907,1.349193
4.300000,-0.007763,0.991886,-0.000147,0.161648,4,0.000107,0.925093,0.157758,1.349527,0.094840,0.993289,0.634510,0.064884,21.209669,-28.091037,0,12.586148,0.740489,0.853662,chronique,0.064841,-0.000043,0.251463,0.251463,0.240981,0.157758,1.349527
4.400000,-0.020429,0.990695,0.000757,0.139645,4,0.000109,2.827055,0.138064,1.348783,0.074036,0.993293,0.619467,0.087509,21.209669,-0.903721,0,12.550055,0.742228,0.851090,transitoire,0.061596,-0.025551,0.434648,0.434648,0.222096,0.138064,1.348783
4.500000,-0.015059,0.989342,0.000285,0.113296,4,0.000109,2.602563,0.112537,1.347160,0.096477,0.993289,0.616759,0.088812,21.209669,19.019619,0,12.514169,0.744421,0.848671,transitoire,0.056449,-0.021607,0.614317,0.614317,0.202643,0.112537,1.347160
4.600000,-0.015154,0.988433,-0.000627,0.120345,4,0.000110,2.038157,0.115029,1.344903,0.103889,0.993287,0.607304,0.082388,19.464380,-2.244915,0,11.756554,0.746834,0.846405,transitoire,0.051878,0.012518,0.718899,0.718899,0.182707,0.115029,1.344903
4.700000,-0.005076,0.988383,-0.000483,0.121923,3,0.000107,1.010138,0.118866,1.342265,0.084081,0.993291,0.598839,0.052684,19.464380,-5.644067,0,11.085435,0.749045,0.844286,chronique,0.050297,0.009044,0.762306,0.762306,0.162379,0.118866,1.342265
4.800000,-0.022602,0.989247,0.001105,0.133323,1,0.000106,1.348427,0.129081,1.339168,0.091611,0.993290,0.594666,0.109876,19.464380,-10.280186,0,9.422719,0.749489,0.842302,chronique,0.048514,0.013513,0.916564,0.916564,0.141753,0.129081,1.339168
4.900000,-0.007853,0.990726,-0.000468,0.092655,4,0.000105,2.827768,0.087225,1.336173,0.146603,0.993279,0.615404,0.065795,19.464380,3.382890,0,8.193732,0.750868,0.840408,transitoire,0.047182,0.026927,1,1,0.120927,0.087225,1.336173
5,-0.008603,0.992322,-0.002469,0.117492,4,0.000128,1.623700,0.114788,1.333786,0.151799,0.993278,0.605863,0.072345,19.464380,14.793407,0,7.671655,0.751963,0.838617,chronique,0.047001,0.016590,0.960000,0.960000,0.100000,0.114788,1.333786
5.100000,-0.009115,0.993534,-0.001219,0.116228,3,0.000129,0.949848,0.112520,1.331946,0.100398,0.993288,0.589228,0.079956,17.983285,-12.040681,0,7.212122,0.753174,0.836918,chronique,0.045993,-0.016752,0.908000,0.908000,0.079073,0.112520,1.331946
5.200000,-0.012445,0.994015,0.000340,0.114163,3,0.000127,1.013961,0.108128,1.330793,0.089724,0.993290,0.591182,0.102200,17.983285,-6.738514,0,6.283429,0.754423,0.835308,chronique,0.042338,-0.059862,0.866400,0.866400,0.058247,0.108128,1.330793
5.300000,-0.007885,0.993658,0.000648,0.091568,4,0.000122,2.480686,0.088645,1.330578,0.089779,0.993290,0.584545,0.071480,17.983285,0.641127,0,5.566623,0.756004,0.833781,transitoire,0.035378,-0.035031,0.813120,0.813120,0.037621,0.088645,1.330578
5.400000,-0.006163,0.992598,0.000020,0.108678,2,0.000127,1.053704,0.104032,1.331309,0.092230,0.993290,0.584290,0.047871,17.983285,14.667254,0,5.357998,0.756929,0.832341,chronique,0.030776,0.006735,0.770496,0.770496,0.017293,0.104032,1.331309
5.500000,-0.007609,0.991176,0.000825,0.125133,4,0.000127,1.232542,0.117768,1.332976,0.087536,0.993291,0.582161,0.038788,17.983285,-14.269822,0,5.164445,0.757486,0.830970,chronique,0.029782,0.035535,0.716397,0.716397,0.001000,0.117768,1.332976
5.600000,-0.011775,0.989847,0.002555,0.126363,1,0.000128,0.944748,0.121670,1.335154,0.086940,0.993291,0.583703,0.062210,16.748418,1.788377,0,5.080037,0.758308,0.829658,chronique,0.031167,0.013484,0.673117,0.673117,0.001000,0.121670,1.335154
5.700000,-0.015181,0.989051,0.002078,0.113687,4,0.000128,1.046361,0.110117,1.337573,0.086681,0.993291,0.593451,0.059438,16.748418,-2.877939,0,4.998344,0.759602,0.828406,stable,0.030700,0.008269,0.618494,0.618494,0.001000,0.110117,1.337573
5.800000,-0.005771,0.989055,-0.001811,0.114093,3,0.000128,0.644861,0.109803,1.340476,0.084815,0.993291,0.613594,0.023947,16.748418,1.016129,0,4.874244,0.760931,0.827220,stable,0.029834,0.026102,0.574795,0.574795,0.001000,0.109803,1.340476
5.900000,-0.007970,0.989824,-0.002421,0.130332,4,0.000127,0.963109,0.125576,1.343512,0.098690,0.993288,0.625651,0.028851,16.748418,-4.015003,0,4.756157,0.761268,0.826096,stable,0.030454,0.024344,0.539836,0.539836,0.001000,0.125576,1.343512
6,-0.014867,0.990999,-0.000169,0.128496,1,0.000128,0.675303,0.122683,1.346187,0.092331,0.993290,0.644627,0.056983,16.748418,3.182481,0,4.569307,0.762003,0.825016,stable,0.030900,-0.004011,0.511869,0.511869,0.001000,0.122683,1.346187
6.100000,-0.005165,0.992025,0.001252,0.114507,4,0.000128,0.824029,0.109762,1.348046,0.091839,0.993290,0.677988,0.042406,15.682179,-2.878056,0,4.396582,0.763221,0.823983,stable,0.029031,-0.005432,0.489495,0.489495,0.001000,0.109762,1.348046
6.200000,-0.011227,0.992393,-0.000142,0.120845,4,0.000121,0.882547,0.117620,1.349178,0.104203,0.993287,0.679246,0.042023,15.682179,1.487255,0,4.569307,0.763430,0.823003,stable,0.027140,0.003434,0.471596,0.471596,0.001000,0.117620,1.349178
