t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),A_mean(t),f_mean(t),variance_d2S,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,effort_status
4.100000,-0.000019,0.928852,0.000000,0.029544,0,0.000017,1.346678,0.018473,1.348769,0.000001,0.621409,0.000000,1.517924,0.066216,0,36.526512,1,stable
4.200000,0.000003,0.926365,0.000000,0.028667,0,0.000016,1.353484,0.018089,1.356829,0.000001,0.581405,0.000000,1.517924,0.052413,0,35.582128,1,stable
4.300000,0.000010,0.916137,0.000000,0.027462,0,0.000016,1.367222,0.017483,1.363293,0.000001,0.591248,0.000000,1.517924,0.068059,0,34.685348,1,stable
4.400000,0.000035,0.899078,0.000000,0.025929,0,0.000016,1.383910,0.016646,1.367475,0.000001,0.593455,0.000000,1.517924,0.137382,0,33.016486,1,stable
4.500000,0.000040,0.880554,-0.000000,0.024091,0,0.000015,1.406477,0.015584,1.368921,0.000001,0.613052,0.000000,1.517924,0.166873,0,31.500845,1,stable
4.600000,0.000027,0.868472,-0.000000,0.021998,0,0.000015,1.438728,0.014326,1.367475,0.000001,0.584765,0.000000,1.511158,0.225678,0,31.345498,1,stable
4.700000,0.000011,0.869010,-0.000000,0.019730,0,0.000015,1.478909,0.012922,1.363293,0.000001,0.560844,0.000000,1.511158,0.322508,0,31.191676,1,stable
4.800000,0.000004,0.882722,-0.000000,0.017380,0,0.000016,1.519332,0.011434,1.356829,0.000001,0.548480,0.000000,1.514022,0.401808,0,26.106294,1,stable
4.900000,0.000000,0.904370,-0.000000,0.015049,0,0.000015,1.557603,0.009934,1.348769,0.000001,0.553031,0.000000,1.519874,0.404233,0,23.488494,1,stable
5,-0.000000,0.926469,-0.000000,0.012829,0,0.000015,1.591621,0.008488,1.339942,0.000001,0.552970,0.000000,1.528516,0.382708,0,26.797485,1,stable
5.100000,-0.000000,0.943205,-0.000000,0.010788,0,0.000015,1.619750,0.007149,1.331227,0.000001,0.553057,0.000000,1.534253,0.340184,0,31.191676,1,transitoire
5.200000,-0.000000,0.952136,-0.000000,0.008971,0,0.000017,1.641014,0.005950,1.323459,0.000001,0.552909,0.000000,1.547056,0.281290,0,31.345498,1,transitoire
5.300000,-0.000001,0.953688,-0.000000,0.007397,0,0.000017,1.655133,0.004908,1.317356,0.000001,0.552792,0.000000,1.561550,0.212638,0,31.500845,1,transitoire
5.400000,-0.000001,0.949772,0.000000,0.006062,0,0.000017,1.662420,0.004023,1.313467,0.000001,0.552717,0.000000,1.576359,0.141184,0,33.016486,1,transitoire
5.500000,-0.000000,0.942661,0.000000,0.004952,0,0.000017,1.663614,0.003287,1.312132,0.000001,0.552617,0.000000,1.590296,0.072873,0,34.685348,1,transitoire
5.600000,-0.000000,0.934548,0.000000,0.004041,0,0.000017,1.665295,0.002682,1.313467,0.000001,0.552557,0.000000,1.596406,0.011943,0,35.582128,1,transitoire
5.700000,-0.000000,0.927558,0.000000,0.003300,0,0.000016,1.667999,0.002191,1.317356,0.000001,0.552553,0.000000,1.608570,0.016808,0,36.526512,1,transitoire
5.800000,-0.000000,0.923592,0.000000,0.002703,0,0.000016,1.666182,0.001796,1.323459,0.000001,0.552552,0.000000,1.619928,0.027040,0,36.907680,1,transitoire
5.900000,0.000000,0.923588,-0.000000,0.002224,0,0.000016,1.659926,0.001479,1.331227,0.000001,0.552541,0.000000,1.629348,-0.018170,0,37.296887,1,transitoire
6,0.000000,0.926469,-0.000000,0.001841,0,0.000017,1.649356,0.001225,1.339942,0.000001,0.552435,0.000000,1.637875,-0.062558,0,39.716159,1,chronique
6.100000,0.000000,0.928852,-0.000000,0.001536,0,0.000016,1.634665,0.001023,1.348769,0.000001,0.551970,0.000000,1.638758,-0.105707,0,42.471054,1,chronique
6.200000,0.000000,0.926365,-0.000000,0.001292,0,0.000016,1.616151,0.000862,1.356829,0.000001,0.551513,0.000000,1.643541,-0.146905,0,45.650296,1,chronique
6.300000,-0.000000,0.916137,-0.000000,0.001097,0,0.000017,1.594234,0.000733,1.363293,0.000001,0.551630,0.000000,1.645625,-0.185139,0,49.344025,1,chronique
6.400000,-0.000000,0.899078,-0.000000,0.000941,0,0.000017,1.569464,0.000631,1.367475,0.000001,0.551768,0.000000,1.645826,-0.219171,0,54.713907,1,chronique
6.500000,-0.000000,0.880554,-0.000000,0.000817,0,0.000017,1.542506,0.000549,1.368921,0.000001,0.551747,0.000000,1.645826,-0.247699,0,61.395270,1,chronique
6.600000,-0.000000,0.868472,0.000000,0.000718,0,0.000015,1.519911,0.000484,1.367475,0.000001,0.551746,0.000000,1.641954,-0.269577,0,74.542447,1,chronique
6.700000,-0.000000,0.869010,0.000000,0.000639,0,0.000015,1.501856,0.000432,1.363293,0.000001,0.551965,0.000000,1.641954,-0.225953,0,94.854602,1,chronique
6.800000,-0.000000,0.882722,0.000000,0.000576,0,0.000015,1.482114,0.000391,1.356829,0.000001,0.555734,0.000000,1.641954,-0.180548,0,105.835190,1,chronique
6.900000,-0.000000,0.904370,0.000000,0.000527,0,0.000015,1.460341,0.000359,1.348769,0.000001,0.564607,0.000000,1.641954,-0.197426,0,119.690883,1,chronique
7,-0.000000,0.926469,0.000000,0.000489,0,0.000015,1.436335,0.000334,1.339942,0.000001,0.567923,0.000000,1.641954,-0.217724,0,127.753190,1,chronique
7.100000,0.000000,0.943205,0.000000,0.000461,0,0.000015,1.410057,0.000316,1.331227,0.000001,0.568237,0.000000,1.638428,-0.240068,0,136.980089,1,chronique
7.200000,0.000000,0.952136,0.000000,0.000440,0,0.000015,1.382272,0.000303,1.323459,0.000001,0.568237,0.000000,1.638428,-0.262776,0,137.054139,1,chronique
7.300000,0.000000,0.953688,0.000000,0.000428,0,0.000015,1.353882,0.000296,1.317356,0.000001,0.569399,0.000000,1.638428,-0.277849,0,137.128270,1,stable
7.400000,0.000000,0.949772,0.000000,0.000422,0,0.000018,1.327072,0.000293,1.313467,0.000001,0.574173,0.000000,1.638428,-0.283897,0,139.449122,1,stable
7.500000,0.000000,0.942661,-0.000000,0.000422,4,0.000016,1.309811,0.000295,1.312132,0.000001,0.572703,0.000000,1.638428,-0.268108,0,141.849885,1,stable
7.600000,0.000000,0.934548,-0.000000,0.000430,0,0.000015,1.336031,0.000301,1.313467,0.000001,0.575996,0.000000,1.634306,-0.172602,0,153.519372,1,stable
7.700000,0.000000,0.927558,-0.000000,0.000444,0,0.000016,1.368124,0.000313,1.317356,0.000001,0.580535,0.000000,1.634306,0.262197,0,167.280986,1,stable
7.800000,0.000000,0.923592,-0.000000,0.000466,0,0.000016,1.399236,0.000331,1.323459,0.000001,0.581332,0.000000,1.634306,0.320926,0,172.564809,1,stable
7.900000,0.000000,0.923588,-0.000000,0.000497,0,0.000017,1.428841,0.000354,1.331227,0.000001,0.581578,0.000000,1.634306,0.311126,0,178.193315,1,stable
8,-0.000000,0.926469,-0.000000,0.000538,0,0.000017,1.456501,0.000386,1.339942,0.000001,0.581436,0.000001,1.634306,0.296042,0,191.389510,1,stable
8.100000,-0.000000,0.928852,0.000000,0.000591,0,0.000016,1.481904,0.000426,1.348769,0.000001,0.587858,0.000001,1.630492,0.276605,0,206.696525,1,stable
8.200000,-0.000000,0.926365,0.000000,0.000659,0,0.000016,1.504880,0.000478,1.356829,0.000001,0.611610,0.000001,1.630492,0.254034,0,207.874243,1,stable
8.300000,-0.000000,0.916137,0.000000,0.000745,0,0.000017,1.525406,0.000544,1.363293,0.000001,0.642407,0.000002,1.630492,0.229753,0,209.065460,1,stable
8.400000,-0.000000,0.899078,0.000000,0.000854,0,0.000017,1.543599,0.000627,1.367475,0.000001,0.677777,0.000003,1.630492,0.205259,0,215.427330,1,stable
8.500000,-0.000000,0.880554,0.000000,0.000992,0,0.000017,1.559678,0.000733,1.368921,0.000001,0.710736,0.000006,1.630492,0.181932,0,222.188537,1,stable
8.600000,0.000000,0.868472,0.000000,0.001167,0,0.000017,1.579709,0.000868,1.367475,0.000001,0.714120,0.000005,1.626558,0.160787,0,240.415294,1,stable
8.700000,0.000000,0.869010,-0.000000,0.001389,0,0.000016,1.603325,0.001040,1.363293,0.000001,0.714648,0.000010,1.627671,0.200314,0,261.899668,1,stable
8.800000,0.000000,0.882722,-0.000000,0.001671,0,0.000016,1.623658,0.001260,1.356829,0.000001,0.712685,0.000009,1.629552,0.236160,0,280.769929,1,chronique
8.900000,0.000000,0.904370,-0.000000,0.002032,0,0.000016,1.639597,0.001542,1.348769,0.000001,0.782892,0.000005,1.632395,0.203327,0,302.570591,1,chronique
9,0.000000,0.926469,-0.000000,0.002493,0,0.000017,1.650001,0.001905,1.339942,0.000001,0.865835,0.000024,1.635722,0.159388,0,364.288109,1,chronique
9.100000,0.000000,0.943205,-0.000000,0.003084,0,0.000017,1.653692,0.002373,1.331227,0.000001,0.741276,0.000053,1.636473,0.104044,0,457.635299,1,chronique
9.200000,0.000000,0.952136,-0.000001,0.003841,0,0.000017,1.649426,0.002975,1.323459,0.000001,0.687402,0.000085,1.639876,0.036912,0,582.625185,1,chronique
9.300000,-0.000000,0.953688,-0.000001,0.004809,0,0.000017,1.635861,0.003751,1.317356,0.000001,0.692673,0.000086,1.642918,-0.042666,0,801.543748,1,chronique
9.400000,-0.000000,0.949772,-0.000001,0.006046,0,0.000016,1.611551,0.004747,1.313467,0.000001,0.758466,0.000272,1.645109,-0.135650,0,853.181974,1,chronique
9.500000,-0.000000,0.942661,-0.000001,0.007615,0,0.000016,1.574991,0.006019,1.312132,0.000001,0.870563,0.000691,1.645542,-0.243093,0,911.931781,1,chronique
9.600000,-0.000000,0.934548,0.000001,0.009591,0,0.000016,1.530343,0.007630,1.313467,0.000001,0.933543,0.000718,1.643431,-0.365599,0,1050.454743,1,chronique
9.700000,-0.000002,0.927558,0.000005,0.012050,0,0.000015,1.475942,0.009645,1.317357,0.000001,0.955471,0.001198,1.643431,-0.446489,0,911.931781,1,chronique
9.800000,-0.000003,0.923592,0.000012,0.015063,0,0.000015,1.404716,0.012126,1.323460,0.000001,0.964375,0.002721,1.643431,-0.544006,0,853.181974,1,chronique
9.900000,-0.000001,0.923588,0.000020,0.018683,0,0.000015,1.316342,0.015119,1.331228,0.000001,0.890967,0.002889,1.643431,-0.712261,0,801.543748,1,chronique
10,0.000003,0.926469,0.000009,0.022926,0,0.000016,1.212015,0.018638,1.339941,0.000001,0.754690,0.008307,1.643431,-0.883737,0,582.625185,1,chronique
10.100000,0.000014,0.928852,0.000003,0.027755,0,0.000018,1.094586,0.022656,1.348766,0.000000,0.928078,0.009999,1.641088,-1.043267,0,457.635299,1,chronique
10.200000,0.000012,0.926365,0.000041,0.033070,0,0.000016,0.968374,0.027085,1.356832,0.000000,0.942169,0.012569,1.641088,-1.174296,0,364.288109,1,stable
10.300000,-0.000026,0.916137,-0.000020,0.038710,0,0.000018,0.838644,0.031792,1.363296,0.000000,0.838821,0.013738,1.641088,-1.262113,0,302.570591,1,stable
10.400000,-0.000008,0.899078,-0.000112,0.044470,0,0.000018,0.710931,0.036603,1.367467,0.000001,0.933584,0.020837,1.641088,-1.297307,0,280.769929,1,stable
10.500000,0.000106,0.880554,-0.000229,0.050136,0,0.000016,0.590294,0.041339,1.368890,0.000001,0.914072,0.026531,1.641088,-1.277127,0,261.899668,1,stable
10.600000,0.000001,0.868472,-0.000134,0.055514,0,0.000016,0.486423,0.045836,1.367416,0.000001,0.956630,0.019669,1.638840,-1.206366,0,302.395262,1,stable
10.700000,-0.000029,0.869010,0.000143,0.060459,0,0.000018,0.401121,0.049974,1.363240,0.000002,0.956885,0.032223,1.638840,-1.038717,0,279.469579,1,stable
10.800000,-0.000092,0.882722,0.000205,0.064882,0,0.000016,0.328755,0.053679,1.356807,0.000001,0.905118,0.019399,1.638840,-0.853017,0,270.965308,1,stable
10.900000,-0.000005,0.904370,0.000076,0.068749,0,0.000016,0.268117,0.056923,1.348785,0.000001,0.901047,0.013464,1.638840,-0.723660,0,262.963323,1,stable
11,-0.000130,0.926469,-0.000045,0.072069,0,0.000017,0.217717,0.059714,1.339996,0.000002,0.903264,0.028091,1.638840,-0.606377,0,261.465007,1,stable
11.100000,-0.000144,0.943205,-0.000062,0.074881,0,0.000018,0.175820,0.062085,1.331317,0.000003,0.940662,0.034325,1.636675,-0.504003,0,317.453357,1,stable
11.200000,-0.000138,0.952136,0.000027,0.077239,0,0.000017,0.140763,0.064079,1.323582,0.000002,0.885770,0.033447,1.636675,-0.418973,0,348.278218,1,stable
11.300000,-0.000257,0.953688,0.000181,0.079201,0,0.000017,0.111145,0.065745,1.317501,0.000002,0.819368,0.030220,1.636675,-0.350567,0,344.881940,1,stable
11.400000,-0.000039,0.949772,0.000344,0.080826,0,0.000017,0.085914,0.067131,1.313606,0.000002,0.825162,0.044897,1.636675,-0.296184,0,576.598351,1,stable
11.500000,0.000049,0.942661,0.000452,0.082167,0,0.000017,0.064465,0.068280,1.312217,0.000006,0.800776,0.062119,1.636675,-0.252309,0,541.786049,1,stable
11.600000,-0.000310,0.934548,0.000415,0.083269,0,0.000017,0.051665,0.069230,1.313455,0.000003,0.825628,0.054432,1.634301,-0.214491,0,524.672915,1,stable
11.700000,-0.000050,0.927558,0.000120,0.084172,0,0.000017,0.046728,0.070011,1.317250,0.000013,0.841443,0.025494,1.634301,-0.127999,0,611.697108,1,stable
11.800000,0.000367,0.923592,-0.000363,0.084907,0,0.000017,0.043383,0.070651,1.323308,0.000015,0.830387,0.073012,1.634301,-0.049366,0,561.374956,1,stable
11.900000,0.000498,0.923588,-0.000491,0.085501,0,0.000017,0.040424,0.071171,1.331154,0.000014,0.878556,0.057108,1.634301,-0.033453,0,614.559528,1,stable
12,0.000623,0.926469,-0.000234,0.085974,0,0.000017,0.037107,0.071586,1.340008,0.000013,0.871390,0.096168,1.634301,-0.029590,0,820.542005,1,stable
12.100000,-0.000615,0.928852,-0.000290,0.086341,0,0.000016,0.033124,0.071910,1.348737,0.000012,0.837125,0.079378,1.631929,-0.033174,0,1010.076069,1,stable
12.200000,-0.000337,0.926365,-0.000107,0.086615,0,0.000016,0.027204,0.072152,1.356731,0.000100,0.937051,0.070648,1.631929,-0.039826,0,1009.530029,1,stable
12.300000,0.000695,0.916137,-0.000289,0.086805,0,0.000016,0.020883,0.072321,1.363233,0.000094,0.894165,0.054397,1.631929,-0.059204,0,1008.984580,1,stable
12.400000,0.000035,0.899078,0.000269,0.086917,0,0.000016,0.013510,0.072420,1.367591,0.000119,0.892905,0.049522,1.631929,-0.063205,0,1048.890156,1,stable
12.500000,-0.001068,0.880554,0.000548,0.086954,0,0.000016,0.005239,0.072453,1.369152,0.000162,0.889438,0.076953,1.631929,-0.073728,0,982.696308,1,stable
12.600000,-0.000320,0.868472,0.000289,0.086917,0,0.000016,0.004872,0.072420,1.367650,0.000153,0.835299,0.048201,1.629643,-0.082715,0,1335.138099,1,stable
12.700000,-0.000235,0.869010,0.000100,0.086805,0,0.000016,0.012541,0.072321,1.363405,0.000237,0.819035,0.063734,1.629643,-0.003666,0,1196.615167,1,stable
12.800000,0.000197,0.882722,-0.000049,0.086615,0,0.000018,0.019545,0.072152,1.356875,0.000160,0.841036,0.037129,1.629643,0.076690,0,1013.103546,1,stable
12.900000,0.000015,0.904370,-0.000032,0.086341,0,0.000018,0.025360,0.071910,1.348747,0.000155,0.841644,0.012618,1.629643,0.070037,0,878.393984,1,stable
13,0.000140,0.926469,0.000054,0.085974,0,0.000017,0.029852,0.071586,1.339863,0.000164,0.841566,0.018506,1.629643,0.058156,0,825.109762,1,stable
13.100000,0.000236,0.943205,0.000073,0.085501,0,0.000018,0.032961,0.071171,1.331103,0.000156,0.851840,0.031332,1.627414,0.044917,0,777.920365,1,stable
13.200000,0.000144,0.952136,-0.000009,0.084907,0,0.000018,0.034861,0.070651,1.323302,0.000153,0.846170,0.040111,1.627414,0.031087,0,776.214999,1,stable
13.300000,0.000136,0.953688,-0.000163,0.084172,0,0.000017,0.035915,0.070011,1.317179,0.000153,0.834087,0.044168,1.627414,0.019001,0,774.517094,1,stable
13.400000,0.000366,0.949772,-0.000354,0.083269,0,0.000017,0.036664,0.069230,1.313294,0.000151,0.833179,0.042267,1.627414,0.010544,0,690.229983,1,stable
13.500000,0.000238,0.942661,-0.000533,0.082167,0,0.000017,0.037829,0.068280,1.312000,0.000153,0.825631,0.061327,1.627414,0.007487,0,622.487544,1,stable
13.600000,0.000329,0.934548,-0.000593,0.080826,0,0.000017,0.046150,0.067131,1.313420,0.000153,0.829900,0.066310,1.624995,0.011650,0,604.145230,1,stable
13.700000,0.000072,0.927558,-0.000418,0.079201,0,0.000017,0.061528,0.065745,1.317419,0.000149,0.846783,0.053561,1.624995,0.083210,0,586.852930,1,stable
13.800000,0.000057,0.923592,-0.000114,0.077239,0,0.000017,0.078360,0.064079,1.323555,0.000151,0.847362,0.067250,1.624995,0.153786,0,560.156493,1,stable
13.900000,-0.000645,0.923588,0.000163,0.074881,0,0.000017,0.097631,0.062085,1.331213,0.000148,0.849564,0.044853,1.624995,0.168314,0,535.783258,1,stable
14,-0.000303,0.926469,0.000490,0.072069,0,0.000018,0.118105,0.059714,1.339931,0.000161,0.847739,0.061841,1.624995,0.192707,0,501.029542,1,stable
14.100000,0.000272,0.928852,0.000180,0.068749,0,0.000016,0.141995,0.056923,1.348849,0.000174,0.831000,0.063291,1.622671,0.204740,0,470.509805,1,stable
14.200000,0.000099,0.926365,0.000193,0.064882,0,0.000016,0.168952,0.053679,1.356934,0.000168,0.830905,0.060141,1.622671,0.238904,0,465.599860,1,stable
14.300000,-0.000346,0.916137,0.000267,0.060459,0,0.000015,0.200126,0.049974,1.363297,0.000175,0.831019,0.047502,1.622671,0.269574,0,460.791331,1,stable
14.400000,-0.000082,0.899078,0.000091,0.055514,0,0.000016,0.235762,0.045836,1.367406,0.000176,0.812895,0.024240,1.622671,0.311740,0,448.877687,1,stable
14.500000,0.000196,0.880554,-0.000216,0.050136,0,0.000015,0.275882,0.041339,1.368856,0.000182,0.810714,0.047212,1.622671,0.356358,0,437.564566,1,stable
14.600000,0.000105,0.868472,-0.000267,0.044470,0,0.000015,0.325653,0.036603,1.367427,0.000175,0.803963,0.025317,1.620353,0.401201,0,416.511451,1,stable
14.700000,0.000099,0.869010,-0.000021,0.038710,0,0.000016,0.383053,0.031792,1.363275,0.000176,0.796072,0.031365,1.620353,0.497711,0,397.391247,1,stable
14.800000,0.000018,0.882722,-0.000015,0.033070,0,0.000017,0.438686,0.027085,1.356831,0.000173,0.793986,0.021050,1.620353,0.573997,0,395.431510,1,stable
14.900000,0.000006,0.904370,-0.000116,0.027755,0,0.000017,0.489106,0.022656,1.348778,0.000172,0.794742,0.012530,1.620353,0.556328,0,393.491007,1,stable
15,-0.000002,0.926469,-0.000171,0.022926,0,0.000017,0.531319,0.018638,1.339951,0.000170,0.794742,0.011624,1.620353,0.504206,0,379.571319,1,stable
15.100000,-0.000004,0.943205,-0.000166,0.018683,0,0.000017,0.563227,0.015119,1.331234,0.000169,0.794746,0.009872,1.617877,0.422123,0,393.491007,1,stable
15.200000,-0.000002,0.952136,-0.000126,0.015063,0,0.000017,0.583974,0.012126,1.323464,0.000168,0.795315,0.007299,1.617877,0.319085,0,379.571319,1,stable
15.300000,-0.000000,0.953688,-0.000074,0.012050,0,0.000017,0.593803,0.009645,1.317360,0.000167,0.795572,0.007399,1.617877,0.207473,0,393.491007,1,stable
15.400000,-0.000001,0.949772,-0.000023,0.009591,0,0.000016,0.593762,0.007630,1.313469,0.000166,0.796272,0.006439,1.617877,0.098288,0,395.431510,1,transitoire
15.500000,-0.000001,0.942661,0.000018,0.007615,0,0.000017,0.585367,0.006019,1.312133,0.000165,0.796421,0.005058,1.617877,-0.000412,0,397.391247,1,transitoire
15.600000,-0.000000,0.934548,0.000045,0.006046,0,0.000017,0.575910,0.004747,1.313467,0.000164,0.802701,0.005853,1.615522,-0.083950,0,416.511451,1,chronique
15.700000,-0.000000,0.927558,0.000057,0.004809,0,0.000017,0.566528,0.003751,1.317356,0.000163,0.802762,0.005446,1.615522,-0.094565,0,437.564566,1,chronique
15.800000,0.000000,0.923592,0.000045,0.003841,0,0.000017,0.552147,0.002975,1.323459,0.000162,0.803735,0.002521,1.615522,-0.093825,0,448.877687,1,chronique
15.900000,0.000000,0.923588,0.000002,0.003084,0,0.000017,0.533211,0.002373,1.331227,0.000161,0.804703,0.002472,1.615522,-0.143806,0,460.791331,1,chronique
16,0.000000,0.926469,-0.000016,0.002493,0,0.000018,0.510110,0.001905,1.339942,0.000160,0.804590,0.001228,1.615522,-0.189362,0,465.599860,1,chronique
