event_type,t_start,t_end,metric,value,severity,scale
fractal_pattern,500,600,S(t),0.821176,medium,10/100
fractal_pattern,1050,1150,S(t),0.713666,medium,10/100
fractal_pattern,2050,2150,S(t),0.706711,medium,10/100
fractal_pattern,5350,5450,S(t),0.822860,medium,10/100
fractal_pattern,6350,6450,S(t),0.703822,medium,10/100
fractal_pattern,6900,7000,S(t),0.658823,medium,10/100
fractal_pattern,8550,8650,S(t),0.678416,medium,10/100
fractal_pattern,9000,9100,S(t),0.670652,medium,10/100
fractal_pattern,9250,9350,S(t),0.715358,medium,10/100
fractal_pattern,9450,9550,S(t),0.708340,medium,10/100
fractal_pattern,9750,9850,S(t),0.760846,medium,10/100
fractal_pattern,9850,9950,S(t),0.834159,medium,10/100
fractal_pattern,300,400,C(t),0.687234,medium,10/100
fractal_pattern,400,500,C(t),0.751736,medium,10/100
fractal_pattern,600,700,C(t),0.753429,medium,10/100
fractal_pattern,650,750,C(t),0.674385,medium,10/100
fractal_pattern,700,800,C(t),0.847274,medium,10/100
fractal_pattern,750,850,C(t),0.840817,medium,10/100
fractal_pattern,2350,2450,C(t),0.715771,medium,10/100
fractal_pattern,2450,2550,C(t),0.643734,medium,10/100
fractal_pattern,2900,3000,C(t),0.712578,medium,10/100
fractal_pattern,2950,3050,C(t),0.914331,high,10/100
fractal_pattern,3400,3500,C(t),0.668090,medium,10/100
fractal_pattern,3500,3600,C(t),0.726223,medium,10/100
fractal_pattern,3850,3950,C(t),0.826756,medium,10/100
fractal_pattern,4300,4400,C(t),0.775298,medium,10/100
fractal_pattern,4400,4500,C(t),0.690939,medium,10/100
fractal_pattern,5000,5100,C(t),0.782040,medium,10/100
fractal_pattern,5300,5400,C(t),0.686018,medium,10/100
fractal_pattern,5750,5850,C(t),0.833095,medium,10/100
fractal_pattern,5900,6000,C(t),0.647419,medium,10/100
fractal_pattern,5950,6050,C(t),0.676939,medium,10/100
fractal_pattern,6000,6100,C(t),0.645361,medium,10/100
fractal_pattern,6200,6300,C(t),0.745750,medium,10/100
fractal_pattern,6750,6850,C(t),0.921837,high,10/100
fractal_pattern,7100,7200,C(t),0.668505,medium,10/100
fractal_pattern,7300,7400,C(t),0.746960,medium,10/100
fractal_pattern,7550,7650,C(t),0.669173,medium,10/100
fractal_pattern,7600,7700,C(t),0.812224,medium,10/100
fractal_pattern,7650,7750,C(t),0.706721,medium,10/100
fractal_pattern,7700,7800,C(t),0.724850,medium,10/100
fractal_pattern,7800,7900,C(t),0.682534,medium,10/100
fractal_pattern,8000,8100,C(t),0.718691,medium,10/100
fractal_pattern,8100,8200,C(t),0.754906,medium,10/100
fractal_pattern,8250,8350,C(t),0.786127,medium,10/100
fractal_pattern,8500,8600,C(t),0.831309,medium,10/100
fractal_pattern,8600,8700,C(t),0.779613,medium,10/100
fractal_pattern,8700,8800,C(t),0.821724,medium,10/100
fractal_pattern,8800,8900,C(t),0.822822,medium,10/100
fractal_pattern,9100,9200,C(t),0.879663,medium,10/100
fractal_pattern,9150,9250,C(t),0.875468,medium,10/100
fractal_pattern,9250,9350,C(t),0.784952,medium,10/100
fractal_pattern,9300,9400,C(t),0.963970,high,10/100
fractal_pattern,9500,9600,C(t),0.776845,medium,10/100
fractal_pattern,9600,9700,C(t),0.963734,high,10/100
fractal_pattern,200,300,A_mean(t),0.680754,medium,10/100
fractal_pattern,300,400,A_mean(t),0.677608,medium,10/100
fractal_pattern,400,500,A_mean(t),0.660340,medium,10/100
fractal_pattern,500,600,A_mean(t),0.657306,medium,10/100
fractal_pattern,550,650,A_mean(t),0.663736,medium,10/100
fractal_pattern,600,700,A_mean(t),0.658392,medium,10/100
fractal_pattern,700,800,A_mean(t),0.672193,medium,10/100
fractal_pattern,800,900,A_mean(t),0.666114,medium,10/100
fractal_pattern,900,1000,A_mean(t),0.679990,medium,10/100
fractal_pattern,1000,1100,A_mean(t),0.660389,medium,10/100
fractal_pattern,1100,1200,A_mean(t),0.660383,medium,10/100
fractal_pattern,1200,1300,A_mean(t),0.656357,medium,10/100
fractal_pattern,1300,1400,A_mean(t),0.664143,medium,10/100
fractal_pattern,1400,1500,A_mean(t),0.662335,medium,10/100
fractal_pattern,1500,1600,A_mean(t),0.707334,medium,10/100
fractal_pattern,1600,1700,A_mean(t),0.659508,medium,10/100
fractal_pattern,1700,1800,A_mean(t),0.660574,medium,10/100
fractal_pattern,1800,1900,A_mean(t),0.669680,medium,10/100
fractal_pattern,1900,2000,A_mean(t),0.669874,medium,10/100
fractal_pattern,2000,2100,A_mean(t),0.666117,medium,10/100
fractal_pattern,2100,2200,A_mean(t),0.666609,medium,10/100
fractal_pattern,2200,2300,A_mean(t),0.671626,medium,10/100
fractal_pattern,2300,2400,A_mean(t),0.668271,medium,10/100
fractal_pattern,2400,2500,A_mean(t),0.664632,medium,10/100
fractal_pattern,2500,2600,A_mean(t),0.668148,medium,10/100
fractal_pattern,2600,2700,A_mean(t),0.660450,medium,10/100
fractal_pattern,2700,2800,A_mean(t),0.662880,medium,10/100
fractal_pattern,2800,2900,A_mean(t),0.665165,medium,10/100
fractal_pattern,2900,3000,A_mean(t),0.668161,medium,10/100
fractal_pattern,3000,3100,A_mean(t),0.658360,medium,10/100
fractal_pattern,3100,3200,A_mean(t),0.664572,medium,10/100
fractal_pattern,3200,3300,A_mean(t),0.666530,medium,10/100
fractal_pattern,3300,3400,A_mean(t),0.665343,medium,10/100
fractal_pattern,3400,3500,A_mean(t),0.673443,medium,10/100
fractal_pattern,3500,3600,A_mean(t),0.663894,medium,10/100
fractal_pattern,3600,3700,A_mean(t),0.664547,medium,10/100
fractal_pattern,3700,3800,A_mean(t),0.669570,medium,10/100
fractal_pattern,3800,3900,A_mean(t),0.667191,medium,10/100
fractal_pattern,3900,4000,A_mean(t),0.666662,medium,10/100
fractal_pattern,4000,4100,A_mean(t),0.676420,medium,10/100
fractal_pattern,4100,4200,A_mean(t),0.667597,medium,10/100
fractal_pattern,4200,4300,A_mean(t),0.656623,medium,10/100
fractal_pattern,4300,4400,A_mean(t),0.659604,medium,10/100
fractal_pattern,4400,4500,A_mean(t),0.658464,medium,10/100
fractal_pattern,4500,4600,A_mean(t),0.666181,medium,10/100
fractal_pattern,4600,4700,A_mean(t),0.658639,medium,10/100
fractal_pattern,4700,4800,A_mean(t),0.664313,medium,10/100
fractal_pattern,4800,4900,A_mean(t),0.666171,medium,10/100
fractal_pattern,4900,5000,A_mean(t),0.666753,medium,10/100
fractal_pattern,5000,5100,A_mean(t),0.666673,medium,10/100
fractal_pattern,5100,5200,A_mean(t),0.680288,medium,10/100
fractal_pattern,5200,5300,A_mean(t),0.665364,medium,10/100
fractal_pattern,5300,5400,A_mean(t),0.668424,medium,10/100
fractal_pattern,5400,5500,A_mean(t),0.664746,medium,10/100
fractal_pattern,5500,5600,A_mean(t),0.647141,medium,10/100
fractal_pattern,5600,5700,A_mean(t),0.665770,medium,10/100
fractal_pattern,5700,5800,A_mean(t),0.689905,medium,10/100
fractal_pattern,5800,5900,A_mean(t),0.662664,medium,10/100
fractal_pattern,5900,6000,A_mean(t),0.658902,medium,10/100
fractal_pattern,6000,6100,A_mean(t),0.664969,medium,10/100
fractal_pattern,6100,6200,A_mean(t),0.660503,medium,10/100
fractal_pattern,6200,6300,A_mean(t),0.661379,medium,10/100
fractal_pattern,6300,6400,A_mean(t),0.663945,medium,10/100
fractal_pattern,6400,6500,A_mean(t),0.665895,medium,10/100
fractal_pattern,6500,6600,A_mean(t),0.663962,medium,10/100
fractal_pattern,6600,6700,A_mean(t),0.678470,medium,10/100
fractal_pattern,6700,6800,A_mean(t),0.669398,medium,10/100
fractal_pattern,6800,6900,A_mean(t),0.654369,medium,10/100
fractal_pattern,6900,7000,A_mean(t),0.664390,medium,10/100
fractal_pattern,7000,7100,A_mean(t),0.656050,medium,10/100
fractal_pattern,7100,7200,A_mean(t),0.664536,medium,10/100
fractal_pattern,7200,7300,A_mean(t),0.659405,medium,10/100
fractal_pattern,7300,7400,A_mean(t),0.663476,medium,10/100
fractal_pattern,7400,7500,A_mean(t),0.663198,medium,10/100
fractal_pattern,7500,7600,A_mean(t),0.663612,medium,10/100
fractal_pattern,7600,7700,A_mean(t),0.667011,medium,10/100
fractal_pattern,7700,7800,A_mean(t),0.676799,medium,10/100
fractal_pattern,7800,7900,A_mean(t),0.652213,medium,10/100
fractal_pattern,7900,8000,A_mean(t),0.664471,medium,10/100
fractal_pattern,8000,8100,A_mean(t),0.660329,medium,10/100
fractal_pattern,8100,8200,A_mean(t),0.666495,medium,10/100
fractal_pattern,8200,8300,A_mean(t),0.667765,medium,10/100
fractal_pattern,8300,8400,A_mean(t),0.667970,medium,10/100
fractal_pattern,8400,8500,A_mean(t),0.663876,medium,10/100
fractal_pattern,8500,8600,A_mean(t),0.667539,medium,10/100
fractal_pattern,8600,8700,A_mean(t),0.667265,medium,10/100
fractal_pattern,8700,8800,A_mean(t),0.682487,medium,10/100
fractal_pattern,8800,8900,A_mean(t),0.661001,medium,10/100
fractal_pattern,8900,9000,A_mean(t),0.659424,medium,10/100
fractal_pattern,9000,9100,A_mean(t),0.661703,medium,10/100
fractal_pattern,9100,9200,A_mean(t),0.660769,medium,10/100
fractal_pattern,9200,9300,A_mean(t),0.664668,medium,10/100
fractal_pattern,9300,9400,A_mean(t),0.662940,medium,10/100
fractal_pattern,9500,9600,A_mean(t),0.665851,medium,10/100
fractal_pattern,9600,9700,A_mean(t),0.682722,medium,10/100
fractal_pattern,9700,9800,A_mean(t),0.665401,medium,10/100
fractal_pattern,9800,9900,A_mean(t),0.660886,medium,10/100
fractal_pattern,150,250,f_mean(t),0.924189,high,10/100
fractal_pattern,250,350,f_mean(t),0.925809,high,10/100
fractal_pattern,350,450,f_mean(t),0.924897,high,10/100
fractal_pattern,450,550,f_mean(t),0.926527,high,10/100
fractal_pattern,550,650,f_mean(t),0.929027,high,10/100
fractal_pattern,650,750,f_mean(t),0.910531,high,10/100
fractal_pattern,750,850,f_mean(t),0.922232,high,10/100
fractal_pattern,850,950,f_mean(t),0.921353,high,10/100
fractal_pattern,950,1050,f_mean(t),0.926198,high,10/100
fractal_pattern,1050,1150,f_mean(t),0.923947,high,10/100
fractal_pattern,1150,1250,f_mean(t),0.922109,high,10/100
fractal_pattern,1250,1350,f_mean(t),0.925832,high,10/100
fractal_pattern,1350,1450,f_mean(t),0.920528,high,10/100
fractal_pattern,1450,1550,f_mean(t),0.925111,high,10/100
fractal_pattern,1550,1650,f_mean(t),0.927872,high,10/100
fractal_pattern,1650,1750,f_mean(t),0.928243,high,10/100
fractal_pattern,1750,1850,f_mean(t),0.917947,high,10/100
fractal_pattern,1850,1950,f_mean(t),0.932989,high,10/100
fractal_pattern,1950,2050,f_mean(t),0.923894,high,10/100
fractal_pattern,2050,2150,f_mean(t),0.930925,high,10/100
fractal_pattern,2150,2250,f_mean(t),0.931469,high,10/100
fractal_pattern,2250,2350,f_mean(t),0.925744,high,10/100
fractal_pattern,2350,2450,f_mean(t),0.918364,high,10/100
fractal_pattern,2450,2550,f_mean(t),0.928580,high,10/100
fractal_pattern,2550,2650,f_mean(t),0.926807,high,10/100
fractal_pattern,2650,2750,f_mean(t),0.927915,high,10/100
fractal_pattern,2750,2850,f_mean(t),0.933387,high,10/100
fractal_pattern,2850,2950,f_mean(t),0.922799,high,10/100
fractal_pattern,2950,3050,f_mean(t),0.921425,high,10/100
fractal_pattern,3050,3150,f_mean(t),0.921058,high,10/100
fractal_pattern,3150,3250,f_mean(t),0.929043,high,10/100
fractal_pattern,3250,3350,f_mean(t),0.928972,high,10/100
fractal_pattern,3350,3450,f_mean(t),0.929886,high,10/100
fractal_pattern,3450,3550,f_mean(t),0.936766,high,10/100
fractal_pattern,3550,3650,f_mean(t),0.922101,high,10/100
fractal_pattern,3650,3750,f_mean(t),0.928617,high,10/100
fractal_pattern,3750,3850,f_mean(t),0.928319,high,10/100
fractal_pattern,3850,3950,f_mean(t),0.927459,high,10/100
fractal_pattern,3950,4050,f_mean(t),0.923276,high,10/100
fractal_pattern,4050,4150,f_mean(t),0.929081,high,10/100
fractal_pattern,4150,4250,f_mean(t),0.924679,high,10/100
fractal_pattern,4250,4350,f_mean(t),0.926524,high,10/100
fractal_pattern,4350,4450,f_mean(t),0.925666,high,10/100
fractal_pattern,4450,4550,f_mean(t),0.922665,high,10/100
fractal_pattern,4550,4650,f_mean(t),0.919711,high,10/100
fractal_pattern,4650,4750,f_mean(t),0.926108,high,10/100
fractal_pattern,4750,4850,f_mean(t),0.926996,high,10/100
fractal_pattern,4850,4950,f_mean(t),0.924712,high,10/100
fractal_pattern,4950,5050,f_mean(t),0.926761,high,10/100
fractal_pattern,5050,5150,f_mean(t),0.921783,high,10/100
fractal_pattern,5150,5250,f_mean(t),0.914988,high,10/100
fractal_pattern,5250,5350,f_mean(t),0.920128,high,10/100
fractal_pattern,5350,5450,f_mean(t),0.928934,high,10/100
fractal_pattern,5450,5550,f_mean(t),0.925981,high,10/100
fractal_pattern,5550,5650,f_mean(t),0.926764,high,10/100
fractal_pattern,5650,5750,f_mean(t),0.924968,high,10/100
fractal_pattern,5750,5850,f_mean(t),0.924217,high,10/100
fractal_pattern,5850,5950,f_mean(t),0.924770,high,10/100
fractal_pattern,5950,6050,f_mean(t),0.928358,high,10/100
fractal_pattern,6050,6150,f_mean(t),0.924325,high,10/100
fractal_pattern,6150,6250,f_mean(t),0.926801,high,10/100
fractal_pattern,6250,6350,f_mean(t),0.926328,high,10/100
fractal_pattern,6350,6450,f_mean(t),0.925892,high,10/100
fractal_pattern,6450,6550,f_mean(t),0.923591,high,10/100
fractal_pattern,6550,6650,f_mean(t),0.926609,high,10/100
fractal_pattern,6650,6750,f_mean(t),0.922620,high,10/100
fractal_pattern,6750,6850,f_mean(t),0.925784,high,10/100
fractal_pattern,6850,6950,f_mean(t),0.923490,high,10/100
fractal_pattern,6950,7050,f_mean(t),0.924199,high,10/100
fractal_pattern,7050,7150,f_mean(t),0.923852,high,10/100
fractal_pattern,7150,7250,f_mean(t),0.924216,high,10/100
fractal_pattern,7250,7350,f_mean(t),0.922700,high,10/100
fractal_pattern,7350,7450,f_mean(t),0.926595,high,10/100
fractal_pattern,7450,7550,f_mean(t),0.923533,high,10/100
fractal_pattern,7550,7650,f_mean(t),0.925524,high,10/100
fractal_pattern,7650,7750,f_mean(t),0.926719,high,10/100
fractal_pattern,7750,7850,f_mean(t),0.924491,high,10/100
fractal_pattern,7850,7950,f_mean(t),0.925937,high,10/100
fractal_pattern,7950,8050,f_mean(t),0.926725,high,10/100
fractal_pattern,8050,8150,f_mean(t),0.925044,high,10/100
fractal_pattern,8150,8250,f_mean(t),0.924802,high,10/100
fractal_pattern,8250,8350,f_mean(t),0.924790,high,10/100
fractal_pattern,8350,8450,f_mean(t),0.925631,high,10/100
fractal_pattern,8450,8550,f_mean(t),0.927156,high,10/100
fractal_pattern,8550,8650,f_mean(t),0.927201,high,10/100
fractal_pattern,8650,8750,f_mean(t),0.923704,high,10/100
fractal_pattern,8750,8850,f_mean(t),0.926118,high,10/100
fractal_pattern,8850,8950,f_mean(t),0.922771,high,10/100
fractal_pattern,8950,9050,f_mean(t),0.927105,high,10/100
fractal_pattern,9050,9150,f_mean(t),0.922640,high,10/100
fractal_pattern,9150,9250,f_mean(t),0.926627,high,10/100
fractal_pattern,9250,9350,f_mean(t),0.925968,high,10/100
fractal_pattern,9350,9450,f_mean(t),0.925266,high,10/100
fractal_pattern,9450,9550,f_mean(t),0.922941,high,10/100
fractal_pattern,9550,9650,f_mean(t),0.928693,high,10/100
fractal_pattern,9650,9750,f_mean(t),0.928358,high,10/100
fractal_pattern,9750,9850,f_mean(t),0.925314,high,10/100
fractal_pattern,9850,9950,f_mean(t),0.928303,high,10/100
fractal_pattern,550,650,entropy_S,0.911108,high,10/100
fractal_pattern,650,750,entropy_S,0.665230,medium,10/100
fractal_pattern,800,900,entropy_S,0.661479,medium,10/100
fractal_pattern,2900,3000,entropy_S,0.761788,medium,10/100
fractal_pattern,3000,3100,entropy_S,0.811777,medium,10/100
fractal_pattern,3550,3650,entropy_S,0.717304,medium,10/100
fractal_pattern,3700,3800,entropy_S,0.833363,medium,10/100
fractal_pattern,3750,3850,entropy_S,0.685466,medium,10/100
fractal_pattern,3800,3900,entropy_S,0.705317,medium,10/100
